,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-13 09:27:00,675.670,678.517,-3.175,85,3,675.25,675.60,2400,1200,678.40,678.80,1212,134,675.20,675.65,2400,1200,678.35,678.85,2542,314,8400,9600,675.110,675.752,678.293,678.938,-3.325,137.034
2017-01-13 09:28:00,675.374,678.105,-2.750,2,255,675.35,675.45,2400,1200,677.95,678.35,195,279,675.30,675.50,1200,1200,677.85,678.40,746,1251,7200,6000,675.153,675.640,677.700,678.510,-3.585,157.215
2017-01-13 09:29:00,674.146,677.503,-3.025,1,287,674.25,674.65,1200,1200,677.30,677.65,30,134,674.20,674.70,2400,1200,677.25,677.70,199,1671,9600,8400,674.072,674.750,677.125,677.871,-3.755,232.757
2017-01-13 09:30:00,674.230,677.466,-3.500,425,31,674.00,674.30,2400,1200,677.50,677.80,4,43,673.95,674.35,1200,2400,677.30,677.85,1765,1052,7200,12000,673.865,674.525,677.267,677.960,-3.900,313.075
2017-01-13 09:31:00,674.575,678.060,-3.675,109,65,674.30,674.50,1200,1200,677.90,678.25,340,1,674.15,674.55,1200,1200,677.80,678.30,2915,1052,6000,6000,674.079,674.816,677.710,678.410,-4.025,373.672
2017-01-13 09:32:00,675.254,678.781,-3.675,977,90,675.00,675.30,1200,2400,678.65,679.00,57,50,674.90,675.40,1200,1200,678.60,679.20,1998,675,6000,9600,674.905,675.465,678.490,679.212,-4.110,415.919
2017-01-13 09:33:00,675.547,679.459,-4.050,57,25,675.35,675.60,1200,2400,679.35,679.70,263,50,675.30,675.70,1200,1200,679.30,679.75,2780,2476,8400,10800,675.238,675.988,679.143,679.872,-4.055,447.986
2017-01-13 09:34:00,675.165,678.847,-3.875,805,2,675.00,675.10,2400,1200,678.85,679.00,15,90,674.90,675.35,1200,3600,678.80,679.35,2411,1410,8400,13200,674.844,675.514,678.600,679.382,-4.080,449.310
2017-01-13 09:35:00,675.635,679.722,-4.225,78,252,675.50,675.80,1200,1200,679.65,680.10,134,2,675.45,675.85,1200,1200,679.60,680.15,1455,2310,7200,12000,675.377,675.989,679.492,680.420,-3.950,443.320
2017-01-13 09:36:00,676.690,680.300,-4.300,4,23,676.45,676.50,2400,1200,680.60,680.95,6,110,676.35,676.60,1200,9600,680.20,681.00,2591,440,7200,20400,676.183,676.716,680.192,681.174,-3.820,431.648
2017-01-13 09:37:00,676.495,680.567,-4.100,18,157,676.35,676.80,1200,1200,680.50,680.85,77,133,676.25,676.85,1200,1200,680.45,680.95,1855,2524,6000,8400,676.120,676.965,680.290,681.107,-3.730,423.208
2017-01-13 09:38:00,677.792,681.462,-3.775,16,189,677.85,677.90,2400,1200,681.45,681.85,17,125,677.75,677.95,1200,4800,681.35,681.90,1367,2110,7200,16800,677.555,677.998,681.300,681.964,-3.735,421.251
2017-01-13 09:39:00,679.394,683.186,-4.000,15,50,679.10,679.40,1200,1200,683.05,683.45,77,57,679.00,679.60,1200,1200,683.00,683.50,1191,819,6000,7200,678.876,679.676,682.860,683.583,-3.700,417.183
2017-01-13 09:40:00,678.992,682.417,-3.575,349,124,679.00,679.10,1200,1200,682.50,682.75,100,149,678.80,679.15,1200,1200,682.30,682.80,2529,3137,6000,8400,678.710,679.298,682.200,682.914,-3.775,415.635
2017-01-13 09:41:00,680.416,684.058,-3.650,131,333,680.35,680.65,2400,1200,684.10,684.20,35,672,680.25,680.70,1200,1200,683.65,684.25,2387,3203,8400,6000,680.189,680.761,683.714,684.360,-3.850,408.449
2017-01-13 09:42:00,679.702,683.479,-3.650,75,232,679.70,679.95,1200,1200,683.40,683.55,200,886,679.65,680.00,1200,1200,683.20,683.85,2414,4808,9600,10800,679.476,680.124,683.087,683.939,-3.875,400.242
2017-01-13 09:43:00,680.344,684.004,-3.800,57,69,680.10,680.55,1200,1200,683.90,684.35,137,107,680.05,680.65,1200,1200,683.80,684.40,1064,1038,6000,8400,679.901,680.743,683.720,684.471,-3.870,393.498
2017-01-13 09:44:00,680.811,684.371,-3.825,9,57,680.65,680.75,2400,4800,684.35,684.70,13,178,680.35,680.80,1200,3600,684.30,684.75,4025,733,7200,18000,680.020,680.884,684.233,684.850,-3.855,387.015
2017-01-13 09:45:00,679.806,683.524,-3.950,134,73,679.55,679.80,2400,1200,683.45,683.80,989,57,679.50,679.95,1200,1200,683.35,683.85,1805,655,9600,15600,679.462,680.021,683.269,684.096,-3.850,381.169
2017-01-13 09:46:00,680.362,684.206,-4.025,3,396,680.30,680.40,1200,1200,684.25,684.50,14,100,680.25,680.45,1200,1200,684.15,684.65,1080,1416,8400,12000,680.019,680.471,683.936,684.715,-3.805,374.798
2017-01-13 09:47:00,681.523,685.186,-3.775,238,588,681.25,681.50,2400,1200,685.10,685.20,10,314,681.20,681.60,2400,1200,685.05,685.25,3697,1772,10800,10800,681.097,681.628,684.978,685.361,-3.810,368.590
2017-01-13 09:48:00,681.394,685.112,-3.775,69,343,681.20,681.60,1200,1200,684.95,685.40,1098,100,681.05,681.70,1200,1200,684.90,685.45,1961,1812,6000,8400,681.007,681.768,684.850,685.514,-3.825,362.784
2017-01-13 09:49:00,680.886,684.525,-3.750,255,38,680.80,680.95,1200,1200,684.45,684.80,75,640,680.75,681.00,1200,1200,684.40,684.85,1614,1120,7200,9600,680.630,681.046,684.275,684.919,-3.765,357.159
2017-01-13 09:50:00,680.459,684.360,-3.925,30,102,680.30,680.50,2400,1200,684.15,684.50,77,100,680.25,680.60,2400,1200,684.05,684.55,1207,900,14400,9600,680.179,680.669,684.008,684.737,-3.720,352.055
2017-01-13 09:51:00,680.141,683.962,-3.800,6,115,680.00,680.15,1200,1200,683.70,684.05,792,77,679.80,680.25,1200,1200,683.65,684.10,1791,886,8400,6000,679.738,680.346,683.586,684.200,-3.655,347.555
2017-01-13 09:52:00,680.865,684.568,-3.800,150,2,680.65,680.95,2400,1200,684.40,684.80,50,1404,680.60,681.00,1200,3600,684.35,684.90,2256,2194,7200,9600,680.473,681.069,684.308,684.931,-3.675,343.491
2017-01-13 09:53:00,682.683,686.600,-3.850,123,71,682.35,682.70,2400,1200,686.15,686.60,134,1031,682.30,683.00,1200,2400,686.10,686.65,1399,1214,25200,8400,682.260,682.989,685.981,686.736,-3.675,339.433
2017-01-13 09:54:00,683.422,686.759,-3.450,83,98,683.30,683.50,2400,8400,686.80,686.90,178,1,683.25,683.55,1200,1200,686.75,686.95,2890,1518,9600,32400,683.028,683.643,686.663,686.980,-3.750,335.722
2017-01-13 09:55:00,683.072,686.800,-3.700,300,233,683.00,683.15,1200,2400,686.60,686.95,9,66,682.95,683.30,1200,2400,686.55,687.00,1985,2208,9600,8400,682.755,683.373,686.456,687.029,-3.755,331.284
2017-01-13 09:56:00,683.366,687.087,-3.475,77,280,683.50,683.80,1200,2400,687.05,687.20,75,324,683.45,683.85,2400,1200,687.00,687.30,1435,10083,8400,15600,683.293,683.972,686.943,687.365,-3.800,327.057
2017-01-13 09:57:00,682.768,686.540,-3.900,50,86,682.65,682.75,1200,1200,686.40,686.80,20,75,682.55,682.80,2400,1200,686.35,686.85,1410,1055,8400,9600,682.460,682.963,686.286,686.925,-3.805,323.756
2017-01-13 09:58:00,682.688,686.711,-3.850,1,18,682.65,682.90,1200,2400,686.45,686.80,1200,22,682.50,682.95,2400,1200,686.40,686.85,1996,1939,12000,9600,682.453,683.010,686.300,686.944,-3.800,320.427
2017-01-13 09:59:00,682.156,685.574,-3.825,328,141,681.65,682.00,3600,2400,685.50,685.80,57,18,681.60,682.10,1200,2400,685.45,685.85,3072,307,10800,9600,681.523,682.131,685.283,685.894,-3.830,317.176
2017-01-13 10:00:00,681.879,685.779,-3.725,133,750,681.95,682.00,2400,2400,685.55,685.85,22,18,681.80,682.10,3600,2400,685.50,685.95,325,1552,10800,9600,681.797,682.101,685.450,686.031,-3.840,313.704
2017-01-13 10:01:00,682.449,686.192,-3.700,9,100,682.30,682.50,2400,1200,685.90,686.30,565,78,682.00,682.70,2400,1200,685.85,686.40,1965,1151,9600,6000,681.958,682.777,685.781,686.480,-3.905,310.383
2017-01-13 10:02:00,682.886,686.637,-3.925,359,32,682.70,682.75,3600,1200,686.50,686.80,57,5,682.60,682.80,1200,1200,686.45,686.85,2159,274,8400,9600,682.564,682.934,686.393,687.038,-3.850,307.314
2017-01-13 10:03:00,683.102,686.655,-3.825,56,226,682.95,683.00,1200,2400,686.70,686.90,116,12,682.90,683.10,1200,4800,686.55,687.00,1644,630,7200,18000,682.756,683.143,686.483,687.140,-3.685,304.028
2017-01-13 10:04:00,682.519,686.362,-3.975,96,13,682.40,682.55,1200,3600,686.25,686.65,743,301,682.30,682.70,1200,1200,686.15,686.70,2420,1629,9600,14400,682.223,682.790,686.013,686.858,-3.535,301.243
2017-01-13 10:05:00,682.244,685.964,-3.775,9,1916,682.25,682.30,1200,1200,685.90,686.20,2003,1,682.00,682.40,1200,1200,685.70,686.30,2327,3195,6000,7200,681.984,682.397,685.660,686.383,-3.370,301.115
2017-01-13 10:06:00,682.519,686.579,-4.025,77,36,682.50,682.70,1200,1200,686.50,686.75,872,57,682.40,682.85,1200,1200,686.35,686.80,1567,2113,12000,8400,682.338,682.958,686.120,686.871,-3.165,305.496
2017-01-13 10:07:00,684.271,688.045,-3.650,179,241,684.30,684.60,1200,1200,687.90,688.30,132,125,684.25,684.65,1200,2400,687.75,688.35,392,956,10800,12000,684.218,684.727,687.656,688.505,-3.060,320.021
2017-01-13 10:08:00,685.868,688.960,-3.000,668,1944,685.90,686.00,1200,16800,688.90,689.00,14,100,685.70,686.10,1200,1200,688.85,689.10,1269,3394,8400,21600,685.728,686.086,688.771,689.053,-3.110,335.622
2017-01-13 10:09:00,686.422,689.437,-3.225,412,755,686.25,686.50,3600,3600,689.45,689.75,175,50,686.10,686.65,4800,1200,689.30,689.80,1879,1770,13200,22800,686.069,686.667,689.309,689.937,-3.115,341.810
2017-01-13 10:10:00,685.474,688.706,-2.950,39,50,685.70,685.80,1200,2400,688.50,688.90,277,57,685.50,685.90,3600,1200,688.45,688.95,525,1547,8400,10800,685.399,685.985,688.414,689.133,-3.230,343.450
2017-01-13 10:11:00,686.004,689.032,-3.000,345,51,686.00,686.30,1200,1200,689.00,689.30,206,50,685.85,686.40,1200,1200,688.85,689.45,1734,3160,6000,10800,685.803,686.496,688.770,689.644,-3.315,340.788
2017-01-13 10:12:00,686.255,689.392,-3.125,9,85,686.20,686.30,2400,4800,689.25,689.50,1579,1323,686.00,686.50,1200,1200,689.20,689.55,2267,2468,9600,12000,685.960,686.519,689.144,689.670,-3.365,338.281
2017-01-13 10:13:00,686.338,689.282,-3.250,569,2484,686.25,686.50,3600,3600,689.50,689.75,309,250,686.20,686.55,1200,1200,689.30,689.85,1785,3517,13200,48000,686.165,686.559,689.191,689.971,-3.425,337.716
2017-01-13 10:14:00,686.342,689.413,-3.250,40,100,686.35,686.40,2400,1200,689.45,689.80,50,300,686.20,686.50,1200,2400,689.40,689.90,326,624,7200,25200,686.124,686.528,689.325,689.981,-3.465,337.330
2017-01-13 10:15:00,686.656,690.018,-3.525,491,78,686.40,686.60,13200,1200,690.00,690.05,105,77,686.35,686.75,1200,1200,689.85,690.20,2200,886,18000,8400,686.260,686.835,689.933,690.271,-3.435,337.553
2017-01-13 10:16:00,686.046,689.667,-3.425,2062,93,686.00,686.15,1200,1200,689.30,689.70,78,100,685.85,686.20,1200,1200,689.25,689.75,2304,1050,15600,6000,685.973,686.287,689.062,689.800,-3.360,335.742
2017-01-13 10:17:00,685.689,689.038,-3.375,57,502,685.55,685.80,3600,1200,689.00,689.10,213,2,685.50,685.85,1200,1200,688.75,689.30,1658,1899,8400,6000,685.422,685.942,688.793,689.340,-3.345,332.984
2017-01-13 10:18:00,685.327,688.913,-3.550,96,70,685.30,685.40,1200,1200,688.80,689.00,84,71,685.25,685.60,1200,1200,688.70,689.20,257,418,6000,8400,685.243,685.635,688.660,689.264,-3.305,330.253
2017-01-13 10:19:00,685.026,688.375,-3.450,239,242,684.90,685.00,1200,1200,688.25,688.55,714,25,684.85,685.35,2400,1200,688.20,688.70,1321,1580,8400,10800,684.835,685.432,688.129,688.844,-3.280,327.933
2017-01-13 10:20:00,685.427,689.129,-3.375,32,256,685.70,685.80,1200,2400,689.00,689.25,7,157,685.45,685.90,1200,1200,688.90,689.45,320,3258,8400,8400,685.382,685.989,688.657,689.471,-3.290,326.154
2017-01-13 10:21:00,685.575,688.825,-3.050,85,21,685.65,685.75,2400,2400,688.65,688.85,141,250,685.50,685.80,1200,1200,688.55,689.00,1149,1574,9600,7200,685.321,685.960,688.494,689.025,-3.335,324.103
2017-01-13 10:22:00,685.769,689.208,-3.300,4,133,685.80,686.00,1200,1200,689.05,689.35,60,1015,685.70,686.05,1200,1200,689.00,689.45,734,2457,7200,8400,685.615,686.174,688.933,689.521,-3.420,321.615
2017-01-13 10:23:00,685.624,689.114,-3.350,50,57,685.70,685.95,1200,1200,689.00,689.35,13,1519,685.60,686.00,1200,1200,688.90,689.40,276,2835,6000,7200,685.533,686.037,688.850,689.483,-3.370,319.303
2017-01-13 10:24:00,685.773,689.217,-3.325,9,605,685.95,686.00,1200,1200,689.25,689.35,1,1010,685.60,686.05,2400,2400,689.05,689.40,1548,3629,7200,10800,685.508,686.149,689.000,689.561,-3.305,317.010
2017-01-13 10:25:00,685.733,689.175,-3.425,1765,89,685.55,685.90,1200,2400,689.00,689.30,1080,154,685.50,685.95,1200,1200,688.95,689.45,3356,1967,8400,8400,685.493,686.026,688.707,689.493,-3.275,314.685
2017-01-13 10:26:00,686.032,689.307,-3.275,9,811,685.90,686.00,1200,2400,689.05,689.40,20,1010,685.75,686.05,1200,1200,689.00,689.45,3740,2557,9600,7200,685.524,686.077,688.763,689.517,-3.275,312.402
2017-01-13 10:27:00,685.920,689.337,-3.725,116,27,685.70,685.80,1200,1200,689.40,689.55,134,5,685.65,685.90,1200,1200,689.10,689.60,4792,1908,8400,9600,685.537,686.029,689.064,689.763,-3.165,310.245
2017-01-13 10:28:00,686.400,689.850,-3.100,10,327,686.75,686.80,1200,2400,689.75,690.00,1,57,686.55,686.85,1200,1200,689.70,690.10,343,8122,6000,8400,686.463,686.984,689.620,690.164,-3.210,309.536
2017-01-13 10:29:00,686.295,689.522,-3.000,39,212,686.30,686.70,1200,1200,689.40,689.60,100,77,686.20,686.75,1200,1200,689.35,689.85,1091,3015,8400,10800,686.132,686.909,689.193,689.944,-3.135,307.957
2017-01-13 10:30:00,686.017,689.355,-3.275,134,57,685.85,686.00,1200,1200,689.05,689.35,140,50,685.80,686.25,1200,1200,689.00,689.45,714,694,16800,7200,685.739,686.323,688.825,689.525,-3.070,306.487
2017-01-13 10:31:00,686.146,689.461,-3.275,164,60,686.00,686.05,2400,1200,689.20,689.40,75,220,685.95,686.25,1200,1200,689.05,689.50,873,566,32400,6000,685.873,686.274,689.007,689.560,-3.005,305.340
2017-01-13 10:32:00,685.902,689.131,-3.175,124,499,685.85,686.00,26400,3600,689.00,689.20,65,88,685.80,686.10,1200,1200,688.95,689.40,759,1398,32400,10800,685.694,686.162,688.941,689.406,-2.970,304.896
2017-01-13 10:33:00,685.827,689.054,-3.325,10,34,685.75,685.80,8400,1200,689.00,689.20,1,1743,685.70,686.00,1200,2400,688.95,689.35,1718,3771,16800,12000,685.568,686.153,688.800,689.400,-2.880,303.708
2017-01-13 10:34:00,685.660,688.667,-2.625,8,1297,685.80,686.15,2400,1200,688.45,688.75,21,52,685.75,686.20,2400,1200,688.40,688.95,524,6200,12000,9600,685.551,686.266,688.280,689.013,-2.955,304.064
2017-01-13 10:35:00,685.897,688.741,-2.950,10,106,685.80,685.90,2400,1200,688.65,688.95,77,19,685.75,685.95,1200,6000,688.60,689.00,657,559,7200,12000,685.660,686.004,688.567,689.050,-2.900,302.795
2017-01-13 10:36:00,685.738,688.533,-2.950,276,2,685.60,685.80,1200,1200,688.50,688.80,66,46,685.55,685.85,1200,1200,688.35,688.90,1906,1746,7200,10800,685.446,686.054,688.300,689.028,-2.865,301.480
2017-01-13 10:37:00,685.433,688.438,-3.000,93,428,685.30,685.40,1200,2400,688.20,688.50,185,61,685.25,685.50,1200,1200,688.15,688.70,1273,1901,7200,7200,685.171,685.781,688.050,688.725,-2.885,299.999
2017-01-13 10:38:00,685.524,688.388,-2.875,295,58,685.40,685.45,1200,1200,688.20,688.40,57,8,685.30,685.50,1200,1200,688.10,688.45,1458,413,9600,6000,685.219,685.587,688.038,688.560,-2.895,298.291
2017-01-13 10:39:00,685.375,688.403,-3.000,11,43,685.30,685.40,1200,1200,688.20,688.50,78,95,685.25,685.50,1200,1200,688.10,688.55,642,593,10800,7200,685.101,685.583,687.989,688.617,-2.925,296.471
2017-01-13 10:40:00,685.155,688.056,-2.675,49,42,685.25,685.30,2400,1200,687.80,688.10,86,59,685.20,685.40,1200,2400,687.75,688.30,422,1469,10800,9600,685.097,685.486,687.617,688.406,-3.040,294.698
2017-01-13 10:41:00,685.388,688.254,-2.775,35,111,685.40,685.45,1200,2400,688.15,688.25,23,2,685.35,685.50,1200,1200,687.95,688.45,636,1827,7200,7200,685.175,685.706,687.908,688.467,-3.110,293.336
2017-01-13 10:42:00,685.196,688.253,-3.100,11,102,685.00,685.05,2400,2400,687.95,688.30,2,46,684.95,685.10,2400,1200,687.90,688.40,946,379,13200,7200,684.834,685.211,687.782,688.433,-3.100,292.814
2017-01-13 10:43:00,684.462,687.546,-2.925,77,3,684.50,684.75,2400,1200,687.40,687.70,69,49,684.45,684.80,1200,1200,687.35,687.80,521,1540,7200,7200,684.373,684.988,687.300,687.892,-3.160,292.028
2017-01-13 10:44:00,684.383,687.373,-3.150,67,196,684.15,684.40,1200,1200,687.30,687.55,57,32,684.10,684.45,1200,1200,687.20,687.60,2059,1108,6000,7200,684.016,684.526,687.160,687.667,-3.080,291.732
2017-01-13 10:45:00,684.442,687.539,-3.250,778,64,684.20,684.35,2400,2400,687.35,687.70,157,52,684.15,684.45,1200,1200,687.30,687.90,2726,493,7200,9600,684.079,684.508,687.250,687.944,-3.080,290.540
2017-01-13 10:46:00,684.586,687.564,-3.125,56,2,684.35,684.65,1200,1200,687.45,687.80,39,105,684.30,684.80,2400,1200,687.40,687.85,2446,2166,7200,9600,684.205,684.962,687.358,687.931,-3.110,288.934
2017-01-13 10:47:00,684.734,687.565,-3.050,5,147,684.50,684.55,2400,1200,687.45,687.70,97,264,684.45,684.60,1200,1200,687.40,687.85,2910,1021,7200,8400,684.218,684.713,687.367,687.914,-3.215,287.324
2017-01-13 10:48:00,684.566,687.704,-3.225,771,258,684.45,684.50,2400,1200,687.55,687.85,15,118,684.35,684.60,1200,1200,687.50,687.95,2275,933,8400,8400,684.296,684.691,687.436,688.014,-3.295,285.996
2017-01-13 10:49:00,684.201,687.067,-2.750,4,340,684.25,684.35,1200,1200,687.00,687.10,9,35,684.10,684.40,1200,2400,686.80,687.20,1504,2525,7200,7200,684.002,684.490,686.742,687.308,-3.450,284.785
2017-01-13 10:50:00,683.642,686.931,-3.250,272,30,683.50,683.70,1200,3600,686.70,687.00,255,131,683.40,683.80,1200,1200,686.60,687.05,1663,1047,12000,9600,683.298,683.961,686.515,687.112,-3.515,285.836
2017-01-13 10:51:00,683.694,686.774,-3.275,90,50,683.50,683.60,1200,2400,686.75,686.90,311,121,683.40,683.65,1200,2400,686.60,686.95,1505,307,10800,12000,683.277,683.704,686.522,687.000,-3.550,287.830
2017-01-13 10:52:00,682.811,686.211,-3.575,1,32,682.60,682.65,1200,1200,686.05,686.35,136,1,682.50,682.70,1200,1200,686.00,686.40,1121,294,9600,7200,682.412,682.942,685.663,686.508,-3.570,289.849
2017-01-13 10:53:00,683.031,686.569,-3.625,958,1,682.75,683.00,1200,1200,686.35,686.65,282,45,682.65,683.05,1200,1200,686.30,686.75,3103,369,9600,6000,682.629,683.129,686.106,686.790,-3.510,290.603
2017-01-13 10:54:00,683.334,686.750,-3.525,1191,397,683.20,683.50,2400,1200,686.80,686.95,7,206,683.15,683.55,2400,6000,686.55,687.00,1440,1220,8400,10800,683.168,683.564,686.564,687.028,-3.475,289.924
2017-01-13 10:55:00,683.161,686.729,-3.575,1172,338,682.95,683.20,1200,2400,686.50,686.80,581,3,682.80,683.25,1200,3600,686.40,686.85,2941,1127,9600,10800,682.818,683.434,686.150,687.006,-3.390,288.452
2017-01-13 10:56:00,683.262,686.692,-3.450,462,57,683.10,683.70,1200,1200,686.75,686.95,25,267,683.05,683.75,1200,1200,686.40,687.05,1081,1986,6000,8400,683.033,683.813,686.400,687.129,-3.360,287.266
2017-01-13 10:57:00,683.401,686.960,-3.675,157,2,683.25,683.45,2400,1200,686.85,687.20,1092,1,683.20,683.50,1200,1200,686.80,687.35,1555,840,7200,10800,683.180,683.860,686.742,687.400,-3.310,286.457
2017-01-13 10:58:00,683.130,686.418,-3.325,45,2,682.95,683.20,1200,1200,686.35,686.45,255,134,682.90,683.25,1200,2400,686.25,686.65,1924,1163,6000,7200,682.816,683.358,686.180,686.683,-3.285,286.207
2017-01-13 10:59:00,683.701,686.810,-3.350,1,2,683.45,683.50,1200,3600,686.65,687.00,5,63,683.40,683.80,2400,2400,686.55,687.20,2538,1096,7200,10800,683.015,683.883,686.500,687.217,-3.235,285.671
2017-01-13 11:00:00,683.381,686.786,-3.150,3,93,683.50,683.75,2400,1200,686.60,686.95,71,57,683.25,683.80,2400,3600,686.55,687.00,479,1211,10800,10800,683.196,683.873,686.506,687.161,-3.295,285.262
2017-01-13 11:01:00,683.394,686.642,-3.300,2,29,683.20,683.30,3600,1200,686.50,686.60,1475,38,683.00,683.40,1200,1200,686.45,686.90,3427,387,8400,6000,682.955,683.469,686.429,686.900,-3.370,284.040
2017-01-13 11:02:00,683.514,686.714,-3.425,15,44,683.25,683.30,1200,1200,686.65,686.75,992,262,683.05,683.50,2400,1200,686.45,686.90,5947,523,7200,6000,682.989,683.518,686.433,686.960,-3.340,282.686
2017-01-13 11:03:00,683.509,686.614,-3.200,49,57,683.30,683.45,1200,1200,686.45,686.70,6,463,683.20,683.50,1200,1200,686.40,686.80,4148,905,7200,6000,683.016,683.541,686.308,686.870,-3.355,281.365
2017-01-13 11:04:00,683.594,686.475,-3.100,2,236,683.45,683.50,2400,1200,686.45,686.70,9,7,683.30,683.55,2400,1200,686.35,686.80,675,357,8400,8400,683.124,683.577,686.257,686.907,-3.420,280.129
2017-01-13 11:05:00,683.544,686.695,-3.450,477,86,683.20,683.25,1200,1200,686.60,686.75,566,105,683.10,683.50,1200,1200,686.50,686.90,6943,350,6000,6000,683.023,683.482,686.430,686.960,-3.405,279.396
2017-01-13 11:06:00,683.203,686.832,-3.675,3874,22,683.00,683.15,1200,1200,686.60,686.90,4,13,682.95,683.30,1200,1200,686.55,686.95,4908,177,7200,6000,682.967,683.408,686.467,687.160,-3.295,278.311
2017-01-13 11:07:00,683.460,686.938,-3.275,12,1,683.55,683.60,1200,3600,686.70,687.00,68,59,683.45,683.80,1200,1200,686.65,687.15,238,635,7200,8400,683.351,683.894,686.600,687.229,-3.310,277.136
2017-01-13 11:08:00,683.664,686.624,-3.275,167,183,683.35,683.50,1200,1200,686.50,686.90,77,2,683.10,683.55,2400,2400,686.45,686.95,7489,752,7200,13200,683.025,683.707,686.408,687.014,-3.305,275.899
2017-01-13 11:09:00,683.608,686.743,-3.425,90,14,683.25,683.30,1200,1200,686.55,686.85,150,4,683.10,683.55,2400,4800,686.50,687.00,6056,1145,7200,9600,683.016,683.780,686.458,687.081,-3.255,274.705
2017-01-13 11:10:00,683.462,686.600,-3.375,242,12,683.15,683.35,1200,1200,686.50,686.75,350,4,683.10,683.40,4800,1200,686.45,686.80,5980,196,9600,9600,683.022,683.514,686.419,686.913,-3.290,273.927
2017-01-13 11:11:00,683.338,686.925,-3.125,7,184,683.70,683.75,1200,1200,686.75,686.95,7,69,683.55,683.85,1200,4800,686.65,687.00,152,3120,7200,9600,683.307,683.961,686.608,687.194,-3.395,272.936
2017-01-13 11:12:00,683.598,686.794,-3.350,2013,45,683.20,683.55,3600,1200,686.60,686.85,40,2,683.15,683.60,1200,4800,686.55,687.00,6983,616,9600,9600,683.057,683.677,686.519,687.081,-3.430,271.906
2017-01-13 11:13:00,683.483,686.939,-3.250,2,141,683.50,683.80,1200,4800,686.80,687.00,8,206,683.40,683.85,2400,1200,686.70,687.05,1554,2581,7200,9600,683.200,683.965,686.667,687.175,-3.515,270.961
