,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,Y
2017-02-07 09:40:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,938,1429,8000,8000,1303,3806,4000,4000,12669,11895,32000,40000,1
2017-02-07 09:41:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,358,2404,4000,4000,869,137,4000,8000,9142,24239,40000,28000,1
2017-02-07 09:42:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,2034,4000,4000,1607,95,4000,8000,10508,22840,32000,24000,1
2017-02-07 09:43:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2230,381,4000,4000,1245,1729,4000,8000,18332,15838,44000,32000,1
2017-02-07 09:44:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,82,2132,4000,20000,732,1486,4000,4000,14349,20189,44000,44000,1
2017-02-07 09:45:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1636,598,4000,12000,306,729,4000,8000,15481,19230,48000,44000,1
2017-02-07 09:46:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2535,465,8000,4000,122,4799,8000,4000,15280,24562,60000,48000,1
2017-02-07 09:47:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2147,1373,12000,4000,1219,6361,16000,12000,15570,23117,64000,52000,1
2017-02-07 09:48:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,491,299,8000,8000,367,1364,4000,8000,17904,22740,40000,56000,1
2017-02-07 09:49:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2186,4550,4000,4000,323,4692,12000,12000,14790,19534,40000,44000,1
2017-02-07 09:50:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3120,5535,8000,4000,186,1448,12000,16000,17562,22361,40000,44000,1
2017-02-07 09:51:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2841,259,4000,8000,1712,986,4000,8000,20299,12153,40000,52000,1
2017-02-07 09:52:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3340,733,4000,4000,979,4792,8000,12000,15332,24420,40000,48000,1
2017-02-07 09:53:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4582,863,8000,8000,679,1504,12000,4000,22259,18946,40000,44000,1
2017-02-07 09:54:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,878,1749,8000,12000,789,1082,8000,8000,15963,17878,32000,44000,1
2017-02-07 09:55:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2987,1484,8000,12000,149,10655,8000,8000,15294,22317,44000,44000,1
2017-02-07 09:56:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,1510,4000,4000,3138,105,8000,12000,16271,46560,40000,64000,1
2017-02-07 09:57:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1980,2413,4000,4000,1115,2789,4000,4000,15544,34927,32000,48000,1
2017-02-07 09:58:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,7879,4000,12000,1256,6,12000,4000,12821,14073,52000,44000,1
2017-02-07 09:59:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3246,4231,4000,12000,791,715,12000,8000,12545,17219,56000,40000,1
2017-02-07 10:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1683,1420,16000,20000,1984,5448,8000,4000,16933,9387,52000,52000,1
2017-02-07 10:01:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4263,2518,12000,4000,153,1283,16000,16000,8693,30022,44000,52000,1
2017-02-07 10:02:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3611,1443,4000,4000,3058,1729,8000,24000,15953,26079,52000,60000,1
2017-02-07 10:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,214,4687,12000,8000,784,665,8000,16000,9406,21765,64000,56000,1
2017-02-07 10:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,178,4000,4000,1934,868,4000,12000,12415,18928,48000,68000,1
2017-02-07 10:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1543,1965,4000,8000,524,11114,12000,12000,16214,41446,64000,64000,1
2017-02-07 10:06:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1475,8390,8000,8000,3357,2218,12000,8000,20773,35742,68000,72000,1
2017-02-07 10:07:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2461,2200,4000,12000,1018,6818,8000,8000,19826,24483,60000,84000,1
2017-02-07 10:08:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2803,6046,4000,8000,2777,2217,4000,12000,19852,28119,60000,92000,1
2017-02-07 10:09:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1093,5643,4000,8000,5200,5535,4000,8000,19592,22357,40000,88000,1
2017-02-07 10:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6210,3729,4000,4000,1169,7909,16000,8000,19987,27359,64000,92000,1
2017-02-07 10:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,879,2348,8000,12000,715,5244,28000,8000,8106,34258,52000,48000,1
2017-02-07 10:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1782,12142,4000,4000,5683,893,12000,12000,16035,29990,48000,40000,1
2017-02-07 10:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4760,2389,16000,8000,885,3241,12000,16000,15296,23253,48000,60000,1
2017-02-07 10:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,55,4430,4000,4000,3913,4414,16000,8000,16769,26502,52000,56000,1
2017-02-07 10:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2025,547,12000,16000,3220,5609,4000,12000,17185,18918,48000,144000,1
2017-02-07 10:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4167,2208,8000,20000,3231,991,8000,12000,19593,19613,44000,64000,1
2017-02-07 10:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3609,1114,8000,4000,2641,3247,12000,20000,7843,27798,44000,40000,1
2017-02-07 10:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,323,2324,4000,12000,1086,737,8000,20000,15175,15387,28000,68000,1
2017-02-07 10:19:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,204,20000,20000,698,5496,4000,4000,6805,40621,40000,52000,1
2017-02-07 10:20:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1559,641,8000,16000,444,2340,12000,8000,17684,22929,44000,44000,1
2017-02-07 10:21:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4221,923,4000,4000,1317,7691,8000,16000,23513,36159,44000,48000,1
2017-02-07 10:22:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5753,5743,16000,8000,608,10478,8000,12000,15279,45560,52000,48000,1
2017-02-07 10:23:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4054,3801,4000,16000,745,1827,16000,8000,9746,44270,40000,120000,1
2017-02-07 10:24:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3849,970,16000,4000,645,300,12000,12000,9334,35332,52000,112000,1
2017-02-07 10:25:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1752,1338,16000,4000,691,388,8000,12000,8283,33776,44000,116000,1
2017-02-07 10:26:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1464,5515,4000,8000,673,581,12000,4000,9872,38268,40000,120000,1
2017-02-07 10:27:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2732,561,8000,8000,549,553,12000,4000,9993,33253,44000,120000,1
2017-02-07 10:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3611,722,4000,4000,549,10824,12000,4000,10982,37492,44000,116000,1
2017-02-07 10:29:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3965,464,4000,4000,697,1486,12000,12000,13957,32571,40000,140000,1
2017-02-07 10:30:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6136,2069,4000,4000,6097,1166,16000,40000,19296,42094,52000,124000,1
2017-02-07 10:31:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,144,14385,16000,36000,2869,9774,12000,60000,14590,42737,48000,128000,1
2017-02-07 10:32:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,558,8546,12000,40000,363,10385,12000,60000,18423,36570,52000,120000,1
2017-02-07 10:33:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3111,2066,12000,16000,245,1102,12000,20000,20079,9719,40000,168000,1
2017-02-07 10:34:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,256,1313,4000,4000,516,8956,20000,4000,11768,17765,48000,56000,1
2017-02-07 10:35:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,601,24000,12000,50,11347,4000,12000,11777,24582,52000,68000,1
2017-02-07 10:36:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1354,151,8000,4000,3533,2369,28000,8000,20615,20045,56000,60000,1
2017-02-07 10:37:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4217,1936,4000,4000,3503,757,4000,4000,22812,18203,48000,44000,1
2017-02-07 10:38:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1259,486,20000,4000,7723,524,8000,16000,15170,24626,60000,96000,1
2017-02-07 10:39:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3794,3594,4000,8000,1477,6365,12000,8000,22481,29875,56000,140000,1
2017-02-07 10:40:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61,1668,12000,60000,2109,1694,12000,8000,21341,22515,52000,96000,1
2017-02-07 10:41:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1515,384,8000,12000,1655,18345,20000,24000,12602,54876,56000,64000,0
2017-02-07 10:42:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2260,2200,4000,8000,2953,13413,12000,8000,19538,36251,56000,52000,0
2017-02-07 10:43:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,466,6511,20000,4000,202,3835,8000,12000,10538,14962,52000,36000,0
2017-02-07 10:44:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,768,1531,8000,4000,1065,1557,4000,4000,4233,15000,32000,56000,0
2017-02-07 10:45:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1086,437,8000,4000,404,423,8000,4000,11824,9725,44000,36000,1
2017-02-07 10:46:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1756,1026,8000,8000,4422,1181,4000,16000,12793,8516,32000,48000,1
2017-02-07 10:47:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,1006,8000,4000,100,100,4000,8000,8206,8551,32000,28000,1
2017-02-07 10:48:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27,122,4000,12000,585,2839,8000,4000,7888,14582,48000,36000,1
2017-02-07 10:49:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3209,4000,12000,8000,917,3764,12000,4000,12115,29644,48000,28000,1
2017-02-07 10:50:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1658,618,12000,4000,1250,1954,12000,4000,9662,15135,52000,20000,1
2017-02-07 10:51:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,1226,4000,4000,233,980,12000,4000,2654,26739,68000,24000,1
2017-02-07 10:52:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,1039,8000,8000,1353,252,12000,12000,9584,12104,44000,32000,1
2017-02-07 10:53:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1084,508,4000,4000,356,330,8000,16000,5215,28602,52000,32000,1
2017-02-07 10:54:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1989,299,4000,8000,1839,2923,4000,4000,11814,36554,56000,32000,1
2017-02-07 10:55:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1479,1644,4000,4000,667,2606,12000,4000,11875,29292,44000,28000,1
2017-02-07 10:56:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,713,2569,16000,4000,1497,10,16000,12000,9205,30811,60000,40000,1
2017-02-07 10:57:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1832,896,20000,4000,3290,992,16000,8000,13696,32912,60000,36000,1
2017-02-07 10:58:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4381,182,8000,4000,723,3192,8000,4000,14367,31306,44000,32000,1
2017-02-07 10:59:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2418,764,20000,12000,4238,2892,8000,8000,8822,42032,52000,40000,1
2017-02-07 11:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,212,1314,8000,4000,927,11959,8000,12000,9782,41808,44000,40000,1
2017-02-07 11:01:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2224,3765,4000,32000,3722,904,12000,4000,15033,32249,44000,80000,1
2017-02-07 11:02:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,52,1701,4000,8000,3,8043,4000,4000,9308,48700,44000,48000,1
2017-02-07 11:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2570,865,8000,4000,2669,23504,4000,4000,14194,43755,32000,20000,1
2017-02-07 11:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1045,575,4000,12000,1166,2053,4000,4000,11281,6056,32000,36000,1
2017-02-07 11:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,796,542,4000,4000,1471,494,8000,4000,13665,30951,76000,24000,1
2017-02-07 11:06:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,775,12000,4000,444,2350,8000,4000,6219,45994,44000,32000,1
2017-02-07 11:07:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2165,12459,8000,12000,2133,300,4000,16000,12404,14853,40000,48000,1
2017-02-07 11:08:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1424,10293,8000,8000,600,300,4000,20000,11438,12737,36000,40000,1
2017-02-07 11:09:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1644,6656,4000,16000,2110,678,16000,4000,7534,37685,48000,44000,1
2017-02-07 11:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2901,1076,12000,12000,1665,723,12000,16000,9384,32476,44000,52000,1
2017-02-07 11:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,866,1416,8000,8000,807,523,8000,16000,6862,33931,44000,52000,1
2017-02-07 11:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2440,1729,8000,4000,993,20041,12000,4000,11373,51856,44000,40000,1
2017-02-07 11:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,1515,8000,8000,670,820,4000,16000,8064,42876,36000,44000,1
2017-02-07 11:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2514,2716,8000,16000,395,2221,16000,4000,8841,46429,44000,48000,1
2017-02-07 11:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,135,1510,4000,12000,5253,5009,12000,4000,13379,13783,36000,48000,1
2017-02-07 11:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,5680,4000,4000,1574,3539,8000,12000,7202,29899,36000,40000,1
2017-02-07 11:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1676,684,8000,8000,168,4097,12000,8000,5961,35003,80000,40000,1
2017-02-07 11:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1517,1035,4000,12000,390,3737,4000,8000,4845,37127,84000,36000,1
2017-02-07 11:19:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2129,1098,12000,4000,361,400,16000,4000,11329,30224,84000,24000,1
2017-02-07 11:20:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,549,196,36000,8000,261,1228,48000,4000,4668,36719,144000,36000,1
2017-02-07 11:21:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2922,472,8000,4000,374,3553,12000,4000,13650,45015,96000,28000,1
2017-02-07 11:22:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2014,818,12000,4000,169,3482,16000,8000,5620,45325,72000,32000,1
2017-02-07 11:23:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,534,726,4000,8000,693,1448,8000,4000,15382,8224,40000,44000,1
2017-02-07 11:24:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,135,440,32000,8000,1237,1087,40000,8000,6379,37918,140000,32000,1
2017-02-07 11:25:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,903,344,16000,16000,103,4894,28000,8000,6146,41986,120000,36000,1
2017-02-07 11:26:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1058,843,8000,12000,432,6621,12000,8000,11200,44837,84000,36000,1
2017-02-07 11:27:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2206,893,12000,12000,433,4849,16000,8000,10600,46335,96000,36000,1
2017-02-07 11:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3941,6495,12000,8000,437,6668,8000,4000,13385,50622,72000,28000,1
2017-02-07 11:29:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3847,3632,12000,4000,761,6696,16000,8000,13492,48326,68000,32000,1
2017-02-07 11:30:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3597,655,8000,4000,661,97,8000,4000,14109,43728,60000,24000,1
2017-02-07 11:31:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3466,376,12000,8000,3053,697,8000,16000,13938,4421,52000,36000,1
2017-02-07 11:32:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1551,777,12000,8000,916,9056,8000,4000,5610,46039,48000,28000,1
2017-02-07 11:33:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1295,4087,12000,12000,301,18540,12000,4000,4676,44768,44000,36000,1
2017-02-07 11:34:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,614,696,12000,4000,1802,486,4000,36000,11683,37891,48000,52000,1
2017-02-07 11:35:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3733,1695,8000,4000,147,318,4000,8000,11218,46448,40000,56000,1
2017-02-07 11:36:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28,16314,4000,8000,165,14945,8000,12000,3147,44816,44000,80000,1
2017-02-07 11:37:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1290,2,4000,8000,2278,23002,8000,28000,10781,41374,32000,88000,1
2017-02-07 11:38:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2816,730,8000,4000,2668,22735,8000,16000,15333,47433,40000,80000,1
2017-02-07 11:39:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1845,16730,8000,4000,1362,13613,12000,8000,11126,48693,36000,80000,1
2017-02-07 11:40:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3895,5365,12000,12000,678,16607,4000,40000,13135,44327,48000,72000,1
2017-02-07 11:41:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3130,1825,20000,20000,433,18653,4000,40000,12341,42878,56000,72000,1
2017-02-07 11:42:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4527,2957,20000,12000,433,17846,4000,48000,13938,44452,56000,72000,1
2017-02-07 11:43:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1545,5310,4000,4000,1792,1,24000,12000,11157,28691,56000,40000,1
2017-02-07 11:44:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,362,370,4000,12000,1085,5227,24000,4000,10521,53366,56000,56000,0
2017-02-07 11:45:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250,490,8000,12000,943,1,4000,20000,12732,25088,32000,72000,1
2017-02-07 11:46:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,381,4000,4000,2789,2000,12000,8000,11701,28846,52000,52000,1
2017-02-07 11:47:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,936,2000,4000,8000,5638,2348,32000,4000,18773,36787,76000,44000,1
2017-02-07 11:48:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1511,100,4000,12000,1357,3105,12000,16000,12078,28906,32000,44000,1
2017-02-07 11:49:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,905,66,4000,20000,472,1309,8000,8000,11818,27435,36000,40000,1
2017-02-07 11:50:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1381,54,4000,4000,2968,139,8000,4000,12847,28554,28000,40000,1
2017-02-07 11:51:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,856,21,8000,4000,2897,1115,8000,4000,13194,28301,52000,20000,1
2017-02-07 11:52:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1981,685,4000,4000,924,3054,12000,8000,10469,46206,56000,56000,1
2017-02-07 11:53:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2857,705,8000,4000,198,806,8000,8000,9357,7263,48000,48000,1
