,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-02-06 09:41:00,199.036,198.482,198.916,199.232,198.050,198.650,199.050,199.100,198.300,198.500,199.000,199.150,198.100,198.600,5,502,6000,12000,1427,1609,18000,6000,4896,8216,66000,36000,937527,4632000,16850975580,83032890000,1471.800,0
2017-02-06 09:42:00,198.917,198.267,198.740,199.038,198.014,198.460,198.850,198.900,198.150,198.350,198.800,199.000,198.050,198.400,307,3408,6000,6000,500,275,12000,6000,10742,8636,42000,30000,955620,4698000,17174797165,84209130000,1468.330,0
2017-02-06 09:43:00,198.441,197.845,198.266,198.725,197.450,198.082,198.400,198.550,197.750,197.950,198.350,198.600,197.600,198.000,667,478,12000,6000,1232,1200,12000,72000,8131,11129,84000,102000,983246,4944000,17668409995,88588230000,1470.450,0
2017-02-06 09:44:00,198.673,198.097,198.552,198.923,197.835,198.286,198.700,198.750,198.000,198.150,198.650,198.800,197.900,198.200,1,205,12000,6000,100,1065,12000,12000,6627,10231,60000,42000,994868,5118000,17875853520,91684320000,1472.230,0
2017-02-06 09:45:00,198.614,197.859,198.385,198.819,197.600,198.039,198.550,198.700,197.850,197.950,198.500,198.750,197.750,198.000,243,1870,6000,12000,1830,533,6000,78000,13830,18965,66000,132000,1002597,5262000,18013896280,94246440000,1474.490,0
2017-02-06 09:46:00,198.141,197.184,198.024,198.305,197.050,197.558,198.150,198.200,197.200,197.400,198.100,198.250,197.150,197.450,220,373,6000,18000,3531,3225,6000,18000,11535,21191,42000,108000,1026539,5442000,18441083145,97444290000,1476.370,0
2017-02-06 09:47:00,193.046,192.178,193.035,193.425,191.557,193.056,193.150,193.200,191.850,192.600,193.100,193.250,191.650,192.950,98,455,12000,6000,100,200,12000,6000,4385,7101,42000,54000,1511122,7164000,26898849495,127415820000,1477.480,0
2017-02-06 09:48:00,192.034,191.674,191.874,192.223,191.369,191.972,192.000,192.050,191.550,191.800,191.950,192.100,191.500,191.950,251,149,6000,12000,821,40,6000,6000,4187,2872,48000,54000,1871239,8562000,33097802060,151382160000,1476.590,0
2017-02-06 09:49:00,191.178,190.525,191.204,191.424,190.400,190.925,191.250,191.300,190.550,190.650,191.200,191.350,190.500,190.700,1628,1376,6000,6000,50,674,18000,6000,2484,8033,48000,96000,2059335,9318000,36325792260,164324790000,1472.450,1
2017-02-06 09:50:00,192.378,191.636,192.294,192.673,191.425,191.800,192.400,192.550,191.550,191.700,192.350,192.600,191.500,191.750,2034,1184,6000,6000,830,5048,6000,6000,8249,22677,36000,30000,2223542,10152000,39146121040,178589310000,1470.670,1
2017-02-06 09:51:00,192.448,191.672,192.383,192.646,191.500,191.920,192.500,192.550,191.600,191.800,192.450,192.600,191.550,191.850,479,3313,12000,12000,11,1564,6000,12000,2389,12056,48000,60000,2311465,10590000,40662520240,186111150000,1469.900,1
2017-02-06 09:52:00,194.640,194.258,194.613,195.005,193.979,194.500,194.750,194.850,194.150,194.350,194.700,194.900,194.050,194.400,121,149,6000,6000,59,310,6000,6000,1709,13457,42000,36000,2436989,11328000,42844488140,198872700000,1471.150,0
2017-02-06 09:53:00,193.047,192.541,192.863,193.218,192.082,192.846,192.950,193.150,192.400,192.650,192.900,193.200,192.250,192.700,1095,840,6000,12000,1817,3422,6000,12000,5467,6325,84000,78000,2566498,11790000,45096644390,206879220000,1470.990,0
2017-02-06 09:54:00,193.631,193.294,193.523,193.829,192.990,193.450,193.650,193.700,193.150,193.200,193.600,193.750,193.100,193.350,779,281,6000,6000,1292,3287,6000,6000,6325,11207,60000,36000,2610055,12012000,45851521845,210715500000,1469.980,0
2017-02-06 09:55:00,193.712,193.245,193.645,194.004,193.078,193.895,193.800,193.850,193.300,193.450,193.700,193.900,193.250,193.800,112,1,6000,12000,2115,1,12000,12000,10774,22602,54000,126000,2664046,12324000,46789611105,216118830000,1468.090,0
2017-02-06 09:56:00,192.855,192.425,192.708,193.081,192.190,192.567,192.900,193.000,192.300,192.400,192.800,193.050,192.250,192.450,710,6674,18000,6000,923,11014,12000,6000,7050,27918,60000,36000,2722215,12618000,47797506255,221195100000,1464.890,1
2017-02-06 09:57:00,192.737,192.336,192.581,193.037,192.000,192.592,192.700,192.900,192.150,192.400,192.650,192.950,192.100,192.450,2318,832,6000,6000,658,603,6000,6000,11532,18668,72000,36000,2768211,12864000,48592515315,225432060000,1461.160,1
2017-02-06 09:58:00,192.941,192.361,192.715,193.157,192.045,192.471,192.850,193.000,192.200,192.350,192.800,193.050,192.100,192.400,563,5,12000,12000,2600,558,6000,12000,9621,7497,66000,42000,2790441,12948000,48976843535,226878480000,1464.250,1
2017-02-06 09:59:00,193.261,192.606,193.066,193.494,192.363,192.930,193.200,193.350,192.550,192.750,193.150,193.400,192.500,192.800,1060,931,6000,6000,713,531,6000,6000,6176,6680,48000,60000,2808861,13098000,49295639135,229465140000,1466.410,0
2017-02-06 10:00:00,193.577,192.727,193.468,193.843,192.583,193.050,193.600,193.700,192.700,192.950,193.550,193.750,192.650,193.000,815,778,6000,12000,1,674,6000,36000,8037,17128,36000,96000,2841087,13176000,49854962820,230812770000,1468.450,0
2017-02-06 10:01:00,193.534,192.800,193.344,193.773,192.640,193.008,193.500,193.600,192.750,192.900,193.450,193.650,192.700,192.950,576,205,6000,6000,488,1000,6000,6000,8702,9327,30000,36000,2859612,13302000,50176595030,232991400000,1465.470,0
2017-02-06 10:02:00,193.665,193.067,193.584,193.978,192.920,193.213,193.750,193.800,193.050,193.100,193.700,193.850,193.000,193.150,510,607,6000,6000,676,668,30000,6000,8703,28329,60000,48000,2876483,13476000,50469275755,235998630000,1469.720,0
2017-02-06 10:03:00,193.756,193.194,193.771,194.039,192.930,193.317,193.850,193.900,193.100,193.200,193.800,193.950,193.000,193.300,300,567,6000,12000,1424,69,24000,6000,2956,14580,60000,36000,2932759,13698000,51448521230,239845890000,1470.670,0
2017-02-06 10:04:00,193.579,192.905,193.452,193.828,192.780,193.117,193.600,193.700,192.950,193.000,193.550,193.750,192.850,193.050,183,1683,6000,6000,85,706,6000,6000,5311,13306,30000,36000,2950917,13836000,51764040985,242234100000,1469.820,0
2017-02-06 10:05:00,193.593,193.104,193.405,193.751,192.562,193.358,193.600,193.650,192.800,193.150,193.500,193.700,192.700,193.200,50,1140,6000,6000,929,1074,6000,12000,7126,8691,48000,36000,2970642,14016000,52106275770,245347350000,1465.650,0
2017-02-06 10:06:00,193.313,192.727,193.019,193.447,192.370,193.117,193.200,193.300,192.550,192.750,193.150,193.350,192.450,193.000,288,200,6000,6000,865,200,6000,12000,10085,4401,30000,36000,3000576,14118000,52625089570,247108650000,1463.990,0
2017-02-06 10:07:00,193.273,192.791,193.296,193.682,192.425,193.140,193.350,193.500,192.600,192.900,193.300,193.550,192.550,193.000,1169,749,6000,6000,2099,82,12000,6000,4582,18021,36000,30000,3014885,14214000,52873258925,248767290000,1464.990,0
2017-02-06 10:08:00,193.589,192.956,193.397,193.678,192.708,193.380,193.550,193.600,192.900,193.200,193.500,193.650,192.850,193.250,797,5285,6000,12000,2588,75,6000,6000,9402,10863,36000,60000,3034010,14262000,53204954510,249596970000,1466.290,0
2017-02-06 10:09:00,193.375,192.863,193.024,193.411,192.657,193.106,193.200,193.300,192.800,192.950,193.150,193.350,192.750,193.000,529,2074,6000,6000,10,964,6000,12000,22015,7729,42000,48000,3062986,14310000,53707531795,250427340000,1464.240,0
2017-02-06 10:10:00,193.422,192.977,193.270,193.673,192.860,193.355,193.400,193.550,193.000,193.150,193.350,193.600,192.900,193.200,307,307,6000,6000,1871,3484,6000,6000,7566,13500,30000,60000,3085296,14364000,54094291880,251361030000,1462.670,0
2017-02-06 10:11:00,193.474,193.046,193.316,193.720,192.850,193.387,193.450,193.600,193.000,193.200,193.400,193.650,192.900,193.250,728,1498,6000,12000,305,1610,6000,6000,5091,9158,30000,48000,3102493,14400000,54392598490,251983710000,1466.690,0
2017-02-06 10:12:00,193.560,193.133,193.348,193.687,192.692,193.456,193.500,193.550,193.000,193.200,193.450,193.600,192.850,193.350,287,1,6000,12000,1400,1158,24000,6000,8032,5799,72000,54000,3115517,14442000,54618584740,252710400000,1467.200,0
2017-02-06 10:13:00,193.263,192.733,193.010,193.429,192.440,193.036,193.200,193.300,192.600,192.800,193.100,193.350,192.550,193.000,240,240,6000,12000,1754,2712,6000,12000,16079,11795,30000,42000,3127388,14562000,54824253575,254783550000,1465.350,0
2017-02-06 10:14:00,193.467,193.068,193.376,193.741,192.631,193.358,193.500,193.600,192.850,193.100,193.450,193.650,192.800,193.200,308,756,6000,6000,863,1524,6000,6000,2792,9232,48000,36000,3153329,14622000,55274606545,255821820000,1466.150,0
2017-02-06 10:15:00,193.566,193.069,193.385,193.712,192.593,193.317,193.500,193.600,192.850,193.200,193.450,193.650,192.800,193.250,1392,993,6000,12000,151,631,6000,6000,5541,4659,42000,36000,3158474,14682000,55363920340,256859460000,1465.520,0
2017-02-06 10:16:00,193.286,192.668,193.123,193.410,192.367,192.980,193.250,193.300,192.500,192.750,193.200,193.350,192.400,192.800,250,1081,12000,6000,936,679,6000,6000,4428,4227,36000,30000,3182255,14802000,55776472050,258933540000,1465.730,0
2017-02-06 10:17:00,193.258,192.558,193.006,193.410,192.250,192.780,193.150,193.300,192.350,192.550,193.100,193.350,192.300,192.600,20,2098,12000,6000,1121,2172,6000,6000,16798,14404,42000,30000,3193476,14850000,55970839285,259761660000,1466.310,0
2017-02-06 10:18:00,193.338,192.655,193.208,193.452,192.440,192.942,193.350,193.400,192.600,192.750,193.300,193.450,192.550,192.800,277,9478,6000,6000,1,533,6000,6000,2981,15143,30000,36000,3202316,14898000,56124083795,260590170000,1467.090,0
2017-02-06 10:19:00,193.475,192.908,193.362,193.606,192.543,193.175,193.450,193.500,192.750,192.950,193.400,193.550,192.600,193.000,3542,1924,6000,6000,150,257,6000,6000,7482,6449,42000,36000,3224244,14916000,56504415955,260901240000,1469.850,0
2017-02-06 10:20:00,193.288,192.833,193.106,193.501,192.439,193.042,193.250,193.350,192.600,192.900,193.200,193.400,192.550,192.950,58,673,12000,6000,1874,811,6000,6000,12683,13816,54000,36000,3235218,14988000,56694739850,262145520000,1470.040,0
2017-02-06 10:21:00,193.296,192.591,193.020,193.502,192.264,193.033,193.200,193.350,192.500,192.750,193.150,193.400,192.300,192.950,648,982,6000,6000,306,550,6000,6000,17624,16675,42000,54000,3250158,15054000,56953493220,263284080000,1468.160,0
2017-02-06 10:22:00,193.284,192.489,193.001,193.309,192.286,192.975,193.150,193.200,192.500,192.750,193.100,193.250,192.450,192.800,70,3802,6000,6000,161,1000,6000,6000,19516,9171,42000,72000,3254919,15066000,57035966210,263491140000,1467.350,0
2017-02-06 10:23:00,193.363,192.800,193.039,193.538,192.461,193.038,193.200,193.400,192.750,192.950,193.150,193.450,192.700,193.000,1697,854,6000,6000,551,614,6000,36000,23033,15185,54000,78000,3263903,15090000,57191537490,263905650000,1467.920,0
2017-02-06 10:24:00,193.256,192.655,193.131,193.539,192.444,193.033,193.300,193.400,192.750,192.850,193.250,193.450,192.500,192.950,50,474,6000,6000,51,558,18000,6000,5962,19587,48000,72000,3270295,15132000,57302360340,264631860000,1468.270,0
2017-02-06 10:25:00,193.267,192.718,193.120,193.491,192.493,193.046,193.300,193.350,192.600,192.900,193.200,193.400,192.550,193.000,376,681,6000,6000,548,1329,6000,30000,7319,10148,42000,72000,3280131,15162000,57472955500,265150320000,1465.820,0
2017-02-06 10:26:00,193.355,192.730,193.226,193.589,192.506,193.032,193.350,193.500,192.700,192.900,193.300,193.550,192.550,193.000,1020,3649,6000,12000,151,2203,6000,36000,4059,11631,48000,84000,3298253,15234000,57787178825,266394420000,1466.380,0
2017-02-06 10:27:00,193.321,192.774,193.248,193.631,192.450,193.055,193.400,193.500,192.700,192.950,193.350,193.550,192.500,193.000,100,3630,6000,6000,170,31,36000,24000,2213,13987,72000,66000,3301669,15276000,57846402320,267120570000,1464.230,0
2017-02-06 10:28:00,193.342,192.770,193.123,193.523,192.495,193.067,193.250,193.400,192.700,192.950,193.200,193.450,192.550,193.000,1772,205,6000,6000,207,1340,6000,24000,9729,8362,60000,72000,3314672,15306000,58071746705,267639150000,1462.300,0
2017-02-06 10:29:00,193.365,192.835,193.195,193.553,192.540,193.073,193.400,193.450,192.800,192.950,193.300,193.500,192.650,193.000,35,1601,6000,12000,372,3595,6000,18000,5770,12346,60000,78000,3319110,15312000,58148678070,267742770000,1460.880,0
2017-02-06 10:30:00,193.215,192.631,193.008,193.442,192.440,193.041,193.150,193.300,192.550,192.750,193.100,193.350,192.500,192.800,78,676,6000,6000,1795,2874,24000,6000,16179,17696,60000,96000,3330116,15336000,58339352200,268157370000,1456.750,0
2017-02-06 10:31:00,192.949,192.418,192.918,193.237,192.256,192.585,193.000,193.100,192.350,192.500,192.950,193.150,192.300,192.650,4759,1181,12000,66000,205,2174,6000,6000,9460,25849,48000,102000,3343908,15396000,58578018280,269192490000,1456.550,1
2017-02-06 10:32:00,192.912,192.569,192.718,193.117,192.040,192.936,192.800,193.000,192.200,192.500,192.750,193.050,192.150,192.800,2858,3006,6000,6000,4271,803,12000,6000,13907,10397,120000,84000,3364054,15510000,58926319230,271156350000,1454.600,1
2017-02-06 10:33:00,192.675,191.973,192.549,192.818,191.820,192.125,192.650,192.700,191.950,192.000,192.600,192.750,191.900,192.050,5224,1838,6000,6000,1066,2969,6000,12000,16100,14184,30000,36000,3394928,15738000,59459540680,275078910000,1454.980,1
2017-02-06 10:34:00,192.872,192.296,192.794,193.102,191.869,192.500,192.900,192.950,192.100,192.300,192.850,193.000,192.050,192.400,289,20,6000,6000,1870,1781,6000,6000,4623,6832,48000,30000,3422549,15816000,59936577915,276420660000,1457.730,1
2017-02-06 10:35:00,193.125,192.275,192.970,193.313,191.988,192.950,193.100,193.150,192.350,192.650,193.050,193.200,192.100,192.800,1081,1,6000,6000,679,477,6000,6000,7530,7371,48000,84000,3443065,15858000,60291801980,277144740000,1459.910,0
2017-02-06 10:36:00,193.070,192.492,192.952,193.317,192.167,192.817,193.100,193.150,192.400,192.600,193.050,193.250,192.350,192.700,288,25,6000,6000,255,5596,6000,6000,4734,14957,36000,36000,3450682,15882000,60423627770,277558500000,1458.800,0
2017-02-06 10:37:00,192.940,192.335,192.696,193.045,191.877,192.700,192.850,192.900,192.100,192.300,192.800,192.950,192.050,192.400,1294,632,6000,6000,1825,2,12000,12000,14066,6788,66000,54000,3459756,15942000,60580556835,278592750000,1455.350,1
2017-02-06 10:38:00,192.699,191.955,192.462,192.885,191.807,192.188,192.600,192.750,192.050,192.100,192.550,192.800,191.850,192.150,877,528,6000,6000,781,617,6000,36000,14823,11963,42000,72000,3495731,16044000,61201608180,280347600000,1455.120,1
2017-02-06 10:39:00,193.133,192.338,192.760,193.218,191.983,192.800,192.950,193.050,192.150,192.650,192.900,193.150,192.100,192.700,1537,1,6000,6000,574,102,6000,6000,6900,1338,36000,42000,3528744,16350000,61773347275,285628410000,1457.090,0
2017-02-06 10:40:00,192.922,192.320,192.740,193.180,191.900,192.591,192.900,193.050,192.250,192.450,192.850,193.100,192.050,192.500,100,1239,6000,12000,305,1193,6000,6000,6168,11683,72000,96000,3611630,16692000,63206692020,291521850000,1455.900,1
2017-02-06 10:41:00,192.243,191.994,192.135,192.604,191.233,192.244,192.250,192.400,191.600,191.950,192.200,192.450,191.500,192.000,419,488,18000,12000,547,539,42000,12000,4826,9097,144000,54000,3651444,16836000,63893362830,293996730000,1455.250,1
2017-02-06 10:42:00,192.670,191.859,192.545,192.930,191.693,192.494,192.650,192.800,192.000,192.200,192.600,192.850,191.800,192.300,1288,952,6000,6000,130,567,6000,6000,6854,10785,42000,96000,3701856,16944000,64762338105,295853100000,1455.890,1
2017-02-06 10:43:00,192.690,191.850,192.470,192.858,191.733,192.477,192.700,192.750,192.000,192.200,192.600,192.800,191.800,192.350,1836,6334,6000,12000,220,2,6000,12000,11472,16783,36000,120000,3722024,16968000,65110912020,296266440000,1456.520,1
2017-02-06 10:44:00,192.809,191.946,192.683,193.126,191.892,192.515,192.800,193.000,192.050,192.350,192.750,193.050,192.000,192.400,1161,1605,6000,6000,677,616,6000,6000,5740,13056,36000,102000,3737192,16998000,65373016185,296782770000,1458.120,1
2017-02-06 10:45:00,192.878,192.117,192.743,193.155,191.986,192.518,192.900,192.950,192.200,192.400,192.850,193.000,192.050,192.450,358,325,6000,12000,3,502,12000,12000,4957,9864,42000,102000,3742072,17052000,65457430505,297713310000,1457.290,1
2017-02-06 10:46:00,192.923,192.162,192.760,193.096,192.039,192.503,192.900,192.950,192.300,192.350,192.850,193.000,192.250,192.400,150,777,6000,6000,238,565,6000,12000,6588,6489,54000,102000,3746346,17058000,65531346175,297816750000,1455.400,1
2017-02-06 10:47:00,192.831,192.083,192.674,193.006,191.983,192.482,192.800,192.850,192.100,192.350,192.750,192.900,192.050,192.400,1300,7,6000,24000,228,856,6000,6000,9029,6984,36000,120000,3750895,17100000,65609999920,298540410000,1457.270,1
2017-02-06 10:48:00,192.730,192.176,192.549,192.945,191.969,192.400,192.700,192.800,192.100,192.300,192.650,192.850,192.050,192.350,727,2376,6000,6000,625,502,6000,18000,10420,13061,48000,54000,3755437,17106000,65688488700,298643820000,1455.410,1
2017-02-06 10:49:00,192.616,192.002,192.474,192.805,191.836,192.475,192.600,192.650,192.000,192.250,192.550,192.700,191.900,192.350,1269,19,18000,6000,400,1566,12000,24000,6267,5876,66000,120000,3772513,17136000,65983341145,299160090000,1456.320,1
2017-02-06 10:50:00,192.711,192.082,192.568,192.944,191.906,192.522,192.700,192.750,192.050,192.350,192.650,192.800,192.000,192.450,100,54,6000,6000,1459,50,18000,12000,6884,5718,54000,96000,3782681,17172000,66158936100,299779560000,1458.420,1
2017-02-06 10:51:00,192.864,192.298,192.734,193.022,192.200,192.547,192.850,192.900,192.350,192.450,192.800,192.950,192.300,192.500,898,151,6000,12000,1336,1260,6000,6000,8692,9753,30000,90000,3788935,17196000,66267026850,300193230000,1459.710,1
2017-02-06 10:52:00,192.615,192.100,192.548,192.964,191.920,192.537,192.700,192.750,192.050,192.350,192.650,192.800,192.000,192.450,7,106,12000,6000,100,1331,18000,6000,4346,16942,60000,90000,3800328,17226000,66463834480,300710220000,1458.750,1
2017-02-06 10:53:00,192.808,192.291,192.743,193.034,192.094,192.554,192.850,192.900,192.250,192.450,192.800,192.950,192.200,192.500,1073,3,6000,6000,2395,1703,6000,6000,6734,14529,54000,84000,3806945,17250000,66578185900,301123740000,1460.830,1
2017-02-06 10:54:00,193.292,192.910,193.170,193.528,192.693,193.162,193.300,193.400,192.800,193.000,193.250,193.450,192.750,193.150,779,1009,12000,12000,577,805,6000,6000,6084,12023,42000,48000,3824880,17388000,66888613650,303506010000,1461.770,0
2017-02-06 10:55:00,193.201,192.814,193.186,193.483,192.567,193.030,193.300,193.350,192.750,192.900,193.250,193.400,192.700,192.950,364,1254,6000,6000,290,2763,6000,6000,2127,16566,36000,30000,3833825,17448000,67043697360,304543350000,1461.930,0
2017-02-06 10:56:00,193.211,192.742,193.136,193.500,192.336,192.960,193.250,193.300,192.700,192.850,193.200,193.400,192.600,192.900,1641,1303,6000,6000,517,305,6000,6000,7793,16409,42000,30000,3875197,17478000,67760870655,305061780000,1459.810,0
2017-02-06 10:57:00,192.887,192.458,192.723,193.113,192.142,192.792,192.850,193.000,192.250,192.450,192.800,193.050,192.200,192.700,258,4082,6000,6000,2651,80,6000,6000,9568,15293,36000,36000,3887199,17502000,67968547170,305475690000,1457.770,1
2017-02-06 10:58:00,192.945,192.457,192.746,193.143,192.162,192.814,192.900,193.000,192.250,192.450,192.850,193.050,192.200,192.750,1,1191,12000,6000,582,182,12000,6000,10080,11249,48000,42000,3891787,17514000,68047889840,305682480000,1456.760,1
2017-02-06 10:59:00,193.292,192.683,193.164,193.414,192.450,192.950,193.250,193.300,192.650,192.800,193.200,193.350,192.600,192.900,5062,1810,12000,6000,102,931,6000,12000,10528,6389,42000,48000,3898989,17520000,68172587130,305785950000,1460.270,0
2017-02-06 11:00:00,193.186,192.542,192.956,193.308,192.360,192.906,193.150,193.200,192.500,192.750,193.050,193.250,192.450,192.800,100,1066,6000,6000,543,1442,6000,6000,7548,6441,30000,48000,3914324,17532000,68438182650,305993040000,1460.520,0
2017-02-06 11:01:00,193.192,192.520,193.021,193.317,192.360,192.895,193.150,193.200,192.500,192.750,193.100,193.250,192.450,192.800,340,1,6000,12000,1866,2624,6000,6000,7825,6759,30000,60000,3917315,17532000,68489983110,305993040000,1462.250,0
