,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,Y
2017-02-07 10:07:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,3546,9000,9000,9806,6058,9000,18000,50497,27612,54000,72000,1
2017-02-07 10:08:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,697,2649,9000,18000,3747,4187,9000,9000,50234,18813,54000,72000,1
2017-02-07 10:09:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2846,1880,9000,18000,10941,2639,9000,9000,52989,19982,54000,72000,1
2017-02-07 10:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,500,4467,9000,9000,11687,4465,9000,9000,52605,32117,54000,72000,1
2017-02-07 10:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2687,4038,9000,18000,3053,2912,9000,18000,57535,23178,144000,72000,1
2017-02-07 10:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,500,4277,18000,9000,1280,6964,18000,18000,36173,23376,162000,54000,1
2017-02-07 10:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1283,1,18000,9000,3200,8424,18000,9000,49076,27578,144000,54000,1
2017-02-07 10:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3584,9000,9000,2501,4888,9000,9000,30025,21507,135000,45000,1
2017-02-07 10:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54,2616,18000,9000,2884,4534,9000,9000,48824,32097,63000,54000,1
2017-02-07 10:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3336,101,9000,9000,10048,978,9000,9000,45711,18760,90000,72000,0
2017-02-07 10:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1593,2594,9000,9000,2383,7236,9000,9000,40649,26825,90000,45000,1
2017-02-07 10:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2945,2574,18000,9000,2145,4756,9000,9000,46769,26905,90000,54000,1
2017-02-07 10:19:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,360,2832,9000,9000,3845,4756,9000,9000,29705,27163,54000,45000,1
2017-02-07 10:20:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3827,3253,9000,9000,3059,3177,9000,9000,35293,24514,63000,63000,0
2017-02-07 10:21:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,180,1928,9000,9000,2570,3381,9000,9000,41233,33703,63000,81000,0
2017-02-07 10:22:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,1827,9000,9000,1029,4017,9000,9000,30717,33756,81000,81000,0
2017-02-07 10:23:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,90,2490,9000,9000,2505,1104,9000,18000,19841,32970,90000,144000,0
2017-02-07 10:24:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13,1049,9000,9000,1617,4537,9000,18000,26556,23109,81000,81000,0
2017-02-07 10:25:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1863,2286,9000,9000,2541,1735,18000,9000,43263,10986,63000,63000,0
2017-02-07 10:26:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,499,3652,18000,9000,2580,351,18000,9000,40826,13654,90000,63000,0
2017-02-07 10:27:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3589,377,9000,9000,19112,1493,18000,9000,45508,9601,72000,81000,1
2017-02-07 10:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4318,2181,9000,9000,19112,1198,18000,9000,48074,19044,90000,63000,1
2017-02-07 10:29:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4606,314,9000,9000,21946,1198,18000,9000,54702,16277,90000,63000,1
2017-02-07 10:30:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1116,834,9000,9000,9130,2149,9000,18000,56500,17627,72000,81000,0
2017-02-07 10:31:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3391,9000,9000,1291,4112,18000,36000,35148,21039,81000,90000,1
2017-02-07 10:32:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,356,1311,9000,27000,18543,2068,18000,18000,59070,12345,81000,90000,1
2017-02-07 10:33:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,190,4823,9000,9000,9510,5141,9000,18000,49896,20423,63000,81000,0
2017-02-07 10:34:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54,5216,18000,9000,28017,5141,9000,9000,49975,23396,72000,72000,0
2017-02-07 10:35:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2268,508,18000,9000,28017,852,9000,18000,53816,10774,63000,81000,0
2017-02-07 10:36:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30055,364,18000,9000,9864,2942,9000,27000,50573,17596,63000,153000,0
2017-02-07 10:37:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22514,362,18000,18000,9810,2959,9000,36000,53415,29696,72000,180000,0
2017-02-07 10:38:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12886,6832,9000,27000,19926,1233,9000,9000,55208,32148,72000,99000,0
2017-02-07 10:39:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,219,1048,9000,9000,9265,6594,9000,18000,49836,23464,81000,90000,1
2017-02-07 10:40:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4242,1713,9000,9000,12042,6778,9000,9000,66389,31999,81000,81000,0
2017-02-07 10:41:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1359,11,9000,9000,20997,6199,18000,18000,58990,26119,72000,63000,1
2017-02-07 10:42:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1888,1852,9000,9000,830,3797,18000,9000,52114,19068,72000,63000,0
2017-02-07 10:43:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1726,2537,9000,9000,830,4857,18000,9000,51952,21111,99000,63000,0
2017-02-07 10:44:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1706,6643,9000,9000,870,7821,18000,18000,51972,28181,99000,72000,0
2017-02-07 10:45:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1550,2464,18000,9000,18655,5373,9000,18000,52444,27531,81000,90000,1
2017-02-07 10:46:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,205,6657,18000,9000,655,1880,18000,9000,43007,33295,81000,54000,1
2017-02-07 10:47:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,350,7538,18000,9000,205,1101,9000,9000,35744,33397,81000,54000,1
2017-02-07 10:48:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1988,3206,27000,9000,2823,4506,9000,9000,31431,19211,171000,54000,1
2017-02-07 10:49:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,238,2312,27000,9000,2590,3650,9000,9000,39458,20389,171000,54000,1
2017-02-07 10:50:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,234,3421,18000,9000,4406,594,9000,9000,40291,20079,162000,54000,1
2017-02-07 10:51:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2158,1518,18000,9000,30134,3107,9000,9000,52162,18786,162000,63000,1
2017-02-07 10:52:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2774,2360,18000,9000,28464,6007,9000,9000,63594,22828,63000,72000,1
2017-02-07 10:53:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1490,1254,18000,9000,27919,9924,9000,9000,61765,25639,63000,81000,1
2017-02-07 10:54:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4092,2007,9000,9000,9768,1044,9000,18000,56331,31622,153000,81000,1
2017-02-07 10:55:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1197,2541,9000,9000,14225,11900,9000,9000,54309,25284,144000,81000,1
2017-02-07 10:56:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1710,379,9000,9000,14325,5726,9000,9000,64122,36619,144000,90000,1
2017-02-07 10:57:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10618,487,9000,9000,24769,681,9000,18000,65791,24707,63000,81000,1
2017-02-07 10:58:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10108,490,9000,9000,24769,681,9000,9000,65043,24948,63000,72000,1
2017-02-07 10:59:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9836,3350,9000,18000,25269,11991,9000,9000,65666,27447,63000,90000,1
2017-02-07 11:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18810,1979,9000,18000,19938,11892,18000,9000,77801,26077,54000,90000,1
2017-02-07 11:01:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9232,3836,9000,18000,23325,7650,9000,36000,71142,24409,54000,90000,1
2017-02-07 11:02:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9001,5580,9000,9000,23325,13867,9000,45000,72282,36329,63000,99000,1
2017-02-07 11:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19508,481,9000,9000,15669,4810,18000,45000,74739,36260,72000,99000,1
2017-02-07 11:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1650,9000,9000,16492,4546,9000,36000,74450,37065,153000,90000,1
2017-02-07 11:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16117,371,9000,18000,28608,2208,9000,18000,81860,21621,144000,90000,1
2017-02-07 11:06:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,2773,9000,18000,15867,3974,9000,9000,74337,36925,144000,81000,1
2017-02-07 11:07:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19717,1878,9000,18000,15584,3874,18000,9000,75176,36030,72000,81000,1
2017-02-07 11:08:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1410,1648,9000,9000,14240,3974,9000,27000,73970,35800,153000,81000,1
2017-02-07 11:09:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,2158,18000,9000,41240,3874,9000,9000,81660,36260,162000,63000,1
2017-02-07 11:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,2118,27000,9000,41240,3874,9000,9000,81570,36220,171000,63000,1
2017-02-07 11:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1627,1181,27000,9000,41240,3874,9000,9000,83187,35283,171000,63000,1
2017-02-07 11:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1547,522,36000,9000,41240,4810,9000,9000,83107,35665,189000,63000,1
2017-02-07 11:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28668,1785,9000,9000,15584,4810,18000,18000,84177,37166,72000,72000,1
2017-02-07 11:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28718,1685,9000,9000,15584,4810,18000,18000,84227,37066,72000,72000,1
2017-02-07 11:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1718,856,27000,27000,41240,1175,9000,9000,83278,24226,153000,81000,1
2017-02-07 11:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1768,8639,9000,18000,28711,6366,18000,18000,76066,37507,72000,81000,1
2017-02-07 11:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2668,10221,18000,9000,31430,5041,9000,36000,65918,39594,153000,81000,1
2017-02-07 11:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29850,3415,18000,9000,10457,5231,9000,18000,87736,38895,162000,81000,1
2017-02-07 11:19:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,910,279,18000,9000,30660,1296,9000,9000,81267,35409,162000,72000,1
2017-02-07 11:20:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,880,817,18000,9000,29950,2403,9000,9000,80527,37464,162000,72000,1
2017-02-07 11:21:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,278,500,9000,9000,18584,906,9000,27000,82337,18833,72000,108000,1
2017-02-07 11:22:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2590,101,9000,18000,20580,2117,9000,9000,83228,16874,72000,90000,1
2017-02-07 11:23:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2590,1,9000,9000,20580,2117,9000,9000,83228,16774,72000,81000,1
2017-02-07 11:24:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20590,820,9000,9000,13024,553,18000,27000,84152,18069,81000,99000,1
2017-02-07 11:25:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,590,165,9000,9000,20680,2420,9000,18000,81206,18633,72000,90000,1
2017-02-07 11:26:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21029,45,9000,9000,18852,2608,18000,27000,93299,19923,90000,99000,1
2017-02-07 11:27:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,549,45,9000,18000,27457,2608,36000,18000,88332,20148,81000,81000,1
2017-02-07 11:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,910,238,9000,9000,27013,6910,36000,9000,88437,21528,90000,90000,1
2017-02-07 11:29:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12,6550,27000,27000,32046,4419,9000,9000,82529,24987,162000,99000,1
2017-02-07 11:30:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31959,505,27000,18000,13876,7357,9000,18000,96185,24584,162000,90000,1
2017-02-07 11:31:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3490,2514,18000,9000,2824,3485,27000,9000,36898,27380,108000,54000,0
2017-02-07 11:32:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1590,1167,27000,9000,2824,2624,27000,9000,36066,25140,108000,54000,0
2017-02-07 11:33:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1292,1468,9000,18000,2972,2849,9000,9000,38656,25566,81000,72000,0
2017-02-07 11:34:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3636,1930,9000,18000,2593,1475,9000,9000,48407,24754,72000,81000,0
2017-02-07 11:35:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,751,1283,9000,18000,3782,3475,9000,27000,38688,26107,81000,90000,0
2017-02-07 11:36:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2414,396,9000,9000,4282,3475,9000,9000,40851,25220,90000,63000,0
2017-02-07 11:37:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1627,200,9000,9000,2943,3007,18000,18000,30381,18272,81000,72000,1
2017-02-07 11:38:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,1011,18000,9000,3943,1699,18000,9000,29874,23537,90000,63000,1
2017-02-07 11:39:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9175,871,27000,9000,1569,1599,18000,9000,36131,16676,99000,63000,1
2017-02-07 11:40:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9075,771,18000,9000,2933,1599,9000,9000,42355,15659,63000,63000,1
2017-02-07 11:41:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8868,771,18000,9000,3171,1599,9000,9000,42396,15777,63000,63000,1
2017-02-07 11:42:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8868,651,18000,9000,3171,789,9000,9000,42396,14847,63000,63000,1
2017-02-07 11:43:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1989,2636,18000,9000,8680,3428,9000,9000,44185,33197,63000,63000,0
2017-02-07 11:44:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1989,2636,18000,9000,8680,3928,18000,9000,44185,33633,72000,72000,0
2017-02-07 11:45:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3794,4186,18000,9000,8319,3928,18000,9000,45185,34847,72000,72000,0
2017-02-07 11:46:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3795,5036,18000,9000,8319,3428,18000,9000,45186,34997,72000,72000,0
2017-02-07 11:47:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3795,6121,27000,9000,7880,3428,27000,9000,43310,35982,90000,72000,0
2017-02-07 11:48:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3795,6121,27000,9000,8324,3428,18000,9000,44930,35982,81000,72000,0
2017-02-07 11:49:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3845,6722,27000,9000,7070,3428,18000,9000,42450,37119,81000,72000,0
2017-02-07 11:50:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8785,500,18000,9000,3233,4906,9000,9000,40482,26986,72000,63000,1
2017-02-07 11:51:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3354,250,9000,9000,10770,6613,18000,9000,90682,21463,81000,72000,0
2017-02-07 11:52:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2854,175,9000,9000,9790,4831,18000,9000,91095,19543,81000,63000,0
