,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,Y
2017-02-06 09:30:00,750.551,749.708,750.524,750.962,748.943,750.480,750.70,750.85,749.25,750.00,750.55,750.90,749.10,750.10,95,133,3000,1000,108,363,1000,1000,407,1827,7000,5000,0
2017-02-06 09:31:00,752.578,751.750,752.487,752.954,751.390,752.706,752.50,752.80,751.55,752.20,752.40,752.85,751.50,752.25,3200,226,1000,1000,47,209,1000,1000,3347,1786,5000,8000,0
2017-02-06 09:32:00,752.683,752.029,752.170,752.963,751.300,753.075,752.50,752.70,751.55,752.35,752.40,752.80,751.45,752.40,764,2,2000,1000,47,100,1000,1000,2410,838,6000,8000,0
2017-02-06 09:33:00,747.489,746.714,747.100,748.210,745.825,747.510,747.55,748.00,746.25,747.05,747.50,748.05,746.15,747.10,50,167,1000,1000,25,25,1000,1000,687,1219,6000,5000,1
2017-02-06 09:34:00,752.351,751.565,752.342,753.001,750.880,752.856,752.50,752.85,751.30,752.25,752.35,752.90,751.25,752.75,77,84,1000,1000,147,102,1000,1000,403,4594,5000,8000,0
2017-02-06 09:35:00,751.344,751.130,751.282,751.835,750.330,751.930,751.35,751.50,750.45,751.00,751.30,751.85,750.40,751.95,361,407,1000,1000,224,15,1000,1000,824,1405,5000,5000,0
2017-02-06 09:36:00,750.107,748.973,749.646,750.201,747.543,750.017,750.10,750.15,748.30,749.10,750.00,750.20,747.85,749.15,101,170,2000,2000,5,93,1000,1000,302,333,7000,6000,0
2017-02-06 09:37:00,750.344,749.982,750.391,750.800,748.371,751.443,750.60,750.70,749.05,749.75,750.45,750.75,749.00,751.95,69,107,2000,2000,29,120,1000,2000,173,1374,7000,7000,0
2017-02-06 09:38:00,751.612,750.809,751.457,752.067,750.050,751.525,751.65,751.90,750.60,751.10,751.60,751.95,750.40,751.35,9,56,1000,2000,211,93,1000,1000,797,2176,5000,6000,0
2017-02-06 09:39:00,751.439,750.707,751.036,751.732,749.317,751.919,751.15,751.25,750.30,750.70,751.10,751.65,750.20,752.00,77,6,1000,2000,117,50,1000,2000,552,257,6000,8000,0
2017-02-06 09:40:00,751.564,750.577,751.336,752.042,749.550,751.983,751.60,751.95,750.45,751.35,751.40,752.00,749.30,751.95,1,160,3000,1000,70,350,1000,1000,251,754,7000,6000,0
2017-02-06 09:41:00,750.544,750.273,750.350,751.193,749.136,751.594,750.50,751.00,749.80,750.60,750.45,751.05,749.35,751.45,84,58,2000,1000,7,92,1000,1000,288,723,7000,8000,0
2017-02-06 09:42:00,748.905,747.700,748.562,749.233,746.300,750.600,749.00,749.20,747.10,748.65,748.70,749.25,747.05,750.25,4,289,1000,1000,5,82,1000,1000,37,446,5000,7000,0
2017-02-06 09:43:00,750.261,748.917,750.057,750.709,747.980,750.857,750.30,750.65,748.80,749.75,749.80,750.70,748.75,749.80,172,146,1000,1000,10,63,1000,1000,252,348,5000,7000,0
2017-02-06 09:44:00,749.949,748.904,749.359,750.029,748.208,749.543,749.80,749.90,748.55,749.15,749.60,750.00,748.30,749.20,8,136,1000,3000,88,1492,2000,1000,5348,2597,6000,7000,0
2017-02-06 09:45:00,749.671,749.105,749.357,749.804,748.325,749.710,749.55,749.65,748.55,749.10,749.50,749.70,748.40,749.15,102,33,1000,1000,5,93,1000,1000,3839,1469,6000,5000,0
2017-02-06 09:46:00,749.948,749.182,749.364,750.002,748.525,749.630,749.55,749.90,748.85,749.35,749.50,750.00,748.80,749.40,112,237,1000,1000,93,1727,1000,1000,4161,2158,6000,5000,0
2017-02-06 09:47:00,749.960,749.204,749.354,750.011,748.443,749.590,749.50,749.95,748.75,748.90,749.45,750.00,748.70,749.30,15,93,1000,1000,2,393,1000,1000,2307,603,7000,5000,0
2017-02-06 09:48:00,748.328,748.068,748.355,748.944,747.220,748.908,748.40,748.70,747.45,748.25,748.30,748.75,747.40,748.30,948,311,1000,2000,1,60,1000,1000,1105,2109,5000,6000,0
2017-02-06 09:49:00,746.921,745.855,746.877,747.305,745.050,746.742,747.05,747.15,745.45,746.40,747.00,747.20,745.40,746.45,19,56,1000,1000,14,243,1000,1000,246,1690,5000,6000,0
2017-02-06 09:50:00,747.164,746.569,746.909,747.473,745.800,747.875,747.05,747.35,746.10,746.95,747.00,747.40,746.05,747.80,145,50,1000,1000,150,50,1000,1000,958,1221,5000,8000,0
2017-02-06 09:51:00,745.484,744.182,745.278,745.863,743.650,745.678,745.60,745.80,744.15,745.00,745.45,745.85,744.10,745.05,2,1470,1000,1000,10,27,1000,1000,90,2690,5000,9000,0
2017-02-06 09:52:00,746.080,745.459,745.614,746.403,744.660,746.292,745.90,746.00,744.80,745.70,745.85,746.35,744.75,745.75,2,78,1000,1000,44,15,1000,2000,614,571,5000,6000,0
2017-02-06 09:53:00,744.215,743.180,744.217,744.882,742.880,744.355,744.35,744.70,743.30,743.75,744.30,744.75,743.10,743.80,15,577,1000,2000,83,27,1000,1000,244,2858,5000,10000,0
2017-02-06 09:54:00,743.213,742.283,743.017,743.596,741.808,743.050,743.15,743.35,742.30,742.65,743.05,743.40,742.20,742.95,139,100,2000,1000,62,9,1000,1000,863,1359,6000,9000,0
2017-02-06 09:55:00,742.477,741.280,742.379,743.144,740.370,742.855,742.55,742.95,741.15,742.05,742.45,743.00,741.10,742.30,8,90,1000,1000,27,300,1000,2000,324,1589,5000,10000,0
2017-02-06 09:56:00,739.687,739.671,739.630,740.445,738.236,740.440,739.70,740.00,739.00,739.85,739.65,740.35,738.95,740.00,15,163,1000,1000,208,85,1000,1000,261,1123,7000,5000,0
2017-02-06 09:57:00,737.666,736.583,737.629,738.444,735.825,738.044,738.00,738.20,736.80,737.80,737.60,738.35,735.65,737.85,39,93,2000,1000,100,284,1000,1000,200,1316,6000,9000,0
2017-02-06 09:58:00,739.740,739.195,738.778,739.680,738.060,740.330,739.30,739.50,738.60,739.25,739.05,739.60,738.50,739.45,105,50,1000,1000,205,5,1000,1000,1278,126,5000,5000,0
2017-02-06 09:59:00,738.352,738.041,738.038,738.921,737.258,738.830,738.25,738.75,737.40,738.15,738.15,738.85,737.35,738.20,84,93,2000,1000,50,1038,1000,1000,1126,2523,6000,5000,0
2017-02-06 10:00:00,738.403,737.767,738.027,738.462,737.230,738.579,738.15,738.20,737.45,737.85,738.10,738.25,737.40,738.30,7,21,1000,1000,559,20,1000,1000,2243,166,5000,7000,0
2017-02-06 10:01:00,735.205,734.615,735.156,735.774,732.956,735.440,735.55,735.60,734.25,735.20,735.40,735.75,734.20,735.25,8,100,1000,1000,68,139,1000,1000,145,809,8000,5000,0
2017-02-06 10:02:00,734.371,734.145,734.536,734.989,732.950,734.990,734.70,734.75,733.85,734.60,734.65,734.85,733.80,734.65,75,48,1000,1000,109,27,1000,1000,332,3181,6000,5000,1
2017-02-06 10:03:00,737.568,737.018,737.403,738.080,736.233,737.870,737.55,737.90,736.70,737.15,737.45,738.00,736.60,737.45,60,205,2000,1000,214,1085,1000,1000,797,2328,6000,5000,0
2017-02-06 10:04:00,737.556,736.727,737.338,737.920,735.544,737.780,737.55,737.75,736.50,737.30,737.40,737.95,736.45,737.35,35,500,3000,1000,300,165,1000,1000,565,1306,8000,5000,0
2017-02-06 10:05:00,736.643,735.691,736.006,736.816,735.008,736.390,736.55,736.70,735.35,735.95,736.30,736.80,735.30,736.00,1,93,2000,1000,5,487,1000,1000,1008,804,6000,5000,0
2017-02-06 10:06:00,734.514,734.050,734.480,734.819,733.300,734.590,734.50,734.70,733.85,733.95,734.45,734.80,733.80,734.00,938,93,1000,1000,9,1027,3000,1000,998,1511,8000,5000,0
2017-02-06 10:07:00,731.507,730.312,731.242,731.982,729.600,731.918,731.35,731.85,730.50,731.10,731.30,731.95,730.45,731.80,235,84,1000,1000,93,926,1000,1000,614,1221,5000,11000,1
2017-02-06 10:08:00,733.422,732.800,733.024,733.921,732.070,734.206,733.25,733.50,732.45,733.90,733.10,733.85,732.40,733.95,84,200,1000,1000,95,121,1000,1000,1457,1723,5000,8000,0
2017-02-06 10:09:00,730.877,730.365,730.255,731.028,729.300,731.430,730.35,730.95,729.90,730.40,730.30,731.00,729.85,730.45,286,84,1000,1000,203,125,1000,1000,1252,342,5000,5000,1
2017-02-06 10:10:00,728.619,728.175,728.504,728.994,727.340,729.010,728.80,728.85,727.65,728.75,728.60,728.95,727.60,728.80,105,500,1000,1000,48,118,1000,1000,354,2052,5000,5000,1
2017-02-06 10:11:00,728.988,728.970,728.889,729.014,728.260,729.680,728.95,729.00,728.45,729.15,728.85,729.10,728.40,729.20,700,3716,1000,1000,34,1,1000,1000,1145,3860,5000,5000,1
2017-02-06 10:12:00,731.358,731.236,730.968,731.522,730.050,732.200,731.05,731.40,730.50,731.85,731.00,731.50,730.25,731.90,27,43,1000,1000,611,98,1000,1000,882,334,6000,5000,1
2017-02-06 10:13:00,731.392,730.615,731.435,731.830,729.829,731.542,731.60,731.70,730.35,730.95,731.50,731.75,730.30,731.00,25,166,1000,1000,100,98,1000,1000,222,1761,7000,6000,1
2017-02-06 10:14:00,729.211,728.620,728.949,729.499,727.750,729.490,729.00,729.40,728.15,728.95,728.85,729.45,728.05,729.00,682,63,1000,1000,97,245,1000,1000,924,544,5000,5000,1
2017-02-06 10:15:00,729.996,729.885,729.809,730.208,728.375,730.821,729.90,730.00,728.95,729.75,729.85,730.15,728.55,730.45,15,176,1000,3000,25,100,1000,1000,269,478,6000,7000,1
2017-02-06 10:16:00,729.814,729.669,729.799,730.011,728.556,730.300,729.90,729.95,729.20,729.75,729.60,730.00,729.00,730.10,1900,52,1000,1000,192,2342,2000,1000,2587,2546,8000,5000,1
2017-02-06 10:17:00,730.615,730.071,730.309,730.983,728.793,730.930,730.75,730.85,729.40,730.70,730.50,730.90,729.35,730.75,25,20,1000,1000,120,10,1000,1000,664,1183,7000,5000,1
2017-02-06 10:18:00,732.499,731.600,732.027,732.587,730.517,732.440,732.15,732.40,731.30,731.85,732.10,732.50,731.15,731.90,136,249,1000,1000,34,8,1000,1000,969,517,6000,5000,1
2017-02-06 10:19:00,733.137,732.515,732.973,733.478,731.450,733.580,733.00,733.40,732.30,733.00,732.85,733.45,732.10,733.45,585,215,1000,1000,25,98,1000,1000,662,654,5000,5000,0
2017-02-06 10:20:00,731.274,731.088,731.222,731.986,730.057,732.100,731.50,731.85,730.75,731.90,731.35,731.90,730.30,732.00,5,240,2000,1000,25,27,2000,2000,288,2444,7000,6000,1
2017-02-06 10:21:00,730.703,730.355,730.540,731.002,729.550,731.160,730.60,730.90,729.90,730.75,730.55,731.00,729.85,730.80,129,70,1000,1000,98,398,1000,1000,332,593,5000,5000,1
2017-02-06 10:22:00,731.313,731.118,731.289,731.976,729.870,732.308,731.35,731.75,730.50,731.40,731.30,731.80,730.35,731.95,769,27,1000,2000,198,311,1000,1000,1239,3249,5000,6000,1
2017-02-06 10:23:00,731.873,731.395,731.433,732.090,730.430,732.283,731.80,732.00,730.90,731.40,731.75,732.10,730.60,731.95,10,436,1000,2000,7,27,1000,1000,622,919,5000,6000,1
2017-02-06 10:24:00,732.593,732.536,732.006,732.846,731.160,733.867,732.65,732.70,732.05,733.15,732.05,732.75,732.00,733.50,1,98,1000,2000,106,15,1000,1000,608,323,5000,6000,1
2017-02-06 10:25:00,732.451,732.409,732.100,732.604,731.360,733.458,732.30,732.50,731.90,732.95,732.20,732.55,731.85,733.00,36,98,1000,2000,470,27,1000,1000,1081,560,5000,6000,1
2017-02-06 10:26:00,731.816,731.767,731.324,732.144,730.650,732.893,731.50,732.00,731.50,732.00,731.45,732.10,730.70,732.50,234,222,1000,2000,27,27,1000,2000,981,844,5000,7000,1
2017-02-06 10:27:00,731.339,731.121,731.209,731.950,730.130,732.243,731.35,731.80,730.95,731.90,731.30,731.85,730.65,732.00,10,352,1000,1000,98,216,1000,2000,489,2123,5000,7000,1
2017-02-06 10:28:00,730.823,730.505,730.706,731.300,729.142,731.440,730.90,731.15,730.10,731.10,730.80,731.20,729.40,731.15,35,159,1000,1000,1,450,1000,1000,120,1156,6000,5000,1
2017-02-06 10:29:00,730.625,730.340,730.500,730.975,729.520,731.160,730.55,730.90,730.05,730.75,730.50,730.95,730.00,731.10,300,315,1000,1000,83,128,1000,1000,544,1175,5000,5000,1
2017-02-06 10:30:00,730.515,730.587,730.411,730.718,729.560,731.729,730.50,730.60,729.95,730.50,730.40,730.70,729.90,731.95,87,94,1000,2000,109,98,1000,1000,229,299,5000,7000,1
2017-02-06 10:31:00,729.745,729.527,729.566,730.001,728.475,730.180,729.75,729.85,729.00,729.60,729.70,729.95,728.55,730.15,99,52,2000,1000,79,43,1000,1000,699,2383,8000,5000,1
2017-02-06 10:32:00,729.564,729.205,729.431,729.989,728.670,729.767,729.50,729.90,728.80,729.50,729.45,729.95,728.75,729.70,616,216,1000,2000,34,153,1000,1000,946,2400,5000,6000,1
2017-02-06 10:33:00,729.513,728.861,729.282,729.765,728.461,729.500,729.45,729.55,728.70,728.95,729.40,729.65,728.60,729.20,84,200,2000,2000,24,13,2000,1000,1027,1741,9000,9000,1
2017-02-06 10:34:00,729.635,729.282,729.389,729.760,728.300,729.614,729.55,729.70,728.60,728.90,729.45,729.75,728.50,730.05,37,100,2000,3000,53,696,1000,1000,738,886,10000,7000,1
2017-02-06 10:35:00,731.129,729.910,730.622,731.256,729.120,730.700,731.00,731.20,729.75,730.30,730.95,731.25,729.30,730.35,1,1098,1000,1000,9,12,1000,1000,772,1435,5000,5000,1
2017-02-06 10:36:00,731.051,730.141,731.034,731.456,728.708,731.230,731.15,731.30,729.70,730.60,731.10,731.40,729.00,730.65,60,5,1000,1000,10,72,1000,1000,159,1147,6000,5000,1
2017-02-06 10:37:00,730.628,729.929,730.467,730.932,728.717,730.975,730.65,730.85,729.25,730.00,730.55,731.00,729.20,731.05,4,1000,1000,1000,2,379,1000,2000,150,1762,6000,6000,1
2017-02-06 10:38:00,730.646,729.927,730.551,731.076,728.700,730.850,730.75,730.85,729.75,730.35,730.70,730.95,729.00,730.40,44,120,1000,1000,13,22,1000,1000,359,2212,6000,5000,1
2017-02-06 10:39:00,730.979,730.495,730.737,731.442,729.620,731.370,730.80,731.35,730.30,730.80,730.75,731.40,729.75,731.00,139,219,1000,1000,608,63,1000,1000,993,1586,5000,5000,1
2017-02-06 10:40:00,731.928,731.133,731.417,732.101,730.450,732.775,731.60,732.00,730.70,731.70,731.55,732.05,730.65,732.45,35,98,1000,1000,98,84,1000,1000,835,362,5000,10000,1
2017-02-06 10:41:00,731.317,730.284,730.871,731.521,729.710,732.755,731.05,731.45,730.45,731.15,730.90,731.50,730.40,732.45,84,47,1000,1000,13,70,1000,1000,247,169,5000,11000,1
2017-02-06 10:42:00,731.486,731.091,731.430,731.878,730.133,732.850,731.50,731.70,730.75,731.65,731.40,731.75,730.50,732.50,179,5,2000,1000,17,98,1000,1000,295,410,6000,10000,1
2017-02-06 10:43:00,732.522,731.633,732.226,732.662,731.180,732.835,732.45,732.50,731.45,732.35,732.35,732.65,731.35,732.40,5,175,1000,1000,14,97,1000,1000,370,515,5000,10000,1
2017-02-06 10:44:00,736.139,735.320,736.162,736.509,733.820,736.820,736.30,736.40,735.35,736.35,736.20,736.45,735.30,736.50,89,120,1000,1000,62,98,1000,1000,194,494,5000,5000,1
2017-02-06 10:45:00,741.620,741.400,741.128,742.172,740.270,742.979,741.55,741.65,740.75,741.75,741.20,741.70,740.70,742.95,287,213,1000,1000,15,98,1000,1000,1365,1446,5000,7000,0
2017-02-06 10:46:00,738.185,737.175,738.223,738.938,736.070,738.314,738.35,738.70,736.80,737.65,738.30,738.80,736.75,737.95,61,50,1000,2000,3,63,1000,1000,126,1152,5000,7000,1
2017-02-06 10:47:00,744.978,744.650,744.457,745.472,743.142,746.294,744.75,745.30,743.70,745.75,744.70,745.35,743.65,745.80,84,27,2000,4000,42,97,1000,1000,417,331,6000,8000,0
2017-02-06 10:48:00,742.425,741.868,741.804,742.834,739.840,743.983,742.35,742.70,740.55,743.10,742.20,742.75,740.50,743.15,50,176,1000,2000,3,26,1000,1000,385,465,5000,6000,0
2017-02-06 10:49:00,744.028,743.458,743.918,744.410,742.425,744.492,744.00,744.20,743.05,743.80,743.95,744.35,742.45,744.45,98,50,2000,2000,200,250,1000,1000,476,956,6000,6000,0
2017-02-06 10:50:00,742.551,741.800,742.437,743.283,740.090,743.300,742.70,743.15,742.00,742.45,742.65,743.20,739.85,742.50,2,88,1000,2000,2,94,1000,1000,59,1442,5000,6000,0
2017-02-06 10:51:00,742.980,742.664,742.469,743.456,741.780,743.508,743.00,743.30,742.05,742.70,742.70,743.40,742.00,743.75,75,34,1000,2000,28,162,1000,1000,719,792,5000,6000,0
2017-02-06 10:52:00,741.796,741.260,741.212,742.020,739.820,742.700,741.75,742.00,740.30,741.75,741.70,742.05,740.25,742.00,2,1074,1000,1000,1,83,1000,1000,284,1247,5000,5000,0
2017-02-06 10:53:00,740.889,740.710,740.683,741.358,739.480,741.940,740.85,741.10,739.70,741.55,740.80,741.35,739.60,741.60,184,343,1000,1000,99,27,1000,1000,634,1337,5000,5000,1
2017-02-06 10:54:00,741.285,741.045,741.221,741.629,739.980,742.110,741.35,741.45,741.20,741.55,741.30,741.50,740.40,741.80,16,50,1000,1000,100,643,1000,1000,323,1759,5000,5000,0
2017-02-06 10:55:00,741.848,741.715,741.752,742.123,740.550,742.880,741.90,742.00,741.25,742.20,741.80,742.05,740.75,742.25,45,503,1000,1000,46,50,1000,1000,149,816,5000,5000,0
2017-02-06 10:56:00,740.365,739.885,739.999,740.484,738.750,741.020,740.10,740.45,739.45,740.40,740.05,740.60,738.65,740.45,80,1802,1000,1000,5,27,1000,1000,2115,2096,5000,5000,1
2017-02-06 10:57:00,740.289,739.914,739.993,740.471,738.840,740.983,740.10,740.35,739.40,740.45,740.05,740.45,739.00,740.50,110,196,1000,2000,6,1517,1000,1000,2736,2173,5000,6000,1
2017-02-06 10:58:00,737.852,737.615,737.796,738.240,736.880,738.350,738.00,738.15,737.30,737.65,737.90,738.20,737.25,738.25,206,96,1000,1000,1,21,1000,1000,359,755,5000,5000,1
2017-02-06 10:59:00,741.734,741.562,741.116,741.915,739.675,742.808,741.50,741.65,740.85,741.80,741.30,741.80,739.80,741.85,50,15,1000,2000,28,1,1000,1000,1218,302,6000,6000,1
2017-02-06 11:00:00,740.628,740.385,740.334,741.051,738.970,741.800,740.60,740.95,739.90,740.90,740.50,741.00,739.50,741.30,5,27,1000,1000,102,300,1000,1000,199,427,5000,5000,1
2017-02-06 11:01:00,741.725,741.527,741.551,742.013,740.620,742.550,741.65,742.00,741.00,741.75,741.60,742.05,740.85,742.35,97,1831,1000,1000,70,50,1000,1000,393,1969,5000,6000,1
2017-02-06 11:02:00,741.464,741.523,741.335,741.995,740.680,742.483,741.45,741.90,741.30,742.20,741.40,741.95,740.85,742.25,60,34,1000,1000,70,98,1000,1000,286,944,5000,6000,1
2017-02-06 11:03:00,742.715,741.864,742.016,742.514,740.990,742.750,742.30,742.50,741.60,742.55,742.20,742.60,741.20,742.70,109,796,1000,2000,15,3,1000,1000,3194,838,5000,6000,1
2017-02-06 11:04:00,745.051,744.430,744.733,745.051,743.200,745.660,744.90,745.00,744.45,745.00,744.85,745.20,743.25,745.40,20,327,1000,1000,13,1,1000,1000,235,376,5000,5000,1
2017-02-06 11:05:00,743.521,742.877,743.249,743.990,741.690,744.008,743.55,743.90,742.55,743.40,743.30,743.95,742.50,743.60,4,87,1000,2000,95,98,1000,1000,272,571,5000,6000,1
2017-02-06 11:06:00,743.726,743.141,743.694,744.301,742.017,743.930,743.80,744.00,743.00,743.45,743.75,744.20,742.30,743.50,183,233,1000,1000,1,976,1000,1000,324,2136,6000,5000,1
2017-02-06 11:07:00,744.413,744.209,744.337,745.002,743.110,745.442,744.75,744.80,743.95,745.20,744.40,744.90,743.50,745.25,5,1,1000,1000,30,10,1000,1000,218,2030,5000,6000,1
2017-02-06 11:08:00,747.270,747.175,746.609,747.492,745.717,748.633,747.00,747.30,746.10,747.50,746.50,747.35,746.05,748.50,500,70,1000,1000,15,20,1000,1000,993,217,6000,6000,0
2017-02-06 11:09:00,747.023,746.518,746.555,747.137,745.440,747.550,746.85,747.00,746.05,746.85,746.80,747.20,746.00,747.45,2,361,1000,2000,17,98,1000,1000,622,826,5000,6000,0
2017-02-06 11:10:00,748.800,748.468,748.696,749.189,747.120,749.708,748.80,749.00,748.30,749.00,748.75,749.30,747.15,749.75,87,1476,1000,2000,155,15,1000,1000,440,2432,5000,6000,0
2017-02-06 11:11:00,748.313,748.450,748.016,748.467,746.733,750.130,748.20,748.35,747.65,749.55,748.00,748.65,747.00,749.90,200,433,2000,1000,251,70,1000,1000,517,629,6000,5000,0
2017-02-06 11:12:00,748.734,748.359,747.922,748.723,746.970,750.250,748.20,748.65,747.30,749.15,748.10,748.70,747.25,749.20,100,84,1000,1000,27,98,1000,1000,1867,259,5000,6000,0
2017-02-06 11:13:00,748.289,748.154,748.301,748.987,745.633,749.967,748.35,748.80,748.00,749.50,748.30,748.90,747.00,749.55,84,40,1000,2000,98,97,1000,1000,221,1719,6000,6000,0
2017-02-06 11:14:00,747.518,747.071,747.123,747.989,745.890,748.929,747.30,747.50,747.00,748.55,747.25,747.55,745.85,748.60,427,3,1000,1000,98,15,1000,1000,1911,1215,5000,7000,0
2017-02-06 11:15:00,746.861,746.712,746.473,747.000,745.250,748.914,746.70,746.85,746.05,747.95,746.60,747.00,746.00,748.00,18,234,1000,1000,75,325,1000,1000,669,724,5000,7000,0
2017-02-06 11:16:00,747.156,746.819,747.044,747.349,745.860,748.369,747.10,747.20,746.15,746.95,747.05,747.30,746.05,748.00,424,106,1000,2000,3,13,1000,1000,757,388,5000,8000,0
2017-02-06 11:17:00,747.626,747.225,746.996,747.672,745.907,748.543,747.20,747.60,746.25,747.55,747.10,747.65,746.15,747.60,140,28,1000,1000,417,185,1000,1000,1616,363,7000,7000,0
2017-02-06 11:18:00,747.285,747.535,746.841,747.485,746.029,748.542,747.25,747.30,746.35,747.55,747.00,747.40,746.30,748.00,7,1,1000,2000,896,20,2000,1000,1486,356,7000,6000,0
2017-02-06 11:19:00,749.478,748.650,748.611,749.534,747.080,750.220,749.05,749.45,748.40,749.45,748.90,749.50,748.35,749.95,98,84,1000,1000,10,70,1000,1000,600,206,5000,5000,0
2017-02-06 11:20:00,748.674,748.314,748.613,749.060,747.360,749.300,748.70,748.95,747.90,749.05,748.60,749.00,747.85,749.20,135,267,1000,2000,100,904,1000,1000,352,1655,5000,6000,0
2017-02-06 11:21:00,748.296,748.259,747.643,748.486,747.250,749.550,748.00,748.40,747.60,748.55,747.95,748.45,747.55,749.20,317,147,1000,1000,1,161,1000,1000,1211,560,5000,6000,0
2017-02-06 11:22:00,748.939,748.500,748.642,749.125,746.880,750.120,748.80,749.00,748.25,749.10,748.75,749.15,748.20,749.95,27,105,1000,1000,70,1,1000,1000,262,259,5000,5000,0
2017-02-06 11:23:00,748.064,747.464,747.275,748.502,745.733,748.980,748.00,748.15,747.25,748.10,747.50,748.20,746.15,748.35,19,27,1000,1000,5,98,1000,1000,797,575,6000,5000,0
2017-02-06 11:24:00,747.457,746.985,747.030,747.980,746.000,747.970,747.20,747.75,746.60,747.30,747.10,747.85,746.55,747.75,10,84,1000,1000,79,28,1000,1000,2043,1942,5000,5000,0
2017-02-06 11:25:00,745.619,744.735,744.942,745.995,743.680,745.790,745.25,745.80,744.10,745.00,745.15,745.95,744.05,745.05,33,50,1000,1000,70,52,1000,1000,1456,1267,5000,5000,0
2017-02-06 11:26:00,745.361,745.008,745.033,745.971,744.150,745.743,745.45,745.50,744.35,744.95,745.35,745.85,744.30,745.00,100,204,1000,1000,61,30,1000,1000,2306,4211,6000,7000,0
2017-02-06 11:27:00,744.920,744.800,744.948,745.432,743.840,745.760,745.00,745.20,744.30,744.70,744.80,745.25,744.20,745.05,470,10,1000,1000,28,100,1000,1000,593,952,5000,5000,0
2017-02-06 11:28:00,745.397,744.840,745.497,746.030,743.590,746.090,745.80,745.95,744.55,745.30,745.35,746.00,744.10,745.35,70,161,1000,1000,1,1747,1000,1000,160,2390,5000,5000,0
