,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,Y
2017-02-06 09:44:00,649.935,650.415,649.588,650.367,649.930,651.808,649.85,650.00,650.20,651.00,649.80,650.05,650.15,651.60,1,2,1100,2200,1,5,1100,1100,278,306,5500,13200,0
2017-02-06 09:45:00,649.863,650.022,649.602,650.248,649.358,651.708,649.85,650.05,649.80,650.95,649.80,650.10,649.75,651.00,17,45,1100,1100,1,38,1100,2200,294,453,6600,13200,0
2017-02-06 09:46:00,650.105,650.306,649.855,650.400,649.810,651.808,650.00,650.20,650.15,651.00,649.90,650.30,650.10,651.60,172,115,1100,2200,20,3,1100,1100,360,368,5500,13200,0
2017-02-06 09:47:00,649.470,649.996,648.916,649.622,649.283,650.386,649.25,649.35,649.75,649.95,649.10,649.45,649.55,650.00,1,7,1100,3300,162,38,1100,1100,1125,340,6600,7700,0
2017-02-06 09:48:00,649.265,649.573,648.507,649.204,648.633,650.240,648.70,649.00,648.85,649.75,648.65,649.10,648.80,649.80,32,5,1100,1100,2,57,1100,1100,3930,393,6600,5500,0
2017-02-06 09:49:00,647.599,647.795,647.119,647.862,647.060,648.692,647.45,647.75,647.35,648.45,647.35,647.80,647.10,648.50,25,50,1100,1100,10,123,1100,1100,797,650,5500,6600,0
2017-02-06 09:50:00,647.379,647.568,647.159,647.928,646.858,648.210,647.50,647.60,647.05,648.10,647.25,647.65,647.00,648.15,249,73,2200,1100,2,78,1100,1100,928,979,6600,5500,0
2017-02-06 09:51:00,646.240,646.908,645.823,646.371,645.933,647.800,646.00,646.15,646.15,647.15,645.90,646.25,646.10,647.25,9,54,1100,2200,67,31,1100,1100,359,216,6600,6600,0
2017-02-06 09:52:00,645.900,646.977,645.607,646.280,646.100,647.660,645.75,646.00,646.50,647.40,645.70,646.30,646.15,647.55,98,247,1100,1100,122,50,1100,1100,517,814,6600,5500,0
2017-02-06 09:53:00,647.125,648.105,646.687,647.649,647.033,649.000,647.00,647.40,647.65,648.55,646.80,647.45,647.60,648.65,10,50,1100,1100,22,56,1100,1100,477,678,6600,5500,0
2017-02-06 09:54:00,647.103,647.480,646.369,647.294,647.020,648.890,646.45,646.90,647.60,648.65,646.40,647.25,647.05,648.70,123,100,1100,1100,1318,141,1100,1100,2166,524,5500,11000,0
2017-02-06 09:55:00,646.716,647.692,646.288,647.139,646.940,648.481,646.40,646.90,647.55,648.30,646.35,646.95,647.50,648.35,50,48,1100,1100,1174,109,1100,4400,1447,573,5500,8800,0
2017-02-06 09:56:00,646.447,647.458,645.875,646.795,646.830,648.300,646.15,646.45,647.05,648.15,646.00,646.50,647.00,648.20,81,10,1100,1100,101,6,1100,4400,1326,196,5500,8800,0
2017-02-06 09:57:00,644.618,645.732,644.429,644.977,645.050,646.594,644.55,644.85,645.40,646.40,644.50,644.90,645.10,646.45,18,41,1100,1100,200,50,1100,1100,432,556,6600,8800,0
2017-02-06 09:58:00,643.546,644.640,643.038,643.691,643.867,645.192,643.15,643.50,644.05,644.80,643.10,643.65,644.00,645.10,20,52,1100,2200,388,50,5500,1100,1245,407,9900,6600,0
2017-02-06 09:59:00,644.126,644.925,643.450,644.357,644.112,645.855,643.95,644.00,644.40,645.40,643.55,644.30,644.35,645.45,10,200,1100,1100,50,50,1100,2200,1003,668,8800,11000,0
2017-02-06 10:00:00,644.703,645.403,643.950,645.020,644.535,645.992,644.30,644.70,644.80,645.75,644.10,644.85,644.60,645.80,3,10,2200,1100,6,34,1100,1100,667,261,11000,6600,0
2017-02-06 10:01:00,644.003,644.839,643.905,644.683,644.425,645.342,644.30,644.35,644.55,644.95,644.10,644.50,644.50,645.00,50,32,1100,1100,100,80,4400,1100,429,1206,8800,6600,0
2017-02-06 10:02:00,644.750,645.100,644.181,644.932,644.760,645.712,644.35,644.70,645.00,645.45,644.30,644.75,644.90,645.50,50,3,1100,1100,100,35,1100,2200,526,182,5500,8800,0
2017-02-06 10:03:00,644.525,645.268,643.978,644.820,644.619,645.717,644.10,644.30,645.00,645.45,644.05,644.70,644.90,645.50,290,77,1100,1100,257,102,1100,1100,1469,624,8800,6600,0
2017-02-06 10:04:00,643.920,644.700,643.403,644.149,643.911,645.271,643.70,643.95,644.45,644.95,643.50,644.00,644.00,645.00,4,2,1100,1100,62,62,4400,3300,935,320,9900,7700,0
2017-02-06 10:05:00,643.382,643.633,643.010,643.450,642.925,644.492,643.10,643.40,643.25,644.15,643.00,643.45,643.05,644.20,480,178,1100,1100,2310,222,1100,1100,2877,493,6600,6600,0
2017-02-06 10:06:00,642.533,643.291,642.351,643.033,642.650,643.940,642.75,642.80,643.05,643.55,642.70,642.95,643.00,643.60,21,100,1100,1100,1,222,2200,1100,252,1345,6600,5500,0
2017-02-06 10:07:00,643.039,643.400,643.010,643.607,642.583,644.190,643.20,643.40,643.05,643.90,643.00,643.45,643.00,643.95,380,157,1100,1100,148,6,2200,1100,718,1034,6600,5500,0
2017-02-06 10:08:00,642.434,642.790,642.111,642.873,641.840,643.740,642.50,642.65,642.15,643.35,642.20,642.80,642.10,643.45,3,1,1100,1100,50,183,1100,1100,368,548,5500,5500,0
2017-02-06 10:09:00,639.300,639.862,638.725,639.741,638.908,640.692,638.85,639.45,639.50,640.45,638.80,639.50,639.05,640.50,79,41,1100,2200,195,50,1100,1100,698,346,6600,6600,0
2017-02-06 10:10:00,637.857,638.196,637.337,637.973,637.827,638.992,637.60,637.85,638.05,638.50,637.55,637.95,638.00,638.55,42,200,1100,1100,50,50,7700,1100,961,609,12100,14300,1
2017-02-06 10:11:00,639.629,639.541,639.133,639.955,638.417,640.660,639.65,639.80,639.15,640.30,639.50,639.90,639.00,640.35,4,93,2200,1100,24,178,1100,1100,255,442,6600,5500,0
2017-02-06 10:12:00,639.509,639.788,639.025,639.964,639.321,640.408,639.25,639.30,639.55,640.00,639.20,639.70,639.50,640.40,50,1,3300,1100,46,10,1100,1100,1142,717,7700,6600,0
2017-02-06 10:13:00,638.445,638.958,637.878,638.651,638.267,639.650,638.00,638.50,638.55,639.40,637.90,638.55,638.50,639.45,470,50,1100,1100,79,79,1100,1100,1337,383,6600,6600,1
2017-02-06 10:14:00,638.682,639.200,638.645,639.246,638.294,639.786,638.80,639.10,638.75,639.45,638.60,639.15,638.70,639.75,300,79,1100,2200,50,178,1100,1100,614,1575,8800,7700,1
2017-02-06 10:15:00,638.811,639.285,638.746,639.122,638.543,639.958,638.85,638.95,638.95,639.75,638.55,639.00,638.70,639.80,650,56,2200,1100,50,317,1100,1100,893,650,7700,6600,0
2017-02-06 10:16:00,638.980,639.423,639.039,639.721,638.731,639.970,639.15,639.40,639.10,639.75,639.10,639.45,638.70,639.90,42,50,3300,1100,29,7,1100,1100,172,1605,8800,5500,0
2017-02-06 10:17:00,639.595,639.732,639.472,640.169,639.090,640.450,639.55,639.90,639.30,640.30,639.50,639.95,639.25,640.35,90,47,1100,1100,37,3,1100,2200,224,503,5500,6600,0
2017-02-06 10:18:00,641.028,641.132,640.614,641.570,640.720,641.700,640.90,641.25,641.00,641.40,640.85,641.45,640.80,641.65,40,10,1100,1100,75,150,1100,1100,1110,1261,5500,6600,0
2017-02-06 10:19:00,640.576,640.673,640.696,641.521,640.000,641.450,641.00,641.25,640.25,641.35,640.80,641.30,640.10,641.40,85,33,1100,1100,20,9,1100,2200,211,1415,5500,6600,0
2017-02-06 10:20:00,641.570,641.605,641.486,642.389,640.917,642.300,642.00,642.25,641.35,642.00,641.55,642.30,641.15,642.25,2,123,2200,1100,180,1901,1100,1100,355,3652,6600,5500,0
2017-02-06 10:21:00,641.416,641.409,640.777,642.155,640.683,642.100,641.05,641.80,641.00,641.90,641.00,641.85,640.70,641.95,132,54,2200,1100,9,33,1100,1100,1064,1138,6600,5500,0
2017-02-06 10:22:00,641.091,640.992,640.160,641.286,640.093,641.590,640.40,640.85,640.50,641.40,640.35,640.90,640.30,641.45,135,30,1100,1100,84,35,1100,1100,1194,322,7700,5500,0
2017-02-06 10:23:00,640.504,640.777,640.140,641.137,640.171,641.206,640.70,640.90,640.50,640.85,640.45,640.95,640.35,641.30,72,113,1100,3300,2,3,1100,1100,1012,2831,7700,8800,0
2017-02-06 10:24:00,640.099,640.125,639.930,640.409,639.570,640.864,640.10,640.20,639.80,640.65,640.00,640.25,639.75,640.70,455,31,1100,1100,10,57,1100,1100,656,274,5500,7700,0
2017-02-06 10:25:00,639.966,639.858,639.612,640.504,638.975,640.742,640.00,640.30,639.30,640.40,639.65,640.35,639.20,640.45,25,80,1100,1100,56,30,1100,1100,310,485,6600,6600,0
2017-02-06 10:26:00,639.695,640.235,639.735,640.825,639.470,641.000,640.05,640.55,639.80,640.55,640.00,640.60,639.75,641.00,13,33,1100,1100,28,6,1100,1100,148,2103,5500,5500,0
2017-02-06 10:27:00,640.115,640.108,639.833,640.950,639.620,641.119,640.20,640.50,639.80,640.75,640.00,640.75,639.75,640.80,100,13,1100,1100,52,56,1100,2200,504,785,5500,8800,0
2017-02-06 10:28:00,640.297,640.218,639.601,640.685,639.592,640.860,639.85,640.40,640.00,640.55,639.80,640.45,639.55,640.60,339,32,2200,1100,201,14,1100,1100,1692,635,6600,5500,0
2017-02-06 10:29:00,639.885,640.382,639.551,640.216,639.475,640.858,639.65,639.90,640.05,640.70,639.60,640.00,640.00,640.75,178,490,1100,2200,341,19,1100,1100,1343,1393,8800,6600,0
2017-02-06 10:30:00,639.398,639.873,639.307,639.891,638.967,640.550,639.40,639.55,639.20,640.40,639.35,639.70,639.15,640.45,30,60,1100,1100,27,86,1100,1100,99,338,6600,5500,0
2017-02-06 10:31:00,639.105,639.446,638.750,639.367,638.875,640.092,639.00,639.20,639.15,639.80,638.80,639.40,639.05,639.85,239,778,1100,1100,175,159,1100,1100,889,1369,6600,6600,0
2017-02-06 10:32:00,637.507,637.741,637.223,637.992,637.050,638.583,637.40,637.60,637.50,637.95,637.30,637.65,637.10,638.00,110,44,1100,1100,100,5,1100,1100,503,661,5500,6600,1
2017-02-06 10:33:00,636.494,636.323,636.056,636.605,635.810,637.050,636.20,636.40,636.05,636.90,636.15,636.50,636.00,637.00,50,463,1100,3300,182,2,1100,4400,809,752,5500,11000,1
2017-02-06 10:34:00,637.205,637.335,637.119,637.994,636.570,638.100,637.25,637.90,637.00,637.90,637.20,637.95,636.65,637.95,59,595,1100,1100,13,178,1100,1100,158,1821,5500,5500,1
2017-02-06 10:35:00,638.061,638.121,637.681,638.671,637.490,639.128,638.00,638.55,637.70,638.80,637.95,638.60,637.65,639.00,50,165,1100,1100,28,222,1100,4400,363,713,5500,9900,1
2017-02-06 10:36:00,638.764,638.600,638.286,639.003,638.000,639.295,638.60,638.65,638.50,639.00,638.55,638.80,638.20,639.45,21,40,1100,6600,1,16,1100,1100,412,295,5500,12100,0
2017-02-06 10:37:00,637.587,637.650,637.062,638.037,636.908,638.367,637.40,637.80,637.15,638.20,637.20,637.85,637.05,638.25,7,83,1100,1100,82,50,1100,2200,479,534,6600,6600,1
2017-02-06 10:38:00,637.954,638.079,637.438,638.846,637.257,639.040,638.00,638.55,637.55,638.85,637.70,638.60,637.50,638.95,47,43,1100,1100,37,14,1100,1100,451,768,7700,11000,1
2017-02-06 10:39:00,637.445,637.954,637.122,637.937,636.844,638.540,637.45,637.50,637.20,638.00,637.25,637.80,637.05,638.50,43,50,1100,1100,59,79,1100,1100,293,495,8800,5500,1
2017-02-06 10:40:00,638.016,637.936,637.668,638.369,637.370,638.483,638.10,638.20,637.55,638.00,637.75,638.30,637.50,638.60,99,414,1100,2200,238,1100,1100,1100,1830,2575,5500,6600,1
2017-02-06 10:41:00,637.994,637.581,637.672,638.434,637.208,638.233,637.80,638.30,637.40,637.95,637.75,638.35,637.35,638.00,82,178,1100,1100,1,711,1100,5500,1075,1776,6600,13200,1
2017-02-06 10:42:00,637.815,637.472,637.607,638.375,637.080,638.291,637.80,637.90,637.45,638.00,637.75,638.20,637.15,638.35,79,3,1100,4400,2,55,1100,1100,1438,2070,5500,12100,1
2017-02-06 10:43:00,637.829,637.705,637.608,638.154,637.180,638.230,637.70,637.75,637.45,637.95,637.65,638.00,637.20,638.00,693,8,1100,1100,68,103,1100,1100,1230,323,5500,5500,1
2017-02-06 10:44:00,638.253,638.026,638.054,638.721,637.642,638.777,638.20,638.40,638.05,638.50,638.15,638.50,637.60,638.85,2,57,2200,4400,23,6,1100,2200,246,569,6600,12100,1
2017-02-06 10:45:00,638.504,638.550,638.352,639.202,637.830,639.693,638.60,639.00,638.50,639.00,638.55,639.05,637.80,639.70,1,44,1100,1100,44,18,1100,1100,247,1172,5500,7700,1
2017-02-06 10:46:00,638.247,638.454,638.189,639.167,637.800,639.106,638.30,638.85,638.05,638.95,638.25,638.90,638.00,639.00,18,57,1100,1100,1,3,1100,4400,206,932,6600,8800,1
2017-02-06 10:47:00,638.423,638.300,638.133,638.898,637.675,639.033,638.30,638.75,637.95,638.70,638.20,638.80,637.90,638.75,4,1,2200,1100,149,68,1100,1100,263,310,6600,6600,1
2017-02-06 10:48:00,638.181,638.073,638.040,638.947,637.430,638.925,638.20,638.80,638.00,638.70,638.10,638.85,637.85,638.75,149,117,1100,1100,39,33,1100,1100,382,1267,5500,6600,1
2017-02-06 10:49:00,638.821,638.192,638.067,639.083,637.450,639.107,638.35,638.80,637.85,638.85,638.30,638.85,637.65,639.00,54,26,1100,1100,36,18,1100,3300,765,225,5500,7700,0
2017-02-06 10:50:00,638.452,638.264,638.160,639.164,637.570,639.067,638.50,638.85,637.90,638.90,638.45,638.95,637.85,638.95,9,56,1100,1100,17,1,1100,1100,370,813,5500,6600,1
2017-02-06 10:51:00,639.104,639.208,638.899,639.676,638.600,639.842,639.20,639.30,638.80,639.40,639.00,639.40,638.75,639.75,104,13,1100,1100,14,60,2200,1100,447,521,6600,6600,0
2017-02-06 10:52:00,639.506,639.518,639.142,639.958,638.880,640.142,639.35,639.50,639.25,639.80,639.30,639.90,639.20,640.20,14,8,1100,2200,19,227,1100,1100,670,965,5500,6600,0
2017-02-06 10:53:00,639.948,640.020,639.355,640.218,639.510,640.530,639.50,640.00,639.75,640.15,639.40,640.15,639.70,640.45,419,20,1100,1100,117,137,1100,1100,1445,543,5500,5500,0
2017-02-06 10:54:00,639.826,640.427,639.655,640.196,639.820,641.108,639.75,640.00,639.95,640.90,639.70,640.10,639.90,640.95,110,132,1100,1100,61,200,1100,2200,339,753,5500,6600,0
2017-02-06 10:55:00,639.673,640.192,639.323,639.951,639.750,640.858,639.70,639.75,640.00,640.35,639.60,640.00,639.85,640.80,3,1001,2200,1100,1,322,1100,1100,914,2556,6600,6600,0
2017-02-06 10:56:00,639.503,640.279,639.164,639.749,639.579,640.770,639.30,639.50,640.00,640.55,639.25,639.70,639.80,640.60,17,1,2200,1100,178,237,1100,1100,1294,1348,7700,5500,0
2017-02-06 10:57:00,638.795,639.810,638.660,639.257,639.120,640.500,638.95,639.00,639.45,640.30,638.90,639.15,639.40,640.40,50,127,1100,1100,10,57,1100,1100,177,577,5500,5500,0
2017-02-06 10:58:00,638.344,639.300,637.992,638.703,638.570,640.030,638.15,638.50,639.00,639.40,638.10,638.65,638.70,640.10,300,209,1100,1100,121,169,1100,1100,1443,1556,5500,5500,1
2017-02-06 10:59:00,638.517,639.292,638.031,638.929,638.342,640.108,638.30,638.80,639.00,639.90,638.25,638.85,638.50,639.95,83,75,1100,2200,2,79,1100,1100,270,419,6600,6600,1
2017-02-06 11:00:00,638.420,639.558,638.378,639.202,638.600,640.240,638.45,638.95,639.20,640.00,638.40,639.00,639.00,640.05,75,15,1100,1100,40,8,1100,1100,164,623,7700,5500,1
2017-02-06 11:01:00,638.782,639.950,638.583,639.522,639.300,640.550,638.70,639.00,639.55,640.35,638.65,639.45,639.50,640.40,64,38,1100,1100,51,260,2200,1100,305,884,6600,5500,0
2017-02-06 11:02:00,639.044,639.788,638.283,639.286,639.300,640.475,638.50,639.05,639.55,640.15,638.45,639.20,639.50,640.20,58,33,1100,1100,49,29,2200,1100,1389,599,6600,6600,0
2017-02-06 11:03:00,638.969,639.812,638.282,639.112,639.300,640.517,638.55,638.95,639.55,640.20,638.50,639.00,639.50,640.25,73,63,1100,1100,2,55,2200,1100,1357,432,6600,6600,0
2017-02-06 11:04:00,638.884,639.600,638.166,639.027,639.067,640.140,638.55,638.80,639.50,640.00,638.30,638.90,639.20,640.10,1,24,2200,1100,14,50,1100,1100,1548,354,6600,5500,0
2017-02-06 11:05:00,638.276,639.400,638.035,638.946,638.650,640.150,638.40,638.70,639.20,639.80,638.25,638.75,638.80,640.10,49,55,1100,1100,3,69,1100,1100,331,849,5500,5500,1
2017-02-06 11:06:00,638.165,639.079,637.815,638.537,638.175,639.867,638.25,638.40,638.55,639.70,638.00,638.45,638.50,639.75,3,27,1100,1100,150,46,1100,2200,295,230,6600,6600,1
2017-02-06 11:07:00,638.201,639.132,638.215,638.958,638.410,639.933,638.40,638.50,638.60,639.70,638.25,638.60,638.55,639.75,280,7,1100,1100,4,3,1100,2200,494,863,5500,6600,1
2017-02-06 11:08:00,638.551,639.242,638.189,639.086,638.307,639.920,638.55,638.95,638.70,639.75,638.40,639.00,638.55,639.80,40,69,1100,1100,1,218,2200,1100,310,685,7700,5500,0
2017-02-06 11:09:00,638.612,639.468,638.526,639.200,638.760,640.342,638.75,639.10,638.90,639.95,638.60,639.15,638.85,640.00,1,103,1100,1100,12,86,1100,1100,79,719,5500,6600,0
2017-02-06 11:10:00,638.686,639.250,638.351,639.190,638.460,640.040,638.45,639.05,638.85,639.75,638.40,639.10,638.70,639.80,133,71,1100,1100,2,44,1100,1100,478,591,5500,5500,0
2017-02-06 11:11:00,638.863,639.609,638.643,639.518,638.817,640.180,638.80,639.25,639.05,639.95,638.75,639.45,639.00,640.00,34,179,1100,1100,33,38,1100,1100,440,1222,6600,5500,0
2017-02-06 11:12:00,638.915,639.609,638.784,639.400,638.817,640.180,639.00,639.20,639.05,639.95,638.80,639.25,639.00,640.00,85,81,1100,1100,28,123,1100,1100,297,748,6600,5500,0
2017-02-06 11:13:00,639.163,639.741,638.738,639.525,639.025,640.380,638.90,639.20,639.15,640.25,638.85,639.45,639.10,640.30,23,73,2200,1100,131,55,1100,1100,482,446,6600,5500,0
2017-02-06 11:14:00,639.307,640.013,639.118,639.716,639.408,640.742,639.20,639.55,639.50,640.40,639.15,639.60,639.45,640.45,178,13,2200,1100,480,7,1100,1100,804,664,6600,6600,0
2017-02-06 11:15:00,639.480,640.062,639.266,639.911,639.375,640.750,639.40,639.70,639.80,640.40,639.35,639.75,639.60,640.75,500,56,1100,1100,2,260,1100,1100,1283,1486,6600,6600,0
2017-02-06 11:16:00,641.367,641.496,640.987,641.687,640.636,642.357,641.05,641.25,641.00,641.95,641.00,641.50,640.95,642.00,78,10,1100,1100,2271,99,1100,1100,2691,875,7700,7700,0
2017-02-06 11:17:00,640.668,640.917,640.272,641.058,640.300,641.692,640.50,640.80,640.50,641.40,640.35,641.00,640.45,641.45,11,50,1100,1100,187,12,2200,1100,489,370,6600,6600,0
2017-02-06 11:18:00,640.581,641.065,640.246,641.044,640.575,641.736,640.60,640.75,640.85,641.45,640.55,640.80,640.75,641.50,1,7,1100,1100,240,50,1100,1100,763,710,6600,7700,0
2017-02-06 11:19:00,640.474,640.658,639.892,640.692,640.150,641.443,640.05,640.55,640.35,641.20,640.00,640.65,640.30,641.25,44,44,1100,1100,115,31,1100,1100,518,226,5500,7700,0
2017-02-06 11:20:00,640.444,640.529,639.804,640.566,640.060,641.343,640.05,640.40,640.35,641.05,640.00,640.50,640.25,641.10,61,5,1100,1100,50,32,1100,1100,568,116,5500,7700,0
2017-02-06 11:21:00,640.349,641.091,640.149,640.835,640.640,641.642,640.30,640.70,640.80,641.30,640.25,640.75,640.75,641.40,35,61,1100,1100,8,83,1100,1100,139,362,5500,6600,0
2017-02-06 11:22:00,640.376,640.809,639.798,640.725,640.290,641.508,640.15,640.50,640.50,641.00,640.05,640.60,640.45,641.25,9,4,1100,1100,11,68,1100,1100,598,453,5500,6600,0
2017-02-06 11:23:00,640.590,641.125,640.163,640.625,640.264,641.670,640.30,640.50,640.60,641.40,640.25,640.60,640.55,641.65,79,149,1100,1100,40,68,1100,1100,1009,380,7700,5500,0
2017-02-06 11:24:00,640.709,641.030,640.202,640.876,640.500,641.560,640.50,640.60,640.70,641.30,640.45,640.75,640.65,641.40,17,63,1100,1100,50,62,1100,1100,799,428,5500,5500,0
2017-02-06 11:25:00,640.427,640.820,639.986,640.592,640.230,641.410,640.15,640.45,640.40,641.00,640.00,640.50,640.35,641.30,475,3,1100,1100,51,164,1100,1100,1313,414,5500,5500,0
2017-02-06 11:26:00,640.418,640.905,640.033,640.622,640.217,641.410,640.15,640.50,640.45,641.00,640.00,640.55,640.40,641.30,446,169,1100,1100,51,7,1100,1100,925,396,6600,5500,0
2017-02-06 11:27:00,640.420,640.577,639.908,640.505,640.070,641.092,640.15,640.40,640.35,640.90,640.00,640.45,640.10,641.00,386,77,1100,2200,51,10,1100,1100,1217,214,5500,6600,0
2017-02-06 11:28:00,640.387,640.612,639.965,640.742,640.140,641.093,640.40,640.50,640.40,640.90,640.05,640.55,640.15,641.00,1,8,1100,3300,166,7,1100,1100,582,436,5500,7700,0
