,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,Y
2017-02-06 09:39:00,186.327,186.708,186.062,186.353,186.467,186.781,186.20,186.25,186.60,186.70,186.15,186.30,186.55,186.75,4036,47,3500,14000,5787,9960,10500,14000,67565,17961,84000,56000,0
2017-02-06 09:40:00,186.389,186.638,186.045,186.405,186.414,186.731,186.20,186.30,186.50,186.65,186.15,186.35,186.45,186.70,5231,2440,35000,14000,1762,2014,7000,10500,65449,14657,101500,45500,0
2017-02-06 09:41:00,185.908,186.326,185.689,186.013,186.056,186.410,185.80,185.85,186.20,186.25,185.75,185.90,186.15,186.35,2195,50,3500,3500,9915,200,14000,10500,34669,6861,108500,52500,0
2017-02-06 09:42:00,185.674,185.998,185.449,185.787,185.724,186.075,185.55,185.60,185.85,186.00,185.50,185.70,185.80,186.05,1062,40,7000,17500,14476,325,7000,7000,31383,8964,73500,42000,0
2017-02-06 09:43:00,185.511,185.839,185.246,185.647,185.572,185.911,185.40,185.50,185.70,185.80,185.35,185.55,185.65,185.85,461,510,21000,7000,1262,2616,7000,7000,25560,14197,136500,49000,0
2017-02-06 09:44:00,185.621,185.893,185.396,185.744,185.800,186.097,185.55,185.60,185.90,186.00,185.50,185.65,185.85,186.05,100,462,3500,10500,1112,1564,7000,10500,21652,13374,24500,56000,0
2017-02-06 09:45:00,185.559,185.830,185.329,185.654,185.696,186.003,185.45,185.55,185.80,185.90,185.40,185.60,185.75,185.95,1282,1703,10500,7000,2540,2443,7000,7000,24527,12872,45500,59500,0
2017-02-06 09:46:00,185.594,185.939,185.400,185.747,185.800,186.135,185.50,185.60,185.90,186.00,185.45,185.65,185.85,186.05,6852,1379,3500,3500,2688,312,17500,3500,30221,13418,49000,45500,0
2017-02-06 09:47:00,185.145,185.432,184.877,185.276,185.253,185.691,185.00,185.15,185.40,185.50,184.95,185.20,185.30,185.60,3173,362,3500,7000,1077,1998,10500,7000,20868,9903,56000,59500,0
2017-02-06 09:48:00,184.887,185.281,184.726,185.063,185.064,185.368,184.90,184.95,185.20,185.25,184.80,185.00,185.15,185.30,1832,3694,7000,3500,1417,5961,10500,7000,18163,24436,73500,38500,0
2017-02-06 09:49:00,184.460,184.807,184.179,184.567,184.542,184.936,184.30,184.45,184.65,184.80,184.25,184.50,184.60,184.85,6191,2130,7000,3500,898,1228,31500,7000,29600,11822,112000,38500,0
2017-02-06 09:50:00,184.345,184.793,184.201,184.522,184.512,184.846,184.35,184.40,184.65,184.75,184.30,184.45,184.60,184.80,6,2931,3500,10500,2269,2415,14000,3500,12901,22296,105000,42000,0
2017-02-06 09:51:00,184.520,184.795,184.273,184.687,184.546,184.953,184.40,184.55,184.70,184.80,184.35,184.60,184.65,184.85,3031,79,3500,3500,2041,2437,3500,3500,24879,15162,87500,56000,0
2017-02-06 09:52:00,184.678,184.907,184.461,184.833,184.768,185.056,184.60,184.70,184.90,184.95,184.55,184.75,184.85,185.00,1269,803,3500,7000,3266,322,3500,17500,19096,14576,38500,59500,0
2017-02-06 09:53:00,184.685,184.991,184.543,184.946,184.767,185.188,184.65,184.80,184.90,185.00,184.60,184.85,184.85,185.10,1774,903,7000,3500,3501,1162,3500,3500,16877,20844,52500,42000,0
2017-02-06 09:54:00,184.799,185.066,184.621,184.979,184.911,185.229,184.75,184.80,185.00,185.10,184.70,184.85,184.95,185.15,1577,70,14000,3500,2427,222,17500,3500,18061,10323,66500,42000,0
2017-02-06 09:55:00,184.580,184.893,184.393,184.686,184.691,185.014,184.50,184.55,184.80,184.95,184.45,184.60,184.75,185.00,9069,42,7000,14000,918,2252,14000,31500,32704,11558,59500,63000,0
2017-02-06 09:56:00,184.039,184.332,183.782,184.154,184.147,184.469,183.95,184.00,184.25,184.40,183.90,184.05,184.20,184.45,655,1513,14000,24500,426,262,7000,14000,19675,10489,56000,63000,1
2017-02-06 09:57:00,183.599,183.912,183.439,183.796,183.744,184.054,183.60,183.65,183.85,183.95,183.55,183.70,183.80,184.00,107,807,3500,3500,780,3055,21000,10500,16775,24623,56000,49000,1
2017-02-06 09:58:00,183.549,183.844,183.324,183.657,183.732,184.056,183.45,183.50,183.85,183.95,183.40,183.55,183.80,184.00,808,990,3500,10500,8192,1100,7000,28000,32639,9891,49000,108500,1
2017-02-06 09:59:00,183.297,183.650,182.997,183.389,183.422,183.790,183.15,183.20,183.55,183.70,183.10,183.30,183.50,183.75,893,205,3500,10500,262,1564,10500,14000,35457,12876,56000,52500,1
2017-02-06 10:00:00,183.476,183.846,183.387,183.672,183.762,184.098,183.50,183.55,183.85,184.00,183.45,183.60,183.80,184.05,2719,823,10500,7000,25,3240,14000,31500,7778,14921,45500,94500,1
2017-02-06 10:01:00,183.481,183.703,183.280,183.552,183.550,183.917,183.40,183.45,183.65,183.80,183.35,183.50,183.60,183.85,75,704,7000,14000,6466,7660,21000,14000,32217,15801,63000,73500,1
2017-02-06 10:02:00,183.783,184.073,183.603,183.965,183.943,184.347,183.75,183.80,184.05,184.15,183.70,183.85,184.00,184.25,1652,252,7000,3500,2372,1000,24500,7000,22826,18985,52500,52500,1
2017-02-06 10:03:00,183.936,184.311,183.742,184.005,184.193,184.477,183.85,183.90,184.30,184.40,183.80,183.95,184.25,184.45,6520,474,3500,21000,7156,1685,10500,28000,35583,13554,49000,108500,1
2017-02-06 10:04:00,184.301,184.524,184.005,184.384,184.388,184.675,184.15,184.25,184.50,184.55,184.10,184.30,184.45,184.60,800,1197,3500,7000,957,2412,10500,3500,44882,14803,45500,42000,1
2017-02-06 10:05:00,184.095,184.365,183.918,184.169,184.171,184.512,184.00,184.05,184.30,184.40,183.95,184.10,184.25,184.45,15747,235,3500,10500,2352,1277,10500,3500,33934,5901,49000,45500,1
2017-02-06 10:06:00,183.829,184.192,183.620,183.978,184.039,184.416,183.75,183.80,184.15,184.30,183.70,183.85,184.10,184.35,1440,35,3500,10500,5075,42,14000,10500,25871,10172,63000,87500,1
2017-02-06 10:07:00,184.061,184.343,183.806,184.149,184.142,184.509,183.95,184.05,184.30,184.40,183.90,184.10,184.20,184.45,200,262,10500,10500,851,4260,10500,14000,18082,11523,66500,59500,1
2017-02-06 10:08:00,184.204,184.565,183.970,184.323,184.394,184.738,184.15,184.20,184.50,184.65,184.05,184.25,184.45,184.70,190,1975,10500,14000,7190,1379,14000,21000,28564,16447,56000,70000,1
2017-02-06 10:09:00,184.010,184.318,183.761,184.072,184.113,184.442,183.90,183.95,184.25,184.35,183.85,184.00,184.20,184.40,241,200,3500,14000,4365,2710,7000,17500,34508,11683,66500,70000,1
2017-02-06 10:10:00,184.034,184.327,183.764,184.134,184.128,184.458,183.90,184.00,184.25,184.35,183.85,184.05,184.20,184.40,925,2058,3500,7000,5036,586,21000,17500,34607,13190,80500,63000,1
2017-02-06 10:11:00,184.151,184.425,183.972,184.301,184.294,184.670,184.10,184.20,184.40,184.55,184.05,184.25,184.35,184.60,150,5109,14000,3500,3190,2542,14000,17500,17462,20185,56000,70000,1
2017-02-06 10:12:00,184.113,184.413,183.951,184.259,184.308,184.679,184.10,184.15,184.40,184.55,184.05,184.20,184.35,184.60,500,1041,10500,7000,495,6385,10500,10500,12047,18342,45500,73500,1
2017-02-06 10:13:00,183.967,184.306,183.801,184.151,184.111,184.394,183.95,184.00,184.25,184.30,183.90,184.05,184.20,184.35,800,3323,7000,10500,2049,2198,3500,7000,29444,31977,63000,56000,1
2017-02-06 10:14:00,184.190,184.455,183.922,184.258,184.311,184.623,184.05,184.15,184.45,184.50,184.00,184.20,184.40,184.55,3629,1472,3500,3500,8800,2381,3500,10500,37062,13071,31500,45500,1
2017-02-06 10:15:00,184.162,184.437,183.969,184.251,184.279,184.615,184.10,184.15,184.40,184.50,184.05,184.20,184.35,184.55,491,1667,7000,7000,2252,3796,3500,7000,19806,14500,49000,59500,1
2017-02-06 10:16:00,184.360,184.571,184.102,184.460,184.512,184.833,184.25,184.35,184.60,184.70,184.20,184.40,184.55,184.75,262,1106,10500,3500,5102,5303,14000,7000,33273,20962,45500,70000,0
2017-02-06 10:17:00,184.276,184.514,184.039,184.378,184.414,184.752,184.20,184.25,184.50,184.65,184.15,184.30,184.45,184.70,1457,1509,7000,7000,25,3592,14000,24500,29481,19501,38500,73500,1
2017-02-06 10:18:00,184.362,184.655,184.177,184.457,184.554,184.879,184.30,184.35,184.65,184.75,184.25,184.40,184.60,184.80,1452,135,10500,3500,4615,6583,3500,7000,28137,18381,42000,59500,0
2017-02-06 10:19:00,184.621,184.935,184.455,184.791,184.855,185.170,184.60,184.65,184.95,185.05,184.55,184.70,184.90,185.10,731,35,3500,3500,674,1477,14000,14000,21695,23325,38500,77000,0
2017-02-06 10:20:00,184.486,184.739,184.264,184.610,184.592,184.961,184.40,184.45,184.70,184.85,184.35,184.50,184.65,184.90,3759,35,7000,7000,1298,1000,10500,14000,33763,13786,45500,66500,0
2017-02-06 10:21:00,184.355,184.682,184.191,184.566,184.562,184.846,184.30,184.45,184.65,184.70,184.25,184.50,184.60,184.80,2908,5631,7000,7000,4722,5694,14000,14000,29824,35730,42000,45500,0
2017-02-06 10:22:00,184.490,184.739,184.212,184.569,184.596,184.925,184.35,184.45,184.70,184.80,184.30,184.50,184.65,184.85,1536,2962,3500,3500,5808,525,10500,7000,37453,14188,49000,49000,0
2017-02-06 10:23:00,184.687,184.939,184.473,184.779,184.816,185.123,184.60,184.65,184.90,185.05,184.55,184.70,184.85,185.10,1390,805,7000,42000,2269,1231,21000,14000,22639,9435,56000,98000,0
2017-02-06 10:24:00,184.718,184.959,184.463,184.781,184.836,185.174,184.60,184.65,184.95,185.05,184.55,184.70,184.90,185.10,3256,257,7000,7000,2464,1424,7000,3500,35974,9861,38500,59500,0
2017-02-06 10:25:00,184.650,184.926,184.502,184.841,184.783,185.109,184.65,184.70,184.90,185.00,184.60,184.75,184.85,185.05,1,3099,3500,7000,2782,1838,7000,14000,20079,27978,42000,59500,0
2017-02-06 10:26:00,184.768,185.013,184.558,184.880,184.886,185.221,184.70,184.75,185.00,185.10,184.65,184.80,184.95,185.15,1883,532,7000,3500,857,3766,7000,17500,28705,18014,49000,73500,0
2017-02-06 10:27:00,184.583,184.930,184.403,184.678,184.657,185.018,184.50,184.55,184.85,184.95,184.45,184.60,184.75,185.00,9701,990,3500,21000,7525,200,10500,21000,44624,13624,73500,66500,0
2017-02-06 10:28:00,184.316,184.573,184.114,184.494,184.446,184.775,184.25,184.35,184.55,184.65,184.20,184.40,184.50,184.70,1652,4138,3500,7000,5682,1409,10500,7000,31417,25317,42000,56000,0
2017-02-06 10:29:00,184.426,184.694,184.205,184.525,184.541,184.916,184.35,184.40,184.65,184.80,184.30,184.45,184.60,184.85,31,1527,3500,10500,1458,1740,17500,10500,18420,10876,56000,66500,0
2017-02-06 10:30:00,183.946,184.295,183.761,184.111,184.095,184.466,183.90,184.00,184.20,184.35,183.85,184.05,184.15,184.40,1250,3674,21000,3500,795,2590,10500,17500,13786,16900,73500,56000,1
2017-02-06 10:31:00,184.023,184.358,183.802,184.114,184.140,184.468,183.95,184.00,184.25,184.35,183.90,184.05,184.20,184.40,107,2084,14000,3500,781,1662,21000,10500,17917,11968,108500,49000,1
2017-02-06 10:32:00,183.615,183.854,183.356,183.692,183.744,184.122,183.50,183.55,183.85,184.00,183.45,183.60,183.80,184.05,841,5,3500,7000,1592,1809,17500,14000,50565,15392,59500,119000,1
2017-02-06 10:33:00,184.078,184.367,183.850,184.263,184.193,184.480,184.00,184.10,184.25,184.40,183.95,184.15,184.20,184.45,251,111,28000,10500,2024,1392,24500,7000,27248,19327,77000,35000,1
2017-02-06 10:34:00,183.891,184.221,183.717,184.088,184.080,184.342,183.85,183.95,184.20,184.25,183.80,184.00,184.15,184.30,800,647,3500,24500,7099,6421,31500,17500,33452,35962,87500,115500,1
2017-02-06 10:35:00,183.837,184.173,183.609,183.963,184.048,184.356,183.75,183.80,184.15,184.25,183.70,183.85,184.10,184.30,4439,30,14000,7000,5904,834,10500,28000,47800,19712,80500,112000,1
2017-02-06 10:36:00,184.018,184.340,183.832,184.182,184.189,184.514,184.00,184.05,184.30,184.40,183.95,184.10,184.25,184.45,57,541,10500,17500,10,4872,10500,7000,21931,29302,66500,73500,1
2017-02-06 10:37:00,183.801,184.123,183.616,184.004,183.962,184.343,183.75,183.85,184.05,184.15,183.70,183.90,184.00,184.25,2360,100,14000,3500,4007,422,17500,10500,32060,28699,59500,52500,1
2017-02-06 10:38:00,183.474,183.760,183.271,183.699,183.526,183.855,183.40,183.55,183.65,183.75,183.35,183.60,183.60,183.80,3347,603,3500,3500,4532,1082,10500,10500,33095,30480,66500,35000,1
2017-02-06 10:39:00,183.719,183.959,183.600,183.856,183.768,184.071,183.70,183.75,183.90,183.95,183.65,183.80,183.85,184.00,2198,1816,10500,3500,3403,4575,10500,10500,22133,23270,77000,42000,1
2017-02-06 10:40:00,183.617,183.819,183.431,183.764,183.624,183.915,183.55,183.65,183.75,183.80,183.50,183.70,183.70,183.85,3112,200,3500,3500,7763,8564,7000,7000,37849,31641,59500,35000,1
2017-02-06 10:41:00,183.610,183.835,183.402,183.810,183.557,183.982,183.55,183.70,183.70,183.85,183.50,183.75,183.65,183.90,992,3974,7000,7000,1836,5303,3500,14000,26453,37148,94500,66500,1
2017-02-06 10:42:00,183.944,184.221,183.796,184.134,184.050,184.306,183.90,184.00,184.15,184.20,183.85,184.05,184.10,184.25,5894,4283,3500,7000,5039,210,28000,7000,34967,31712,70000,31500,1
2017-02-06 10:43:00,184.016,184.317,183.875,184.247,184.071,184.437,184.05,184.10,184.20,184.35,184.00,184.15,184.15,184.40,50,975,3500,14000,2,596,17500,21000,8215,18863,84000,66500,1
2017-02-06 10:44:00,184.183,184.394,183.969,184.371,184.223,184.562,184.10,184.25,184.35,184.45,184.05,184.30,184.30,184.50,713,2765,3500,3500,4091,5628,3500,10500,28541,27750,38500,45500,1
2017-02-06 10:45:00,184.053,184.217,183.852,184.179,184.050,184.347,184.00,184.05,184.20,184.30,183.95,184.10,184.10,184.35,2394,1487,3500,80500,141,1365,21000,3500,24981,19998,56000,126000,1
2017-02-06 10:46:00,184.029,184.170,183.859,184.175,184.010,184.254,184.00,184.05,184.10,184.20,183.95,184.10,184.05,184.25,2696,2368,14000,52500,1462,2300,14000,3500,26478,27747,84000,80500,1
2017-02-06 10:47:00,184.201,184.384,184.064,184.367,184.185,184.517,184.20,184.25,184.30,184.40,184.15,184.30,184.25,184.45,2000,3701,10500,7000,1550,1488,21000,7000,19088,29860,80500,52500,1
2017-02-06 10:48:00,184.160,184.353,183.995,184.353,184.104,184.408,184.15,184.25,184.20,184.35,184.10,184.30,184.15,184.40,224,2525,21000,17500,600,9074,21000,10500,14013,30423,94500,42000,1
2017-02-06 10:49:00,184.191,184.458,184.069,184.477,184.244,184.597,184.20,184.30,184.35,184.50,184.15,184.35,184.30,184.55,2494,1025,10500,14000,4286,50,21000,7000,27215,38735,87500,63000,1
2017-02-06 10:50:00,184.214,184.504,184.121,184.463,184.342,184.650,184.25,184.30,184.45,184.55,184.20,184.35,184.40,184.60,1492,3366,3500,7000,4486,1150,10500,10500,23084,38816,42000,42000,1
2017-02-06 10:51:00,184.407,184.641,184.240,184.562,184.480,184.839,184.40,184.45,184.60,184.70,184.35,184.50,184.55,184.75,9,902,3500,7000,522,11078,10500,7000,18025,30554,52500,66500,1
2017-02-06 10:52:00,184.257,184.500,184.085,184.452,184.406,184.753,184.25,184.30,184.50,184.60,184.20,184.35,184.45,184.65,98,85,21000,3500,465,2286,7000,3500,26890,35310,59500,63000,1
2017-02-06 10:53:00,184.431,184.669,184.244,184.569,184.536,184.850,184.40,184.45,184.65,184.75,184.35,184.50,184.60,184.80,200,853,7000,14000,1541,10945,3500,17500,27410,32019,38500,63000,1
2017-02-06 10:54:00,184.572,184.832,184.365,184.744,184.714,185.041,184.50,184.60,184.80,184.95,184.45,184.65,184.75,185.00,2368,1206,10500,3500,763,669,17500,42000,29371,22178,49000,80500,1
2017-02-06 10:55:00,184.570,184.774,184.382,184.736,184.645,184.987,184.55,184.60,184.75,184.90,184.50,184.65,184.70,184.95,100,1946,7000,14000,110,2405,10500,17500,19558,24976,38500,80500,1
2017-02-06 10:56:00,184.410,184.605,184.165,184.547,184.475,184.863,184.30,184.40,184.60,184.75,184.25,184.45,184.55,184.80,2603,235,3500,10500,1780,1748,7000,17500,34651,16830,35000,80500,1
2017-02-06 10:57:00,184.350,184.590,184.096,184.465,184.450,184.755,184.25,184.35,184.55,184.65,184.20,184.40,184.50,184.70,131,1455,3500,7000,1693,4838,10500,10500,28826,20670,35000,38500,1
2017-02-06 10:58:00,184.378,184.628,184.189,184.522,184.477,184.826,184.35,184.40,184.60,184.70,184.30,184.45,184.55,184.75,9,2970,3500,3500,2307,3809,7000,17500,19164,23344,52500,66500,1
2017-02-06 10:59:00,184.616,184.838,184.394,184.727,184.717,185.030,184.55,184.60,184.80,184.95,184.50,184.65,184.75,185.00,15,2456,14000,7000,3471,2231,14000,52500,32860,23903,52500,87500,1
2017-02-06 11:00:00,184.483,184.693,184.336,184.698,184.578,184.981,184.50,184.55,184.70,184.85,184.45,184.60,184.65,184.90,20,596,10500,3500,100,1320,14000,7000,12724,22470,56000,91000,1
2017-02-06 11:01:00,184.579,184.813,184.363,184.739,184.718,185.000,184.50,184.60,184.80,184.90,184.45,184.65,184.75,184.95,1368,140,14000,3500,4541,2677,14000,10500,34957,25210,49000,73500,1
2017-02-06 11:02:00,185.049,185.289,184.894,185.234,185.119,185.454,185.05,185.10,185.25,185.35,185.00,185.15,185.20,185.40,350,1644,7000,14000,949,3345,10500,14000,18020,28037,63000,84000,0
2017-02-06 11:03:00,185.097,185.293,184.894,185.230,185.182,185.480,185.05,185.10,185.30,185.35,185.00,185.15,185.25,185.40,109,110,3500,3500,2173,4502,7000,10500,24235,21895,49000,70000,0
2017-02-06 11:04:00,184.972,185.166,184.788,185.146,184.989,185.352,184.95,185.00,185.10,185.25,184.90,185.05,185.05,185.30,5,1230,3500,17500,1600,1703,14000,10500,18259,20744,66500,77000,0
2017-02-06 11:05:00,184.873,185.134,184.757,185.092,184.933,185.264,184.90,184.95,185.05,185.15,184.85,185.00,185.00,185.20,1383,279,7000,7000,10,4635,17500,10500,16456,31345,94500,63000,1
2017-02-06 11:06:00,184.940,185.186,184.769,185.068,184.998,185.317,184.90,184.95,185.15,185.20,184.85,185.00,185.10,185.25,677,213,3500,7000,4649,8837,3500,28000,30630,27170,77000,84000,0
2017-02-06 11:07:00,185.057,185.303,184.922,185.238,185.144,185.490,185.05,185.10,185.25,185.40,185.00,185.15,185.20,185.45,307,210,10500,28000,3874,1488,10500,10500,19070,22592,59500,91000,0
2017-02-06 11:08:00,185.200,185.468,184.934,185.295,185.287,185.644,185.10,185.15,185.40,185.55,185.05,185.20,185.35,185.60,562,2148,7000,14000,631,1902,10500,14000,41636,19700,52500,63000,0
2017-02-06 11:09:00,185.296,185.615,185.097,185.438,185.460,185.810,185.25,185.30,185.55,185.70,185.20,185.35,185.50,185.75,348,1810,3500,14000,2448,2460,42000,17500,30698,26312,91000,91000,0
2017-02-06 11:10:00,185.139,185.429,184.917,185.299,185.231,185.600,185.05,185.15,185.35,185.50,185.00,185.20,185.30,185.55,2353,2509,3500,10500,5302,474,17500,10500,43664,26472,56000,59500,0
2017-02-06 11:11:00,185.048,185.368,184.874,185.180,185.183,185.564,185.00,185.05,185.30,185.45,184.95,185.10,185.25,185.50,2488,1530,14000,7000,700,2066,10500,21000,36279,25917,70000,77000,0
2017-02-06 11:12:00,185.098,185.419,184.914,185.235,185.220,185.578,185.05,185.10,185.35,185.45,185.00,185.15,185.30,185.50,1259,73,3500,3500,4906,4917,10500,14000,40729,30818,77000,63000,0
2017-02-06 11:13:00,185.126,185.466,184.947,185.327,185.229,185.604,185.10,185.20,185.35,185.50,185.05,185.25,185.30,185.55,850,4237,7000,7000,3384,2788,7000,7000,26014,38646,59500,42000,0
2017-02-06 11:14:00,185.261,185.575,185.125,185.445,185.508,185.812,185.25,185.30,185.55,185.70,185.20,185.35,185.50,185.75,1258,2221,59500,7000,4359,3323,3500,24500,25345,26632,84000,101500,0
2017-02-06 11:15:00,185.251,185.573,185.072,185.402,185.488,185.780,185.20,185.25,185.55,185.65,185.15,185.30,185.50,185.70,2541,470,45500,7000,2619,1327,3500,7000,31694,19712,84000,77000,0
2017-02-06 11:16:00,185.659,185.957,185.475,185.800,185.853,186.205,185.60,185.65,185.95,186.10,185.55,185.70,185.90,186.15,3120,174,10500,14000,3817,2561,10500,24500,36925,20551,52500,112000,0
2017-02-06 11:17:00,185.619,185.850,185.417,185.779,185.777,186.102,185.60,185.65,185.85,186.00,185.55,185.70,185.80,186.05,37,3008,7000,17500,10,2933,17500,17500,20234,29149,38500,84000,0
2017-02-06 11:18:00,185.472,185.786,185.278,185.640,185.578,185.958,185.45,185.50,185.70,185.85,185.40,185.55,185.65,185.90,227,1659,10500,10500,813,1127,14000,17500,23146,28646,94500,91000,0
2017-02-06 11:19:00,185.434,185.746,185.273,185.600,185.579,185.929,185.40,185.45,185.70,185.80,185.35,185.50,185.65,185.85,2271,3100,7000,10500,7148,1208,17500,7000,36783,28552,91000,91000,0
2017-02-06 11:20:00,185.342,185.644,185.203,185.604,185.487,185.806,185.35,185.45,185.55,185.70,185.30,185.50,185.50,185.75,242,1042,42000,7000,2063,3514,17500,14000,25760,44877,105000,63000,0
2017-02-06 11:21:00,185.427,185.750,185.276,185.635,185.570,185.876,185.40,185.50,185.70,185.75,185.35,185.55,185.65,185.80,2939,718,3500,10500,6043,595,7000,3500,37093,44808,80500,59500,0
2017-02-06 11:22:00,185.485,185.773,185.297,185.642,185.581,185.938,185.45,185.50,185.70,185.80,185.40,185.55,185.65,185.85,1171,15,3500,3500,2560,1064,24500,10500,32164,30552,101500,70000,0
2017-02-06 11:23:00,185.422,185.745,185.226,185.623,185.545,185.926,185.35,185.50,185.65,185.80,185.30,185.55,185.60,185.85,5441,4105,10500,10500,4128,2533,24500,14000,44434,45897,112000,80500,0
