,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,Y
2017-02-06 09:49:00,102.378,102.602,102.096,102.421,102.386,102.717,102.25,102.35,102.50,102.60,102.20,102.40,102.45,102.65,1246,766,120000,12000,1471,12043,12000,12000,26406,16857,252000,72000,0
2017-02-06 09:50:00,102.306,102.573,102.056,102.389,102.425,102.717,102.20,102.25,102.50,102.60,102.15,102.30,102.45,102.65,2149,789,132000,12000,3520,547,12000,12000,41208,14736,216000,72000,0
2017-02-06 09:51:00,102.222,102.473,102.051,102.350,102.243,102.642,102.20,102.25,102.35,102.55,102.15,102.30,102.30,102.60,497,1537,12000,12000,2235,547,12000,24000,11904,17179,84000,72000,0
2017-02-06 09:52:00,102.058,102.252,101.774,102.256,102.044,102.483,101.95,102.10,102.20,102.40,101.90,102.15,102.10,102.45,603,649,12000,72000,460,848,12000,36000,21373,17618,96000,180000,1
2017-02-06 09:53:00,102.032,102.420,102.004,102.277,102.145,102.650,102.10,102.15,102.25,102.45,102.05,102.20,102.10,102.60,1111,100,144000,12000,1996,100,24000,12000,6666,24463,264000,96000,1
2017-02-06 09:54:00,102.180,102.487,101.951,102.308,102.250,102.607,102.10,102.20,102.35,102.45,102.05,102.25,102.30,102.55,145,647,12000,12000,6461,15280,24000,12000,37570,33741,192000,84000,0
2017-02-06 09:55:00,102.154,102.435,102.054,102.431,102.212,102.558,102.20,102.30,102.30,102.45,102.15,102.35,102.25,102.50,949,1377,12000,12000,1092,1304,120000,12000,9632,32969,204000,72000,0
2017-02-06 09:56:00,102.223,102.444,102.181,102.485,102.220,102.529,102.30,102.35,102.30,102.45,102.25,102.40,102.25,102.50,1390,452,36000,24000,547,1894,120000,24000,4847,20358,240000,84000,0
2017-02-06 09:57:00,102.292,102.507,102.156,102.485,102.250,102.608,102.30,102.40,102.35,102.50,102.25,102.45,102.30,102.55,151,13077,24000,12000,547,12365,12000,12000,13195,43501,204000,72000,0
2017-02-06 09:58:00,102.209,102.300,102.056,102.318,102.104,102.487,102.20,102.25,102.20,102.35,102.15,102.30,102.15,102.40,1203,12079,36000,12000,844,12547,36000,12000,14797,35392,156000,96000,0
2017-02-06 09:59:00,102.143,102.181,101.827,102.246,101.950,102.379,102.00,102.15,102.05,102.25,101.95,102.20,102.00,102.30,648,466,12000,12000,1062,12100,36000,12000,30787,23212,108000,84000,0
2017-02-06 10:00:00,102.241,102.361,102.052,102.469,102.059,102.531,102.20,102.30,102.20,102.40,102.15,102.35,102.15,102.50,1107,1,12000,24000,548,315,24000,24000,12742,12599,132000,96000,0
2017-02-06 10:01:00,102.277,102.435,102.108,102.434,102.135,102.579,102.25,102.30,102.25,102.40,102.20,102.35,102.20,102.45,407,500,60000,12000,1116,4700,12000,12000,13848,14118,204000,84000,0
2017-02-06 10:02:00,102.546,102.567,102.230,102.606,102.325,102.737,102.40,102.50,102.45,102.60,102.35,102.55,102.40,102.65,646,4562,36000,12000,941,2366,24000,24000,32309,15977,144000,96000,0
2017-02-06 10:03:00,102.424,102.550,102.234,102.566,102.269,102.679,102.40,102.45,102.40,102.55,102.35,102.50,102.35,102.60,52,647,12000,12000,144,4950,24000,12000,12464,17146,156000,84000,0
2017-02-06 10:04:00,102.461,102.552,102.188,102.528,102.297,102.650,102.35,102.40,102.40,102.55,102.30,102.45,102.35,102.60,263,900,12000,12000,2768,2696,48000,12000,29574,12500,180000,72000,0
2017-02-06 10:05:00,102.431,102.478,102.139,102.486,102.263,102.713,102.30,102.35,102.35,102.55,102.25,102.40,102.30,102.65,3609,459,12000,12000,554,900,36000,36000,26980,8116,96000,96000,0
2017-02-06 10:06:00,102.269,102.447,102.193,102.468,102.144,102.681,102.30,102.35,102.30,102.40,102.25,102.40,102.20,102.65,2312,2234,12000,12000,548,1852,24000,36000,7421,16104,96000,96000,0
2017-02-06 10:07:00,102.320,102.347,102.014,102.359,102.150,102.594,102.20,102.25,102.25,102.45,102.10,102.30,102.20,102.50,644,1153,12000,12000,2137,1788,12000,24000,26161,6554,84000,96000,0
2017-02-06 10:08:00,102.127,102.360,102.049,102.406,102.027,102.528,102.20,102.25,102.20,102.30,102.15,102.30,102.15,102.45,1156,573,12000,12000,1,3293,24000,24000,8424,27892,180000,108000,0
2017-02-06 10:09:00,102.185,102.308,102.125,102.450,102.090,102.578,102.25,102.30,102.25,102.40,102.20,102.35,102.15,102.45,715,1846,12000,12000,1459,541,48000,12000,5974,16927,120000,108000,0
2017-02-06 10:10:00,102.170,102.339,102.055,102.380,102.034,102.450,102.20,102.25,102.15,102.35,102.15,102.30,102.10,102.40,611,995,24000,24000,655,1298,48000,12000,4891,10960,192000,84000,0
2017-02-06 10:11:00,102.209,102.342,102.055,102.379,102.071,102.443,102.20,102.25,102.20,102.35,102.15,102.30,102.15,102.40,635,850,12000,24000,1344,1988,12000,12000,7997,10852,144000,84000,0
2017-02-06 10:12:00,102.324,102.420,102.091,102.450,102.178,102.500,102.25,102.30,102.30,102.35,102.20,102.35,102.25,102.45,276,292,12000,12000,942,1741,48000,12000,50237,30068,192000,84000,0
2017-02-06 10:13:00,102.363,102.410,102.093,102.445,102.226,102.542,102.25,102.30,102.30,102.40,102.20,102.35,102.25,102.45,1075,1903,36000,12000,691,1888,108000,12000,51271,18823,228000,72000,0
2017-02-06 10:14:00,102.266,102.325,102.013,102.404,102.165,102.569,102.20,102.25,102.25,102.40,102.15,102.30,102.20,102.45,503,493,12000,12000,529,200,48000,12000,35849,27708,120000,96000,0
2017-02-06 10:15:00,102.268,102.411,102.042,102.398,102.203,102.544,102.20,102.25,102.30,102.40,102.15,102.30,102.25,102.45,990,1050,12000,12000,3059,940,60000,24000,45505,29398,228000,96000,0
2017-02-06 10:16:00,101.994,102.138,101.832,102.219,101.987,102.338,101.95,102.10,102.10,102.25,101.90,102.15,102.05,102.30,325,5548,12000,12000,4895,5000,12000,108000,37084,51215,96000,192000,0
2017-02-06 10:17:00,101.872,102.111,101.802,102.192,102.000,102.323,101.90,102.05,102.10,102.25,101.85,102.10,102.05,102.30,12063,1485,12000,36000,2154,12990,12000,120000,35857,86131,84000,240000,0
2017-02-06 10:18:00,101.952,102.185,101.832,102.141,102.100,102.333,101.95,102.00,102.20,102.25,101.90,102.05,102.15,102.30,12006,5487,12000,48000,2154,4394,12000,24000,41320,48014,60000,144000,0
2017-02-06 10:19:00,102.050,102.234,101.897,102.251,102.025,102.406,102.05,102.10,102.15,102.30,102.00,102.15,102.10,102.35,100,142,12000,24000,556,2254,12000,12000,15408,20713,96000,96000,0
2017-02-06 10:20:00,102.110,102.250,101.916,102.277,102.017,102.406,102.10,102.15,102.15,102.30,102.05,102.20,102.10,102.35,820,493,12000,24000,151,4687,12000,12000,14438,23673,108000,96000,0
2017-02-06 10:21:00,102.109,102.277,101.919,102.289,102.100,102.408,102.05,102.15,102.20,102.30,102.00,102.20,102.15,102.35,376,479,12000,12000,249,1705,36000,12000,24002,20677,108000,72000,0
2017-02-06 10:22:00,102.073,102.225,101.859,102.223,102.028,102.367,102.00,102.10,102.15,102.25,101.95,102.15,102.10,102.30,573,2419,12000,12000,144,4633,24000,24000,30134,25810,108000,108000,0
2017-02-06 10:23:00,102.042,102.098,101.849,102.160,101.986,102.225,102.00,102.05,102.10,102.15,101.95,102.10,102.05,102.20,1038,3205,12000,96000,554,4312,12000,12000,24116,25356,84000,192000,0
2017-02-06 10:24:00,101.958,102.073,101.746,102.147,101.833,102.237,101.90,102.00,102.00,102.15,101.85,102.05,101.90,102.25,511,659,12000,96000,1548,1605,12000,12000,25588,24481,108000,180000,0
2017-02-06 10:25:00,101.684,101.840,101.565,101.967,101.744,102.118,101.70,101.80,101.85,102.00,101.65,101.85,101.80,102.05,254,893,24000,24000,31,200,12000,48000,25271,42059,108000,264000,1
2017-02-06 10:26:00,101.766,101.853,101.654,102.040,101.814,102.117,101.80,101.90,101.90,102.00,101.75,101.95,101.85,102.05,3042,2251,12000,24000,2648,14141,36000,60000,33643,88922,84000,276000,0
2017-02-06 10:27:00,101.810,101.902,101.664,101.997,101.843,102.104,101.80,101.85,101.95,102.00,101.75,101.90,101.90,102.05,500,4786,12000,48000,5732,277,12000,72000,53176,59900,84000,312000,0
2017-02-06 10:28:00,102.095,102.083,101.786,102.239,101.894,102.192,101.95,102.10,101.95,102.15,101.90,102.15,101.90,102.20,7,100,84000,96000,142,5185,72000,12000,43367,25904,204000,144000,0
2017-02-06 10:29:00,102.026,102.041,101.744,102.102,101.903,102.174,101.90,102.00,102.00,102.10,101.85,102.05,101.95,102.15,548,11540,48000,12000,1605,326,60000,132000,74246,42497,180000,204000,0
2017-02-06 10:30:00,101.849,101.827,101.658,101.965,101.650,102.095,101.80,101.85,101.85,101.95,101.75,101.90,101.80,102.00,10000,550,12000,36000,142,3977,24000,24000,39421,34276,132000,228000,0
2017-02-06 10:31:00,101.519,101.684,101.491,101.792,101.515,101.933,101.60,101.65,101.60,101.80,101.55,101.70,101.55,101.85,403,100,60000,24000,3500,551,12000,12000,8600,33851,156000,144000,1
2017-02-06 10:32:00,101.540,101.776,101.429,101.818,101.550,101.945,101.60,101.65,101.65,101.85,101.55,101.70,101.60,101.90,947,551,12000,12000,2162,1106,60000,48000,23926,62624,168000,132000,1
2017-02-06 10:33:00,101.503,101.703,101.439,101.822,101.561,101.920,101.60,101.65,101.65,101.80,101.55,101.70,101.60,101.85,1449,4,12000,12000,2160,1106,72000,24000,29785,122112,168000,180000,1
2017-02-06 10:34:00,101.841,101.857,101.595,101.961,101.765,102.107,101.75,101.80,101.85,101.95,101.70,101.85,101.80,102.00,1100,388,36000,12000,553,289,24000,12000,69404,31401,156000,168000,0
2017-02-06 10:35:00,101.967,102.071,101.745,102.115,101.879,102.203,101.90,102.00,102.00,102.10,101.85,102.05,101.95,102.15,657,407,12000,24000,1,14173,12000,108000,34361,35637,204000,216000,0
2017-02-06 10:36:00,101.953,101.996,101.650,102.040,101.795,102.157,101.80,101.90,101.90,102.05,101.75,101.95,101.85,102.10,699,1988,36000,12000,2306,1482,48000,24000,87974,28961,228000,180000,0
2017-02-06 10:37:00,101.678,101.836,101.471,101.882,101.603,102.005,101.60,101.70,101.70,101.90,101.55,101.75,101.65,101.95,1748,650,36000,12000,1619,252,24000,36000,42985,24988,180000,120000,0
2017-02-06 10:38:00,101.878,101.905,101.591,101.990,101.753,102.125,101.75,101.80,101.85,102.00,101.70,101.90,101.80,102.05,252,600,12000,12000,550,1941,48000,24000,50918,24770,180000,192000,0
2017-02-06 10:39:00,101.577,101.705,101.438,101.798,101.569,101.942,101.55,101.65,101.70,101.80,101.50,101.70,101.65,101.85,2328,551,12000,12000,7135,100,12000,24000,42589,45058,156000,240000,0
2017-02-06 10:40:00,101.600,101.685,101.432,101.786,101.543,101.916,101.60,101.65,101.65,101.80,101.55,101.70,101.60,101.85,487,5006,12000,12000,2287,200,72000,72000,28150,45094,180000,264000,0
2017-02-06 10:41:00,101.438,101.617,101.355,101.724,101.527,101.868,101.50,101.55,101.60,101.75,101.45,101.60,101.55,101.80,1029,552,60000,36000,654,561,24000,12000,31953,73522,156000,240000,1
2017-02-06 10:42:00,101.904,101.870,101.586,101.999,101.755,102.134,101.75,101.85,101.85,102.00,101.70,101.90,101.80,102.05,200,498,12000,12000,522,791,36000,24000,68608,24949,132000,192000,0
2017-02-06 10:43:00,101.866,101.908,101.543,101.926,101.677,102.103,101.70,101.80,101.80,101.90,101.65,101.85,101.75,101.95,557,1104,60000,12000,149,2954,24000,12000,110740,34355,336000,192000,0
2017-02-06 10:44:00,101.905,101.958,101.543,101.984,101.726,102.135,101.70,101.85,101.85,102.00,101.65,101.90,101.80,102.05,58,1641,24000,12000,653,2922,96000,24000,117204,35071,300000,204000,0
2017-02-06 10:45:00,101.672,101.822,101.507,101.868,101.646,102.100,101.65,101.70,101.75,101.90,101.60,101.75,101.70,102.05,1,2036,12000,24000,1662,561,36000,48000,29558,26506,144000,216000,0
2017-02-06 10:46:00,101.422,101.736,101.273,101.641,101.544,101.939,101.45,101.50,101.70,101.80,101.40,101.55,101.60,101.85,536,4617,12000,12000,1495,4933,36000,24000,18635,42365,108000,108000,0
2017-02-06 10:47:00,101.466,101.733,101.247,101.636,101.523,101.939,101.40,101.50,101.70,101.80,101.35,101.55,101.60,101.85,2746,5783,12000,12000,552,4933,36000,24000,45677,42211,132000,108000,0
2017-02-06 10:48:00,101.482,101.767,101.249,101.577,101.564,101.939,101.40,101.45,101.70,101.80,101.35,101.50,101.65,101.85,3347,263,12000,12000,552,3963,24000,24000,33881,19374,132000,108000,0
2017-02-06 10:49:00,101.475,101.748,101.246,101.573,101.570,101.920,101.40,101.45,101.70,101.80,101.35,101.50,101.65,101.85,2737,767,12000,24000,897,4063,24000,24000,30573,19978,120000,120000,0
2017-02-06 10:50:00,101.449,101.775,101.216,101.568,101.562,101.920,101.35,101.45,101.70,101.80,101.30,101.50,101.65,101.85,555,100,12000,24000,1113,5803,24000,24000,32705,20209,144000,120000,0
2017-02-06 10:51:00,101.299,101.621,101.259,101.593,101.435,101.886,101.40,101.45,101.60,101.75,101.35,101.50,101.50,101.80,2200,752,48000,48000,2437,15566,12000,24000,24085,166640,156000,216000,1
2017-02-06 10:52:00,101.259,101.571,101.198,101.565,101.417,101.858,101.35,101.40,101.60,101.70,101.30,101.45,101.50,101.75,778,99,36000,24000,719,1697,12000,48000,35947,144008,144000,228000,1
2017-02-06 10:53:00,101.524,101.750,101.261,101.610,101.506,101.956,101.40,101.50,101.65,101.85,101.35,101.55,101.60,101.90,3653,4976,24000,24000,451,3339,12000,12000,47819,23671,108000,96000,0
2017-02-06 10:54:00,101.594,101.817,101.303,101.619,101.629,101.950,101.45,101.50,101.75,101.85,101.40,101.55,101.70,101.90,2208,3156,24000,24000,13700,3900,12000,36000,125282,25131,144000,132000,0
2017-02-06 10:55:00,101.413,101.706,101.266,101.562,101.414,101.907,101.40,101.45,101.60,101.80,101.35,101.50,101.45,101.85,2,539,12000,12000,5452,7537,48000,24000,21532,29449,132000,84000,0
2017-02-06 10:56:00,101.481,101.707,101.245,101.569,101.550,101.912,101.40,101.45,101.65,101.80,101.35,101.50,101.60,101.85,230,2893,24000,12000,760,1689,12000,12000,31606,19610,84000,96000,0
2017-02-06 10:57:00,101.398,101.704,101.238,101.540,101.550,101.843,101.35,101.40,101.65,101.75,101.30,101.45,101.60,101.80,764,80,24000,12000,11844,3511,12000,24000,32983,20002,84000,84000,0
2017-02-06 10:58:00,101.460,101.712,101.246,101.564,101.550,101.850,101.40,101.45,101.65,101.75,101.35,101.50,101.60,101.80,500,3181,24000,12000,558,3294,12000,12000,31177,25699,84000,72000,0
2017-02-06 10:59:00,101.379,101.713,101.276,101.544,101.593,101.894,101.40,101.45,101.70,101.75,101.35,101.50,101.65,101.80,521,2718,12000,12000,12847,43193,24000,12000,39052,104738,84000,96000,0
2017-02-06 11:00:00,101.441,101.700,101.308,101.575,101.631,101.878,101.45,101.50,101.70,101.75,101.40,101.55,101.65,101.80,1341,22318,36000,24000,1073,27566,24000,12000,30540,92030,96000,108000,0
2017-02-06 11:01:00,101.773,101.841,101.443,101.839,101.703,102.081,101.60,101.70,101.80,101.95,101.55,101.75,101.75,102.00,551,1149,36000,36000,142,3724,24000,24000,89691,24171,180000,216000,0
2017-02-06 11:02:00,101.576,101.772,101.322,101.636,101.636,101.950,101.45,101.50,101.70,101.85,101.40,101.55,101.65,101.90,393,3383,48000,12000,20964,552,36000,36000,78757,15651,132000,108000,0
2017-02-06 11:03:00,101.574,101.750,101.322,101.645,101.636,101.906,101.45,101.50,101.70,101.80,101.40,101.55,101.65,101.85,372,1983,48000,12000,20469,552,36000,12000,78602,16011,132000,96000,0
2017-02-06 11:04:00,101.581,101.786,101.322,101.649,101.625,101.950,101.45,101.50,101.70,101.85,101.40,101.55,101.65,101.90,437,1401,48000,12000,20463,752,36000,36000,81940,13562,144000,108000,0
2017-02-06 11:05:00,101.582,101.774,101.323,101.661,101.636,101.930,101.45,101.50,101.70,101.85,101.40,101.55,101.65,101.90,879,250,48000,24000,20466,752,36000,36000,82385,12740,132000,120000,0
2017-02-06 11:06:00,101.549,101.764,101.305,101.638,101.636,101.936,101.40,101.50,101.70,101.85,101.35,101.55,101.65,101.90,20114,1980,48000,24000,18117,558,36000,48000,102081,16352,132000,132000,0
2017-02-06 11:07:00,101.721,101.787,101.381,101.785,101.662,102.100,101.55,101.65,101.75,101.95,101.50,101.70,101.70,102.00,50,139,12000,12000,100,1997,60000,24000,53724,17108,144000,192000,0
2017-02-06 11:08:00,101.568,101.796,101.343,101.627,101.636,101.957,101.45,101.50,101.75,101.85,101.40,101.55,101.70,101.90,959,3161,12000,12000,37740,844,12000,12000,99650,15661,84000,84000,0
2017-02-06 11:09:00,101.648,101.843,101.357,101.698,101.619,102.000,101.50,101.55,101.75,101.90,101.45,101.60,101.70,101.95,51,91,12000,12000,1040,1397,12000,12000,87248,13131,96000,84000,0
2017-02-06 11:10:00,101.608,101.783,101.354,101.669,101.643,101.927,101.50,101.55,101.75,101.85,101.45,101.60,101.70,101.90,704,701,12000,36000,898,6019,12000,36000,56833,21961,84000,132000,0
2017-02-06 11:11:00,101.504,101.746,101.307,101.653,101.600,101.907,101.45,101.50,101.70,101.80,101.40,101.55,101.65,101.85,898,572,12000,12000,2411,1509,12000,12000,34506,23220,84000,84000,0
2017-02-06 11:12:00,101.517,101.750,101.351,101.673,101.593,101.907,101.50,101.55,101.70,101.80,101.45,101.60,101.65,101.85,885,1083,12000,12000,730,5054,12000,12000,19962,26086,84000,84000,0
2017-02-06 11:13:00,101.522,101.767,101.352,101.677,101.581,101.907,101.50,101.55,101.70,101.80,101.45,101.60,101.65,101.85,885,205,12000,12000,730,5054,12000,12000,21259,25208,96000,84000,0
2017-02-06 11:14:00,101.537,101.816,101.353,101.733,101.582,101.944,101.50,101.60,101.70,101.85,101.45,101.65,101.65,101.90,908,1109,24000,12000,1057,5195,12000,24000,22000,27109,132000,96000,0
2017-02-06 11:15:00,101.656,101.888,101.478,101.832,101.675,102.007,101.65,101.70,101.80,101.90,101.60,101.75,101.75,101.95,390,2908,24000,12000,865,4816,12000,12000,21238,33186,120000,84000,0
2017-02-06 11:16:00,101.666,101.804,101.446,101.854,101.690,102.106,101.60,101.70,101.80,101.95,101.55,101.75,101.75,102.00,848,478,24000,12000,1477,2089,24000,12000,23871,20504,120000,192000,0
2017-02-06 11:17:00,101.739,101.858,101.453,101.872,101.739,102.126,101.60,101.75,101.85,102.00,101.55,101.80,101.80,102.05,948,1986,24000,12000,1619,5091,12000,24000,40866,24885,108000,204000,0
2017-02-06 11:18:00,101.762,101.852,101.531,101.867,101.787,102.110,101.70,101.75,101.90,101.95,101.65,101.80,101.85,102.00,200,3648,24000,12000,1284,4385,12000,12000,33122,29253,96000,180000,0
2017-02-06 11:19:00,101.726,101.886,101.548,101.880,101.781,102.124,101.70,101.75,101.90,102.00,101.65,101.80,101.85,102.05,293,974,12000,24000,1300,4485,12000,24000,21092,23576,96000,204000,0
2017-02-06 11:20:00,101.736,101.894,101.568,101.943,101.778,102.126,101.75,101.80,101.90,102.00,101.70,101.85,101.85,102.05,152,548,12000,12000,353,3930,12000,36000,16801,32010,108000,204000,0
2017-02-06 11:21:00,101.671,101.905,101.475,101.841,101.696,102.008,101.65,101.70,101.80,101.90,101.60,101.75,101.75,101.95,493,825,36000,12000,500,2803,36000,12000,19249,24195,156000,72000,0
2017-02-06 11:22:00,101.709,101.829,101.448,101.813,101.704,102.107,101.60,101.65,101.80,101.95,101.55,101.70,101.75,102.00,425,57,36000,12000,929,617,36000,12000,27204,9315,144000,168000,0
2017-02-06 11:23:00,101.706,101.841,101.450,101.813,101.696,102.107,101.60,101.65,101.80,101.95,101.55,101.70,101.75,102.00,355,82,36000,12000,929,617,36000,12000,26753,9340,156000,168000,0
2017-02-06 11:24:00,101.676,101.919,101.450,101.796,101.696,102.000,101.60,101.65,101.80,101.90,101.55,101.70,101.75,101.95,239,70,36000,12000,929,1191,36000,12000,26779,15052,156000,60000,0
