,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,Y
2017-02-06 10:00:00,146.549,146.781,146.397,146.776,146.644,146.948,146.55,146.65,146.75,146.85,146.50,146.70,146.70,146.90,2207,5303,22000,44000,1163,7386,33000,66000,41080,83698,187000,253000,1
2017-02-06 10:01:00,146.485,146.701,146.365,146.678,146.558,146.847,146.50,146.55,146.65,146.75,146.45,146.60,146.60,146.80,5908,6250,33000,33000,1203,4454,55000,33000,44769,78750,198000,187000,1
2017-02-06 10:02:00,146.658,146.847,146.427,146.820,146.710,147.011,146.60,146.70,146.80,146.90,146.55,146.75,146.75,146.95,189,3644,55000,22000,2853,19812,44000,11000,75118,90941,220000,198000,1
2017-02-06 10:03:00,146.609,146.864,146.498,146.829,146.700,147.025,146.65,146.70,146.80,146.95,146.60,146.75,146.75,147.00,500,2189,33000,66000,3840,2709,55000,77000,24814,68526,198000,264000,1
2017-02-06 10:04:00,146.659,146.824,146.430,146.816,146.703,147.010,146.60,146.70,146.80,146.90,146.55,146.75,146.75,146.95,920,5290,44000,22000,3445,15389,44000,33000,69420,83543,187000,264000,1
2017-02-06 10:05:00,146.502,146.707,146.316,146.644,146.552,146.840,146.45,146.50,146.65,146.75,146.40,146.55,146.60,146.80,3028,945,44000,33000,9040,3177,44000,66000,69835,46870,231000,220000,1
2017-02-06 10:06:00,146.347,146.519,146.201,146.497,146.411,146.675,146.35,146.40,146.50,146.55,146.30,146.45,146.45,146.60,915,13304,55000,11000,2723,15536,33000,44000,32306,70395,209000,176000,1
2017-02-06 10:07:00,146.365,146.562,146.215,146.560,146.422,146.752,146.35,146.45,146.50,146.65,146.30,146.50,146.45,146.70,1768,2355,77000,33000,7267,22948,33000,44000,36248,64118,220000,220000,1
2017-02-06 10:08:00,146.497,146.730,146.300,146.675,146.528,146.838,146.45,146.55,146.65,146.75,146.40,146.60,146.60,146.80,1408,1944,11000,44000,5792,16613,44000,44000,62256,73349,220000,187000,1
2017-02-06 10:09:00,146.376,146.588,146.251,146.569,146.426,146.736,146.40,146.45,146.50,146.65,146.35,146.50,146.45,146.70,1011,5436,88000,33000,1748,14078,44000,55000,30021,70157,253000,198000,1
2017-02-06 10:10:00,146.349,146.578,146.234,146.534,146.395,146.704,146.35,146.40,146.50,146.60,146.30,146.45,146.45,146.65,4216,3008,22000,22000,9399,1328,44000,22000,43138,54437,220000,154000,1
2017-02-06 10:11:00,146.492,146.714,146.371,146.675,146.517,146.847,146.50,146.55,146.65,146.75,146.45,146.60,146.60,146.80,1343,1455,11000,33000,6156,14390,22000,55000,36286,58136,198000,209000,1
2017-02-06 10:12:00,146.473,146.645,146.309,146.653,146.507,146.810,146.45,146.55,146.60,146.70,146.40,146.60,146.55,146.75,2245,4302,66000,22000,1546,27704,22000,44000,41721,72184,231000,220000,1
2017-02-06 10:13:00,146.406,146.564,146.250,146.554,146.417,146.697,146.40,146.45,146.50,146.60,146.35,146.50,146.45,146.65,997,1502,55000,22000,2025,27129,77000,44000,38574,67756,253000,187000,1
2017-02-06 10:14:00,146.438,146.621,146.262,146.613,146.460,146.737,146.40,146.50,146.55,146.65,146.35,146.55,146.50,146.70,2326,1851,22000,22000,3760,16355,77000,66000,49302,65489,220000,165000,1
2017-02-06 10:15:00,146.485,146.683,146.349,146.660,146.498,146.803,146.50,146.55,146.60,146.70,146.45,146.60,146.55,146.75,1392,6064,33000,33000,2470,23359,55000,44000,34199,77192,275000,176000,1
2017-02-06 10:16:00,146.534,146.720,146.391,146.706,146.552,146.868,146.55,146.60,146.65,146.75,146.50,146.65,146.60,146.80,354,13101,33000,22000,2581,14302,44000,33000,29996,75272,275000,187000,1
2017-02-06 10:17:00,146.575,146.747,146.337,146.711,146.584,146.888,146.50,146.55,146.70,146.80,146.45,146.60,146.65,146.85,4097,100,11000,66000,4507,536,11000,44000,77610,45328,176000,220000,1
2017-02-06 10:18:00,146.629,146.862,146.455,146.802,146.679,146.972,146.60,146.65,146.80,146.90,146.55,146.70,146.75,146.95,3566,500,11000,66000,6933,1363,22000,55000,59635,54890,187000,220000,1
2017-02-06 10:19:00,146.728,146.957,146.544,146.898,146.793,147.086,146.70,146.75,146.90,147.00,146.65,146.80,146.85,147.05,4465,636,33000,66000,2357,916,44000,33000,64532,65197,220000,231000,1
2017-02-06 10:20:00,146.660,146.851,146.438,146.834,146.688,146.984,146.60,146.70,146.80,146.90,146.55,146.75,146.75,146.95,827,1064,33000,33000,7621,5312,33000,66000,69893,72715,176000,209000,1
2017-02-06 10:21:00,146.560,146.805,146.413,146.761,146.640,146.950,146.55,146.60,146.75,146.85,146.50,146.65,146.70,146.90,4174,700,33000,11000,6799,984,55000,66000,49108,50859,220000,220000,1
2017-02-06 10:22:00,146.561,146.799,146.395,146.760,146.650,146.938,146.55,146.60,146.75,146.85,146.50,146.65,146.70,146.90,1465,1375,44000,33000,3091,984,55000,66000,44107,50171,209000,231000,1
2017-02-06 10:23:00,146.561,146.817,146.405,146.760,146.626,146.948,146.55,146.60,146.75,146.85,146.50,146.65,146.70,146.90,3418,600,22000,22000,4466,984,44000,55000,47430,51372,231000,220000,1
2017-02-06 10:24:00,146.615,146.820,146.448,146.791,146.682,146.959,146.60,146.65,146.80,146.85,146.55,146.70,146.75,146.90,554,1021,33000,22000,10038,8014,33000,44000,65105,78333,209000,242000,1
2017-02-06 10:25:00,146.596,146.797,146.417,146.761,146.643,146.957,146.55,146.60,146.75,146.85,146.50,146.65,146.70,146.90,11192,35,33000,22000,4365,1223,55000,44000,78063,51208,231000,242000,1
2017-02-06 10:26:00,146.652,146.870,146.447,146.801,146.702,146.992,146.60,146.65,146.80,146.90,146.55,146.70,146.75,146.95,3304,402,55000,33000,9011,2980,44000,44000,80794,59957,264000,209000,1
2017-02-06 10:27:00,146.588,146.813,146.401,146.736,146.642,146.945,146.55,146.60,146.75,146.85,146.50,146.65,146.70,146.90,5091,375,44000,22000,5642,2982,66000,55000,60357,55633,264000,242000,1
2017-02-06 10:28:00,146.537,146.723,146.331,146.683,146.578,146.864,146.50,146.55,146.70,146.75,146.45,146.60,146.65,146.80,2176,2702,22000,44000,1239,8197,11000,33000,71058,76781,220000,242000,1
2017-02-06 10:29:00,146.463,146.658,146.314,146.627,146.518,146.814,146.45,146.50,146.60,146.70,146.40,146.55,146.55,146.75,2212,1488,77000,11000,13295,7944,66000,33000,61730,76687,275000,198000,1
2017-02-06 10:30:00,146.399,146.574,146.208,146.537,146.452,146.732,146.35,146.40,146.55,146.60,146.30,146.45,146.50,146.65,2301,591,55000,11000,6664,5848,44000,22000,98462,76138,264000,209000,1
2017-02-06 10:31:00,146.415,146.601,146.245,146.572,146.465,146.760,146.40,146.45,146.55,146.65,146.35,146.50,146.50,146.70,157,6596,66000,22000,2071,17166,55000,33000,64238,88915,264000,220000,1
2017-02-06 10:32:00,146.356,146.554,146.213,146.542,146.400,146.708,146.35,146.40,146.50,146.60,146.30,146.45,146.45,146.65,2332,10,33000,44000,6027,3575,55000,22000,55102,67431,231000,209000,1
2017-02-06 10:33:00,146.429,146.586,146.284,146.609,146.456,146.763,146.45,146.50,146.55,146.65,146.40,146.55,146.50,146.70,241,7628,44000,22000,649,16888,33000,33000,29821,80563,198000,209000,1
2017-02-06 10:34:00,146.509,146.682,146.350,146.677,146.555,146.852,146.50,146.55,146.65,146.75,146.45,146.60,146.60,146.80,1399,1034,44000,44000,6698,14216,55000,55000,50461,71498,209000,253000,1
2017-02-06 10:35:00,146.491,146.681,146.307,146.661,146.542,146.865,146.45,146.50,146.65,146.75,146.40,146.55,146.60,146.80,3270,673,44000,22000,2279,898,44000,44000,70659,52639,209000,253000,1
2017-02-06 10:36:00,146.480,146.658,146.246,146.628,146.493,146.800,146.40,146.50,146.60,146.70,146.35,146.55,146.55,146.75,726,1500,44000,33000,2724,7157,55000,33000,83281,69798,220000,209000,1
2017-02-06 10:37:00,146.416,146.601,146.285,146.571,146.455,146.768,146.40,146.45,146.55,146.65,146.35,146.50,146.50,146.70,7968,1345,22000,11000,15873,19219,55000,33000,68371,74073,220000,187000,1
2017-02-06 10:38:00,146.452,146.646,146.317,146.619,146.482,146.762,146.45,146.50,146.60,146.65,146.40,146.55,146.55,146.70,3532,2066,11000,22000,5083,17311,44000,33000,55642,82667,242000,187000,1
2017-02-06 10:39:00,146.454,146.673,146.305,146.661,146.507,146.864,146.45,146.50,146.60,146.75,146.40,146.55,146.55,146.80,620,200,66000,22000,2461,4967,33000,44000,50137,57958,253000,231000,1
2017-02-06 10:40:00,146.502,146.693,146.307,146.658,146.529,146.861,146.45,146.50,146.65,146.75,146.40,146.55,146.60,146.80,331,945,11000,22000,5404,4274,55000,44000,89445,60204,209000,242000,1
2017-02-06 10:41:00,146.437,146.635,146.261,146.587,146.479,146.766,146.40,146.45,146.60,146.65,146.35,146.50,146.55,146.70,3536,2328,11000,22000,8655,7144,22000,33000,87595,76442,231000,209000,1
2017-02-06 10:42:00,146.472,146.662,146.261,146.636,146.490,146.800,146.40,146.50,146.60,146.70,146.35,146.55,146.55,146.75,4202,2321,22000,33000,11037,5704,55000,44000,94565,75743,231000,209000,1
2017-02-06 10:43:00,146.515,146.738,146.350,146.690,146.552,146.902,146.50,146.55,146.65,146.80,146.45,146.60,146.60,146.85,10,3226,55000,33000,2622,1905,66000,33000,53146,63494,275000,231000,1
2017-02-06 10:44:00,146.590,146.808,146.395,146.736,146.652,146.938,146.55,146.60,146.75,146.85,146.50,146.65,146.70,146.90,1919,1298,33000,55000,1217,4333,110000,33000,72154,67394,286000,275000,1
2017-02-06 10:45:00,146.559,146.729,146.334,146.703,146.633,146.916,146.50,146.55,146.70,146.80,146.45,146.60,146.65,146.85,329,949,110000,33000,2118,1619,22000,22000,79618,59220,253000,242000,1
2017-02-06 10:46:00,146.554,146.756,146.337,146.697,146.612,146.900,146.50,146.55,146.70,146.80,146.45,146.60,146.65,146.85,1129,2739,88000,44000,2143,3550,44000,33000,80988,64503,286000,242000,1
2017-02-06 10:47:00,146.592,146.823,146.404,146.752,146.650,146.939,146.55,146.60,146.75,146.85,146.50,146.65,146.70,146.90,1304,2259,33000,22000,9500,2590,121000,66000,73875,58557,308000,242000,1
2017-02-06 10:48:00,146.584,146.821,146.404,146.748,146.640,146.935,146.55,146.60,146.75,146.85,146.50,146.65,146.70,146.90,2165,2388,22000,44000,8333,4012,110000,55000,73280,65358,286000,253000,1
2017-02-06 10:49:00,146.586,146.837,146.461,146.794,146.659,146.985,146.60,146.65,146.75,146.90,146.55,146.70,146.70,146.95,2578,2037,55000,55000,3022,4826,99000,66000,46178,71882,297000,264000,1
2017-02-06 10:50:00,146.674,146.923,146.504,146.832,146.723,147.055,146.65,146.70,146.85,146.95,146.60,146.75,146.80,147.00,2888,2870,22000,22000,6233,3480,33000,44000,61965,68446,242000,209000,1
2017-02-06 10:51:00,146.692,146.965,146.514,146.838,146.758,147.065,146.65,146.70,146.90,146.95,146.60,146.75,146.85,147.00,4436,242,22000,11000,8413,2137,33000,33000,82282,65546,264000,187000,1
2017-02-06 10:52:00,146.891,147.131,146.710,147.069,146.992,147.263,146.85,146.95,147.10,147.15,146.80,147.00,147.05,147.20,1231,3014,11000,11000,5623,24213,44000,44000,71964,89371,198000,176000,1
2017-02-06 10:53:00,147.117,147.321,146.947,147.269,147.184,147.468,147.10,147.15,147.30,147.35,147.05,147.20,147.25,147.40,1474,50,33000,22000,6355,23979,11000,33000,57350,78135,209000,220000,1
2017-02-06 10:54:00,147.389,147.548,147.269,147.550,147.439,147.709,147.40,147.45,147.55,147.60,147.35,147.50,147.50,147.65,3590,12255,11000,11000,5958,19067,55000,33000,34700,75933,209000,319000,1
2017-02-06 10:55:00,147.601,147.703,147.407,147.787,147.604,147.933,147.55,147.65,147.70,147.80,147.50,147.70,147.65,147.85,1065,3347,44000,22000,7206,1942,11000,33000,50619,51657,154000,220000,0
2017-02-06 10:56:00,147.564,147.677,147.423,147.796,147.572,147.902,147.55,147.65,147.65,147.80,147.50,147.70,147.60,147.85,6679,275,44000,66000,2023,2507,55000,44000,39000,52132,198000,308000,0
2017-02-06 10:57:00,147.523,147.682,147.410,147.705,147.530,147.822,147.55,147.60,147.65,147.70,147.50,147.65,147.60,147.75,572,11670,11000,22000,5148,11808,33000,22000,30423,84524,220000,198000,1
2017-02-06 10:58:00,147.513,147.655,147.415,147.710,147.515,147.812,147.55,147.60,147.60,147.70,147.50,147.65,147.55,147.75,124,11341,44000,44000,3087,8309,88000,22000,23132,71034,297000,231000,1
2017-02-06 10:59:00,147.537,147.650,147.422,147.705,147.531,147.823,147.55,147.60,147.60,147.70,147.50,147.65,147.55,147.75,3665,12250,66000,22000,6071,11890,132000,22000,35350,72730,319000,220000,1
2017-02-06 11:00:00,147.708,147.834,147.635,147.935,147.714,147.994,147.75,147.80,147.80,147.90,147.70,147.85,147.75,147.95,5115,2553,66000,44000,4794,4689,55000,55000,33447,74606,242000,286000,0
2017-02-06 11:01:00,147.811,147.973,147.661,148.018,147.783,148.077,147.80,147.90,147.90,148.00,147.75,147.95,147.85,148.05,1755,2101,11000,132000,6387,12088,44000,22000,45979,81340,297000,286000,0
2017-02-06 11:02:00,147.802,147.946,147.665,147.992,147.787,148.052,147.80,147.90,147.90,147.95,147.75,147.95,147.85,148.00,2949,18054,22000,11000,5955,32111,55000,110000,44516,110506,308000,242000,0
2017-02-06 11:03:00,147.769,147.907,147.653,147.958,147.765,148.036,147.80,147.85,147.85,147.95,147.75,147.90,147.80,148.00,2763,7092,44000,33000,2329,19159,110000,143000,31363,93459,341000,308000,0
2017-02-06 11:04:00,147.715,147.875,147.590,147.926,147.689,147.998,147.75,147.80,147.80,147.90,147.70,147.85,147.75,147.95,232,2281,11000,44000,2143,18038,99000,33000,33533,89395,352000,275000,0
2017-02-06 11:05:00,147.651,147.784,147.507,147.836,147.643,147.953,147.65,147.70,147.75,147.85,147.60,147.75,147.70,147.90,428,3540,22000,44000,3669,2149,44000,55000,40285,56562,253000,319000,0
2017-02-06 11:06:00,147.611,147.758,147.484,147.788,147.625,147.941,147.60,147.65,147.75,147.80,147.55,147.70,147.70,147.85,2874,550,11000,11000,6814,3265,33000,44000,52495,54646,264000,297000,0
2017-02-06 11:07:00,147.734,147.954,147.640,147.985,147.791,148.060,147.75,147.85,147.90,148.00,147.70,147.90,147.85,148.05,2590,613,33000,165000,7956,8524,33000,44000,42435,80137,242000,330000,0
2017-02-06 11:08:00,147.747,147.885,147.661,147.966,147.724,148.026,147.80,147.85,147.80,147.95,147.75,147.90,147.75,148.00,3,2772,121000,22000,2791,14490,99000,198000,18919,71865,363000,319000,0
2017-02-06 11:09:00,147.936,148.101,147.813,148.129,147.900,148.237,147.95,148.00,148.00,148.15,147.90,148.05,147.95,148.20,3432,6678,66000,33000,3027,698,33000,66000,34349,59682,264000,209000,0
2017-02-06 11:10:00,147.812,147.997,147.669,147.995,147.792,148.100,147.80,147.85,147.90,148.00,147.75,147.90,147.85,148.05,5684,200,55000,22000,5710,4615,33000,33000,56588,61161,330000,187000,0
2017-02-06 11:11:00,147.863,147.982,147.752,148.050,147.813,148.167,147.90,147.95,147.90,148.05,147.85,148.00,147.85,148.10,9,3840,99000,22000,554,27090,33000,66000,19733,74021,297000,231000,0
2017-02-06 11:12:00,147.792,147.944,147.676,148.017,147.767,148.077,147.80,147.90,147.85,148.00,147.75,147.95,147.80,148.05,6030,3469,44000,99000,2458,12656,88000,22000,34935,74679,297000,242000,0
2017-02-06 11:13:00,147.840,147.978,147.710,148.019,147.790,148.105,147.85,147.90,147.90,148.00,147.80,147.95,147.85,148.05,2868,1566,66000,55000,6156,12656,44000,11000,42206,76972,319000,231000,0
2017-02-06 11:14:00,147.908,148.004,147.752,148.059,147.824,148.167,147.90,147.95,147.95,148.05,147.85,148.00,147.90,148.10,542,745,22000,11000,4456,22657,55000,99000,36954,60328,253000,253000,0
2017-02-06 11:15:00,147.883,147.964,147.707,148.045,147.798,148.124,147.85,147.95,147.90,148.00,147.80,148.00,147.85,148.05,3303,8325,66000,11000,6628,28245,22000,44000,47884,78640,286000,209000,0
2017-02-06 11:16:00,148.011,148.086,147.843,148.220,147.966,148.297,148.00,148.10,148.05,148.20,147.95,148.15,148.00,148.25,1759,1258,44000,110000,2812,15637,88000,99000,37265,70113,275000,407000,0
2017-02-06 11:17:00,148.061,148.146,147.849,148.202,147.994,148.245,148.00,148.10,148.10,148.15,147.95,148.15,148.05,148.20,2583,1625,22000,11000,5919,35356,77000,66000,71240,83225,297000,231000,0
2017-02-06 11:18:00,147.968,148.118,147.798,148.151,147.952,148.241,147.95,148.00,148.05,148.15,147.90,148.05,148.00,148.20,2399,53,55000,22000,2110,2165,77000,88000,62728,67966,297000,242000,0
2017-02-06 11:19:00,147.834,147.985,147.688,148.019,147.796,148.097,147.85,147.90,147.90,148.00,147.80,147.95,147.85,148.05,292,7717,33000,55000,4413,4903,66000,11000,37640,82525,286000,187000,0
2017-02-06 11:20:00,147.835,147.965,147.686,148.017,147.785,148.128,147.85,147.90,147.90,148.00,147.80,147.95,147.85,148.05,173,6357,33000,11000,2810,4831,33000,33000,33204,74671,253000,198000,0
2017-02-06 11:21:00,147.683,147.919,147.505,147.890,147.621,147.963,147.65,147.75,147.75,147.90,147.60,147.80,147.70,147.95,2134,4165,44000,66000,9179,2715,77000,33000,55072,67141,396000,165000,0
2017-02-06 11:22:00,147.665,147.869,147.491,147.848,147.630,147.911,147.65,147.70,147.75,147.85,147.60,147.75,147.70,147.90,971,2915,11000,55000,2647,2498,44000,55000,58942,70524,275000,154000,0
2017-02-06 11:23:00,147.634,147.831,147.494,147.818,147.581,147.885,147.65,147.70,147.70,147.80,147.60,147.75,147.65,147.85,2691,4646,44000,11000,1038,5035,33000,55000,31009,67478,352000,143000,0
