,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-06 09:40:00,325.078,325.847,-0.700,80,6,325.10,325.15,15000,9000,325.75,325.90,318,8170,325.05,325.20,12000,9000,325.70,325.95,10616,24632,57000,48000,324.929,325.276,325.658,325.994,-0.800,80.080
2017-01-06 09:41:00,325.427,326.189,-0.775,1693,10,325.40,325.45,6000,9000,326.15,326.25,2650,2006,325.35,325.50,12000,3000,326.10,326.30,18832,15928,39000,42000,325.273,325.600,326.058,326.375,-0.820,80.757
2017-01-06 09:42:00,325.495,326.246,-0.850,920,474,325.40,325.50,3000,6000,326.25,326.35,2845,768,325.35,325.55,12000,15000,326.20,326.40,20995,11303,24000,48000,325.274,325.649,326.169,326.447,-0.820,81.147
2017-01-06 09:43:00,325.251,326.062,-0.750,370,568,325.15,325.30,3000,18000,325.90,326.05,2568,3016,325.10,325.35,6000,6000,325.85,326.15,28975,21972,78000,48000,325.006,325.453,325.779,326.175,-0.830,80.586
2017-01-06 09:44:00,325.089,325.903,-0.800,318,4377,325.00,325.15,3000,3000,325.85,325.90,3224,2335,324.95,325.20,6000,9000,325.80,325.95,20766,20342,54000,39000,324.873,325.253,325.739,326.004,-0.840,80.219
2017-01-06 09:45:00,325.307,326.122,-0.825,10,410,325.25,325.30,24000,3000,326.05,326.15,4401,50,325.20,325.35,9000,3000,326.00,326.20,28729,17185,72000,42000,325.112,325.462,325.969,326.325,-0.845,79.725
2017-01-06 09:46:00,325.375,326.243,-0.875,3000,2066,325.35,325.45,6000,6000,326.25,326.30,3871,6343,325.30,325.50,3000,15000,326.20,326.35,24483,30744,45000,69000,325.227,325.584,326.123,326.426,-0.830,78.783
2017-01-06 09:47:00,325.401,326.176,-0.850,1452,55,325.30,325.35,3000,15000,326.10,326.25,400,700,325.25,325.40,6000,18000,326.05,326.30,21305,9957,60000,69000,325.134,325.496,325.975,326.348,-0.830,77.480
2017-01-06 09:48:00,325.107,326.001,-0.800,1745,3236,325.10,325.20,3000,9000,325.90,326.00,2621,2418,325.05,325.25,66000,3000,325.85,326.05,32562,49164,117000,42000,324.971,325.340,325.818,326.125,-0.840,76.241
2017-01-06 09:49:00,325.067,325.929,-0.850,3416,2058,325.00,325.10,42000,6000,325.85,325.95,967,5358,324.95,325.15,15000,21000,325.80,326.00,29256,25152,93000,48000,324.871,325.223,325.787,326.034,-0.845,75.061
2017-01-06 09:50:00,324.870,325.721,-0.850,2,1463,324.80,324.90,9000,6000,325.65,325.75,2978,2798,324.75,324.95,9000,6000,325.60,325.80,15332,12842,48000,36000,324.675,325.015,325.547,325.854,-0.845,73.921
2017-01-06 09:51:00,324.766,325.670,-0.800,1297,1654,324.80,324.85,3000,15000,325.60,325.65,110,3736,324.75,324.90,9000,6000,325.55,325.70,11743,24440,57000,42000,324.676,324.985,325.471,325.729,-0.870,72.825
2017-01-06 09:52:00,324.766,325.644,-0.850,2269,10,324.75,324.80,6000,6000,325.55,325.70,2601,885,324.70,324.90,6000,6000,325.50,325.75,14924,17306,54000,42000,324.631,325.002,325.436,325.825,-0.880,72.095
2017-01-06 09:53:00,325.116,326.038,-0.850,100,1002,325.10,325.20,3000,3000,325.95,326.05,938,2744,325.05,325.25,12000,12000,325.90,326.10,11107,16616,54000,36000,324.958,325.335,325.833,326.154,-0.875,71.574
2017-01-06 09:54:00,325.014,325.899,-0.875,149,221,324.95,325.00,15000,3000,325.80,325.90,955,100,324.90,325.05,3000,15000,325.75,325.95,13856,7501,69000,45000,324.810,325.168,325.670,326.003,-0.870,70.834
2017-01-06 09:55:00,325.076,326.005,-0.850,88,2824,325.10,325.20,9000,3000,325.95,326.05,27,3679,325.05,325.25,6000,9000,325.90,326.10,9954,26793,45000,42000,324.952,325.325,325.830,326.171,-0.865,70.013
2017-01-06 09:56:00,325.250,326.098,-0.925,200,2264,325.15,325.30,3000,3000,326.10,326.20,6153,3592,325.10,325.35,15000,6000,326.05,326.25,32942,27287,36000,51000,325.018,325.421,326.004,326.341,-0.845,69.184
2017-01-06 09:57:00,325.325,326.143,-0.900,1743,1638,325.25,325.40,12000,12000,326.15,326.30,2049,1715,325.20,325.45,18000,9000,326.10,326.35,23459,22717,84000,150000,325.119,325.538,326.041,326.456,-0.820,68.428
2017-01-06 09:58:00,325.388,326.202,-0.825,168,2981,325.35,325.50,9000,3000,326.20,326.30,2194,5514,325.30,325.55,9000,6000,326.15,326.35,17360,28642,87000,120000,325.204,325.619,326.057,326.473,-0.820,68.235
2017-01-06 09:59:00,325.393,326.237,-0.850,129,650,325.40,325.45,9000,3000,326.25,326.30,1184,265,325.35,325.50,6000,24000,326.15,326.40,17295,21646,87000,132000,325.261,325.614,326.062,326.478,-0.810,67.950
2017-01-06 10:00:00,325.597,326.478,-0.825,2058,1750,325.60,325.65,3000,48000,326.40,326.50,2186,1217,325.55,325.70,15000,3000,326.35,326.55,18033,23389,72000,81000,325.469,325.796,326.273,326.554,-0.810,67.775
2017-01-06 10:01:00,325.492,326.325,-0.825,970,124,325.45,325.60,3000,21000,326.30,326.40,7459,613,325.40,325.65,12000,6000,326.25,326.45,24664,28092,57000,96000,325.329,325.760,326.179,326.491,-0.795,67.512
2017-01-06 10:02:00,325.609,326.463,-0.775,287,2215,325.65,325.70,3000,15000,326.40,326.50,100,4224,325.60,325.75,9000,9000,326.35,326.55,11709,33081,54000,60000,325.487,325.831,326.267,326.590,-0.800,67.172
2017-01-06 10:03:00,325.609,326.497,-0.825,2572,238,325.60,325.70,3000,9000,326.45,326.50,3568,4290,325.55,325.75,3000,6000,326.40,326.55,21471,29301,60000,54000,325.485,325.842,326.320,326.600,-0.790,66.504
2017-01-06 10:04:00,325.159,325.950,-0.800,938,4112,325.05,325.25,3000,18000,325.90,326.00,8362,4343,325.00,325.30,12000,9000,325.85,326.05,27773,27081,51000,63000,324.924,325.363,325.782,326.086,-0.795,65.938
2017-01-06 10:05:00,325.531,326.356,-0.825,2191,833,325.50,325.60,3000,6000,326.35,326.40,7480,5493,325.45,325.65,9000,9000,326.30,326.45,26726,29181,45000,60000,325.387,325.736,326.230,326.517,-0.800,65.283
2017-01-06 10:06:00,325.273,326.124,-0.750,520,3212,325.25,325.40,9000,3000,326.00,326.15,1230,2774,325.20,325.45,12000,21000,325.95,326.20,16673,31389,84000,57000,325.097,325.525,325.873,326.250,-0.825,64.629
2017-01-06 10:07:00,325.383,326.211,-0.800,939,600,325.35,325.45,9000,9000,326.15,326.25,3361,5341,325.30,325.50,12000,15000,326.10,326.30,27981,32566,54000,51000,325.224,325.583,326.039,326.347,-0.830,64.120
2017-01-06 10:08:00,325.704,326.515,-0.775,565,3115,325.75,325.80,12000,27000,326.50,326.60,1000,2941,325.70,325.85,9000,18000,326.45,326.65,19471,44470,45000,84000,325.608,325.950,326.410,326.679,-0.840,63.627
2017-01-06 10:09:00,325.607,326.325,-0.825,75,56,325.55,325.60,3000,9000,326.35,326.45,1299,6573,325.50,325.70,9000,21000,326.30,326.50,28268,26962,45000,105000,325.415,325.780,326.227,326.581,-0.850,63.393
2017-01-06 10:10:00,325.440,326.316,-0.850,12492,2863,325.35,325.55,3000,9000,326.25,326.35,4278,6364,325.30,325.60,3000,18000,326.20,326.40,39185,35983,48000,54000,325.250,325.688,326.103,326.444,-0.855,63.245
2017-01-06 10:11:00,325.450,326.315,-0.875,2786,1696,325.40,325.45,6000,3000,326.25,326.35,10064,50,325.35,325.55,9000,15000,326.20,326.40,29641,22886,63000,54000,325.299,325.635,326.129,326.467,-0.855,63.102
2017-01-06 10:12:00,325.327,326.229,-0.825,5678,1991,325.30,325.40,3000,6000,326.15,326.20,10078,6053,325.25,325.45,15000,9000,326.10,326.30,35849,36511,84000,69000,325.200,325.544,326.025,326.428,-0.865,62.656
2017-01-06 10:13:00,325.280,326.222,-0.825,690,1168,325.25,325.35,3000,21000,326.05,326.20,2117,3215,325.20,325.40,12000,3000,326.00,326.25,22850,27934,72000,36000,325.126,325.479,325.869,326.250,-0.880,62.270
2017-01-06 10:14:00,325.031,325.966,-0.875,10861,500,325.00,325.10,3000,3000,325.90,325.95,3086,7929,324.95,325.15,15000,12000,325.80,326.00,33434,31867,69000,36000,324.913,325.233,325.728,326.046,-0.870,61.949
2017-01-06 10:15:00,325.118,326.071,-0.875,25,2112,325.15,325.20,6000,6000,326.00,326.10,100,6144,325.05,325.25,3000,12000,325.90,326.20,15906,27420,54000,60000,324.940,325.326,325.808,326.300,-0.870,61.468
2017-01-06 10:16:00,325.053,326.015,-0.875,3538,938,325.00,325.15,9000,9000,325.90,326.00,1090,9125,324.95,325.20,15000,3000,325.85,326.05,28400,36385,69000,33000,324.871,325.273,325.783,326.100,-0.880,60.977
2017-01-06 10:17:00,325.138,326.118,-0.875,9,2221,325.20,325.25,6000,6000,326.05,326.15,325,4249,325.15,325.30,21000,9000,326.00,326.20,7886,29874,57000,42000,325.032,325.386,325.953,326.257,-0.875,60.552
2017-01-06 10:18:00,325.602,326.525,-0.900,1187,1741,325.65,325.70,9000,42000,326.50,326.65,2365,600,325.60,325.75,9000,18000,326.45,326.70,15851,43382,45000,105000,325.520,325.832,326.397,326.723,-0.870,60.068
2017-01-06 10:19:00,325.500,326.392,-0.825,9,5876,325.55,325.70,3000,3000,326.40,326.50,834,12458,325.50,325.75,3000,15000,326.35,326.55,12641,73575,51000,108000,325.409,325.809,326.256,326.626,-0.875,59.595
2017-01-06 10:20:00,325.592,326.575,-0.875,442,2913,325.65,325.75,3000,21000,326.50,326.65,1000,16976,325.60,325.80,12000,12000,326.45,326.70,7895,44793,48000,60000,325.507,325.861,326.381,326.730,-0.880,59.123
2017-01-06 10:21:00,325.634,326.532,-0.925,197,2553,325.65,325.70,3000,9000,326.55,326.65,1256,2099,325.60,325.75,6000,24000,326.50,326.70,17241,36979,39000,102000,325.489,325.822,326.412,326.766,-0.855,58.673
2017-01-06 10:22:00,325.544,326.454,-0.850,20,10684,325.55,325.70,6000,18000,326.45,326.50,743,11786,325.50,325.75,6000,18000,326.40,326.60,19630,65509,36000,75000,325.397,325.799,326.333,326.632,-0.850,58.302
2017-01-06 10:23:00,325.407,326.294,-0.875,4379,4877,325.30,325.50,30000,6000,326.25,326.30,8904,10108,325.25,325.55,3000,12000,326.20,326.35,44609,43144,66000,51000,325.180,325.613,326.166,326.426,-0.825,57.941
2017-01-06 10:24:00,325.603,326.534,-0.850,576,5532,325.60,325.70,6000,6000,326.45,326.55,360,4329,325.55,325.75,18000,15000,326.40,326.60,27297,47908,90000,81000,325.471,325.825,326.312,326.715,-0.820,57.769
2017-01-06 10:25:00,325.455,326.453,-0.900,1971,200,325.45,325.50,12000,15000,326.30,326.45,2961,5,325.40,325.55,66000,18000,326.25,326.50,25596,23490,126000,48000,325.319,325.688,326.214,326.516,-0.795,57.729
2017-01-06 10:26:00,325.411,326.287,-0.800,20,291,325.40,325.50,3000,24000,326.20,326.30,2724,8206,325.35,325.55,21000,6000,326.15,326.35,27954,41811,87000,69000,325.258,325.644,326.072,326.391,-0.795,58.216
2017-01-06 10:27:00,325.355,326.215,-0.825,5069,1256,325.30,325.40,3000,12000,326.10,326.25,5596,193,325.25,325.45,15000,15000,326.05,326.30,33821,24360,87000,63000,325.192,325.557,325.974,326.357,-0.800,58.242
2017-01-06 10:28:00,325.389,326.215,-0.750,20,5667,325.40,325.50,3000,3000,326.15,326.25,848,3249,325.35,325.55,6000,12000,326.10,326.30,21329,44000,72000,66000,325.261,325.632,326.017,326.368,-0.795,58.134
2017-01-06 10:29:00,325.416,326.264,-0.825,2914,84,325.40,325.45,6000,12000,326.20,326.30,932,400,325.35,325.50,18000,15000,326.15,326.35,27415,24717,87000,84000,325.274,325.611,326.067,326.411,-0.790,57.837
2017-01-06 10:30:00,325.332,326.177,-0.775,3862,2674,325.30,325.45,6000,9000,326.10,326.20,5505,18619,325.25,325.50,15000,15000,326.05,326.25,30458,52523,96000,69000,325.188,325.552,325.989,326.309,-0.785,57.546
2017-01-06 10:31:00,325.232,326.038,-0.800,1055,3313,325.15,325.30,3000,3000,326.00,326.05,4016,2917,325.10,325.35,6000,6000,325.95,326.10,44123,41208,66000,57000,325.014,325.437,325.873,326.174,-0.785,57.168
2017-01-06 10:32:00,325.093,325.962,-0.850,824,360,325.05,325.10,3000,12000,325.90,325.95,19650,6570,325.00,325.20,12000,15000,325.85,326.00,38258,31630,63000,48000,324.952,325.292,325.776,326.034,-0.765,56.797
2017-01-06 10:33:00,325.042,325.846,-0.725,99,4369,325.05,325.10,12000,12000,325.75,325.85,5865,2144,325.00,325.15,36000,3000,325.70,325.90,15438,29601,105000,54000,324.919,325.206,325.649,325.958,-0.780,56.565
2017-01-06 10:34:00,325.041,325.880,-0.800,13221,74,325.00,325.10,12000,6000,325.80,325.90,1099,3083,324.95,325.15,30000,9000,325.75,325.95,34589,30652,87000,51000,324.901,325.237,325.710,326.006,-0.785,56.223
2017-01-06 10:35:00,325.082,325.918,-0.750,1507,2246,325.05,325.20,27000,9000,325.80,325.95,6663,5763,325.00,325.25,18000,12000,325.75,326.00,20084,32328,90000,48000,324.933,325.315,325.717,326.047,-0.805,55.864
2017-01-06 10:36:00,325.182,325.948,-0.800,998,1000,325.10,325.20,3000,6000,325.90,326.00,1789,3272,325.05,325.25,21000,15000,325.85,326.05,33451,23025,72000,72000,324.971,325.333,325.781,326.123,-0.805,55.555
2017-01-06 10:37:00,325.163,325.953,-0.750,293,1,325.15,325.30,3000,9000,325.90,326.05,2919,1118,325.10,325.35,18000,21000,325.85,326.10,24310,37736,66000,99000,325.017,325.462,325.780,326.200,-0.820,55.252
2017-01-06 10:38:00,325.295,326.046,-0.800,123,309,325.20,325.25,9000,6000,325.95,326.10,1187,404,325.15,325.30,27000,15000,325.90,326.15,25495,13209,87000,69000,325.026,325.405,325.840,326.211,-0.810,55.249
2017-01-06 10:39:00,325.264,326.107,-0.825,1850,1646,325.25,325.30,3000,6000,326.05,326.15,683,4700,325.20,325.40,30000,12000,326.00,326.20,22262,34894,72000,63000,325.103,325.479,325.946,326.262,-0.795,55.011
2017-01-06 10:40:00,325.331,326.194,-0.850,2195,2385,325.30,325.35,3000,6000,326.15,326.20,5413,319,325.25,325.40,27000,18000,326.05,326.25,33008,28948,102000,66000,325.172,325.487,325.978,326.311,-0.775,54.689
2017-01-06 10:41:00,325.300,326.186,-0.800,500,758,325.30,325.40,9000,6000,326.10,326.20,1038,3242,325.25,325.45,27000,18000,326.05,326.25,22447,42207,123000,72000,325.148,325.534,325.973,326.304,-0.775,54.461
2017-01-06 10:42:00,325.328,326.175,-0.825,690,72,325.30,325.35,3000,9000,326.10,326.20,325,940,325.25,325.40,9000,21000,326.05,326.25,30681,31202,90000,81000,325.141,325.501,325.965,326.302,-0.755,54.238
2017-01-06 10:43:00,325.082,325.835,-0.750,1488,1607,325.05,325.10,18000,9000,325.80,325.85,17460,4631,325.00,325.15,18000,15000,325.75,325.90,34500,25104,90000,78000,324.955,325.224,325.703,325.963,-0.780,54.375
2017-01-06 10:44:00,324.654,325.390,-0.750,2757,890,324.60,324.65,15000,3000,325.35,325.40,1238,5301,324.55,324.70,12000,15000,325.30,325.45,41254,24879,81000,54000,324.480,324.789,325.252,325.522,-0.810,54.157
2017-01-06 10:45:00,324.823,325.584,-0.750,301,1821,324.80,324.85,6000,9000,325.55,325.60,100,5860,324.75,324.90,30000,9000,325.45,325.65,25594,30879,81000,51000,324.640,324.983,325.406,325.706,-0.810,53.872
2017-01-06 10:46:00,324.888,325.729,-0.800,4223,2983,324.80,324.90,12000,3000,325.60,325.70,1142,1009,324.75,324.95,18000,18000,325.55,325.80,29749,19692,78000,39000,324.672,325.024,325.504,325.835,-0.840,53.697
2017-01-06 10:47:00,324.838,325.649,-0.725,55,1281,324.85,324.90,36000,6000,325.55,325.65,488,3984,324.80,324.95,27000,12000,325.50,325.70,13756,24041,108000,42000,324.688,325.041,325.475,325.746,-0.920,53.836
2017-01-06 10:48:00,324.908,325.779,-0.875,2076,46,324.85,324.90,3000,15000,325.70,325.80,3923,211,324.80,324.95,18000,9000,325.65,325.85,27270,14137,66000,54000,324.729,325.061,325.580,325.894,-0.955,56.264
2017-01-06 10:49:00,324.486,325.403,-0.900,3085,1277,324.35,324.40,24000,12000,325.20,325.35,4773,100,324.30,324.45,9000,54000,325.15,325.40,29884,3925,237000,87000,324.230,324.522,325.047,325.419,-0.955,58.856
2017-01-06 10:50:00,324.713,325.504,-0.750,210,2627,324.65,324.70,3000,3000,325.40,325.45,2252,9724,324.60,324.75,18000,3000,325.35,325.55,52188,29858,105000,57000,324.473,324.811,325.274,325.616,-0.975,60.439
2017-01-06 10:51:00,324.145,325.075,-0.950,479,1755,324.05,324.10,90000,3000,325.00,325.05,32635,2180,324.00,324.20,6000,18000,324.95,325.10,49413,19246,189000,42000,323.965,324.281,324.925,325.139,-0.990,62.479
2017-01-06 10:52:00,323.663,324.771,-1.125,872,1363,323.55,323.65,6000,3000,324.70,324.75,12305,2919,323.50,323.70,12000,3000,324.65,324.80,39089,17247,90000,36000,323.435,323.766,324.593,324.892,-0.940,64.027
2017-01-06 10:53:00,323.599,324.634,-1.050,500,186,323.50,323.60,3000,12000,324.55,324.65,1442,886,323.45,323.65,24000,21000,324.50,324.70,26537,15645,75000,54000,323.353,323.752,324.406,324.725,-0.935,63.725
2017-01-06 10:54:00,323.916,324.852,-0.900,576,3653,323.90,323.95,9000,3000,324.80,324.85,1751,1034,323.85,324.00,6000,12000,324.75,324.90,14246,17358,69000,66000,323.755,324.080,324.663,324.968,-0.950,63.428
2017-01-06 10:55:00,323.588,324.504,-0.850,6,89,323.55,323.60,3000,12000,324.40,324.45,9546,430,323.50,323.70,9000,9000,324.35,324.50,25470,23680,93000,42000,323.435,323.803,324.258,324.539,-0.995,63.106
2017-01-06 10:56:00,323.417,324.386,-1.025,2717,405,323.20,323.25,15000,18000,324.20,324.30,4215,1497,323.15,323.30,33000,12000,324.15,324.35,89065,11185,237000,57000,323.035,323.430,324.051,324.376,-1.005,62.819
2017-01-06 10:57:00,323.588,324.523,-0.875,1,136,323.60,323.65,3000,6000,324.45,324.55,4938,1338,323.50,323.70,6000,9000,324.40,324.60,18797,19872,54000,45000,323.414,323.801,324.322,324.663,-1.040,62.522
2017-01-06 10:58:00,323.621,324.587,-1.025,4591,128,323.50,323.55,54000,6000,324.50,324.60,3538,100,323.45,323.60,3000,6000,324.45,324.65,37526,8578,111000,45000,323.362,323.725,324.412,324.707,-1.030,63.002
2017-01-06 10:59:00,323.846,324.788,-0.975,138,5258,323.80,323.85,33000,9000,324.75,324.85,25,4809,323.70,323.90,9000,21000,324.65,324.90,32760,29881,99000,81000,323.582,323.951,324.626,324.956,-1.055,63.394
2017-01-06 11:00:00,323.466,324.426,-1.075,500,237,323.30,323.35,6000,12000,324.35,324.45,16988,405,323.25,323.50,3000,12000,324.30,324.50,53224,17494,66000,66000,323.178,323.600,324.209,324.566,-1.065,63.928
2017-01-06 11:01:00,323.533,324.507,-1.075,5078,260,323.35,323.40,9000,15000,324.40,324.50,6772,691,323.30,323.55,15000,3000,324.35,324.55,54670,13886,90000,51000,323.226,323.636,324.270,324.609,-1.075,63.990
2017-01-06 11:02:00,323.662,324.653,-1.050,3957,47,323.50,323.60,9000,9000,324.55,324.65,12007,2726,323.45,323.75,15000,15000,324.50,324.70,47618,22921,138000,60000,323.391,323.825,324.404,324.750,-1.095,64.049
2017-01-06 11:03:00,323.388,324.431,-0.975,1565,593,323.30,323.35,18000,12000,324.25,324.35,195,2151,323.25,323.40,18000,6000,324.20,324.40,30606,17661,168000,39000,323.136,323.481,324.108,324.431,-1.115,63.970
2017-01-06 11:04:00,323.428,324.535,-1.100,9789,2,323.40,323.45,12000,24000,324.45,324.60,7840,74,323.35,323.50,3000,6000,324.40,324.65,44347,36647,66000,78000,323.300,323.655,324.318,324.681,-1.090,64.199
2017-01-06 11:05:00,323.551,324.652,-1.125,6135,160,323.50,323.55,6000,12000,324.60,324.70,8390,27476,323.45,323.65,12000,12000,324.55,324.75,42560,42703,60000,63000,323.398,323.692,324.485,324.802,-1.075,63.989
2017-01-06 11:06:00,323.535,324.597,-1.125,8721,1698,323.40,323.50,3000,9000,324.55,324.60,5396,691,323.35,323.55,15000,9000,324.50,324.65,42215,13666,63000,54000,323.281,323.625,324.424,324.703,-1.030,63.702
2017-01-06 11:07:00,323.753,324.824,-1.150,2076,6,323.70,323.75,24000,3000,324.85,324.90,11976,552,323.65,323.80,3000,6000,324.75,324.95,34513,19726,63000,72000,323.587,323.891,324.729,325.023,-0.980,63.557
2017-01-06 11:08:00,323.716,324.782,-1.075,100,21,323.65,323.70,6000,9000,324.70,324.80,426,1110,323.60,323.75,12000,12000,324.65,324.85,18031,12048,93000,66000,323.488,323.853,324.571,324.925,-0.960,64.205
2017-01-06 11:09:00,323.808,324.836,-0.975,36,23,323.80,323.85,12000,6000,324.75,324.85,302,2599,323.75,323.90,18000,15000,324.70,324.90,16298,21033,120000,72000,323.650,323.992,324.589,324.958,-0.955,65.574
2017-01-06 11:10:00,323.569,324.624,-1.050,2243,373,323.50,323.55,21000,12000,324.50,324.65,968,216,323.45,323.70,18000,15000,324.40,324.70,35831,35311,102000,57000,323.357,323.801,324.351,324.729,-0.950,66.507
