,OPEN,HIGH,LOW,CLOSE,VOLUME,28DSMA,28DEMA,28DSDEV,28DMOM,30-90MACD,28DBBAND_LOW,28DBBAND_HIGH,14DRSI,PVT,14DATR,14DSTOCH
2013-11-05,155.694206451,155.825329273,153.825552969,154.218960777,3616600.0,147.177602477,138.235099479,5.0768513993,8.81868104631,11.2963503589,142.100751078,152.254453876,71.7522964148,11603.7189138,2.87555114231,88.2122287393
2013-11-04,154.940180557,156.284290296,153.792776362,156.185944081,3433600.0,146.862649583,137.834476592,4.8941008475,11.5396738528,11.2642953815,141.968548735,151.75675043,78.6423995384,79977.247405,2.95048408941,87.762447364
2013-11-01,153.628863818,153.85834269,152.088048537,153.628863818,2720000.0,146.450518374,137.37451152,4.55396726206,10.457839264,11.2165776281,141.896551112,151.004485636,66.6107438291,31912.4844863,2.98795079712,86.1942948416
2013-10-31,151.661864122,153.464947996,151.301262427,152.350320408,3509500.0,146.077024114,136.967108989,4.36850332325,7.93353233042,11.290521913,141.708520791,150.445527437,66.8885357737,-47091.4603237,3.12142510914,86.8510973896
2013-10-30,154.481219535,155.1368861,150.612806141,151.956912601,3482400.0,145.793683674,136.581540917,4.20060587102,5.86817658451,11.3925138341,141.593077803,149.994289545,71.2011638788,47497.4874403,3.29470801763,88.0729799974
2013-10-29,151.629087514,155.300798644,151.334039035,154.448442927,5148300.0,145.584105939,136.196169342,4.02441275851,9.80217269863,11.608883156,141.55969318,149.608518697,84.3710641637,112805.91454,3.38603231273,87.1753246412
2013-10-28,151.334039035,152.842061317,150.284977776,151.399605364,3505000.0,145.234028342,135.738690488,3.6319609635,4.42572063122,11.2420757905,141.602067379,148.865989306,80.763811331,-44125.8112053,3.33685780037,81.3984609006
2013-10-25,151.858569665,152.28475408,149.858793361,151.00621067,6186100.0,145.075966891,135.346161998,3.44520072153,18.5880607456,10.938284952,141.63076617,148.521167613,68.2539944183,91842.6700868,3.51248259762,75.3528126615
2013-10-24,148.547473343,153.530517603,148.514683622,152.317530687,5717200.0,144.412107579,134.953655219,4.00549020527,19.8993807632,10.5696562267,140.406617374,148.417597784,65.4566812877,134476.20706,3.51950732725,71.1168139381
2013-10-23,147.53119197,149.826016753,145.596985273,148.547473343,4386800.0,143.701415409,134.518443364,4.30505159678,17.3750869428,10.2469241137,139.396363812,148.006467005,63.4901090273,-1936.44767953,3.54760601158,69.6097117427
2013-10-22,149.891583082,150.219411447,148.317994471,148.908078316,4375700.0,143.080876589,134.166816783,4.80398771169,18.1290866097,10.0680738121,138.276888878,147.884864301,59.5818743702,46182.2000654,3.50545622884,67.4369436602
2013-10-21,147.465625641,149.235916516,147.400056034,148.61304295,3739700.0,142.43340921,133.797338679,5.19528327297,15.9981874833,9.88157417836,137.238125937,147.628692483,53.4464581124,90689.0617586,3.63658912042,66.1114457077
2013-10-18,145.564208665,147.629538185,145.072454643,147.137797276,4210100.0,141.862045372,133.425994727,5.36736186792,15.1130420457,9.60073162778,136.494683504,147.22940724,53.643093981,66876.4352988,3.63658935459,65.7188268113
2013-10-17,144.646270228,146.088736017,144.088962991,145.301936794,3776600.0,141.32229387,133.082319201,5.57312637309,15.8014852189,9.3322737189,135.749167497,146.895420243,50.2222278025,12158.2134319,3.67639795106,64.7303718536
2013-10-16,143.564432361,146.973884733,143.564432361,144.777406164,3367700.0,140.757955112,132.776044116,5.94298192178,16.522718113,9.07474378645,134.81497319,146.700937034,48.9337932511,-58588.6915283,3.72791388386,64.8823531468
2013-10-15,146.088736017,147.629538185,144.449577799,144.842972493,3658800.0,140.167858037,132.475239434,6.33637241152,17.0472454643,8.81539253067,133.831485625,146.504230448,50.3289529591,-8452.46505895,3.61785588365,65.5128511478
2013-10-14,144.744629556,147.793463841,144.15452932,147.137797276,4910000.0,139.559027842,132.165251951,6.6801909122,18.6864069604,8.43875054368,132.878836929,146.239218754,56.820763299,128725.620683,3.54526599614,65.974183414
2013-10-11,141.20404125,145.793687538,141.20404125,145.695331488,3410500.0,138.891656164,131.789976901,6.82681193788,20.6861701511,8.0169404228,132.064844227,145.718468102,52.2133948755,234406.64868,3.47501635824,64.6931434394
2013-10-10,138.712524037,142.515371102,138.05686075,142.351445445,3740900.0,138.152864373,131.441450146,7.17375784934,17.7684685235,7.63702004652,130.979106524,145.326622223,43.132509566,140782.758918,3.34622558958,64.1161546965
2013-10-09,137.270058249,138.089637358,134.811320922,136.712751011,4347300.0,137.518276212,131.167999711,7.56388531368,11.5396771311,7.26766313431,129.954390898,145.082161525,32.7635519192,-156124.373299,3.23148428018,66.0686540557
2013-10-08,141.564656057,141.695791993,136.67996129,137.138935426,4953800.0,137.106144886,131.029024889,7.9156035201,13.2771913985,7.0542082722,129.190541366,145.021748406,30.2631682825,-186816.331895,3.23148428018,71.3937560044
2013-10-07,141.958050751,142.908765796,141.105695035,141.20404125,2582700.0,136.631959479,130.875884797,8.30182992728,17.4406434366,6.91251211428,128.330129551,144.933789406,62.4074016975,17882.0660392,3.93397995671,78.1646980397
2013-10-04,138.810870252,143.990603663,138.581388101,143.662778576,3880900.0,136.009079356,130.617017694,8.59518121093,18.063520281,6.63859059966,127.413898145,144.604260567,67.0646663102,5614.22914676,3.884806381,82.1698868789
2013-10-03,143.793914512,143.925050448,140.286115926,141.400743514,3862200.0,135.363953632,130.290035978,8.676948607,16.7522002635,6.32168675042,126.687005025,144.040902239,66.0164244168,-131645.132043,3.71855007546,82.9736551364
2013-10-02,144.38401147,145.990379967,142.744853253,143.498862754,3691200.0,134.765660765,130.011554849,8.82162592745,19.145367983,5.9847484902,125.944034838,143.587286692,71.0411950702,-39213.6832049,3.53355912815,84.5909568417
2013-10-01,145.40027973,146.646046532,144.547924014,146.482130711,3243300.0,134.081897623,129.673506105,8.86153308954,23.8989300927,5.61102041656,125.220364533,142.943430712,73.8443788076,30378.5545456,3.41647663248,84.9137102322
2013-09-30,143.433296426,145.564208665,142.449804773,144.875752379,2747000.0,133.228364405,129.252211175,8.77344156531,22.5220306332,5.13894274058,124.45492284,142.00180597,72.8971556468,-9342.47199564,3.35559384713,85.3281692225
2013-09-27,144.121739599,146.646046532,143.925050448,145.170800858,2382000.0,132.424006168,128.860619427,8.69814561293,23.4071793491,4.74372384567,123.725860555,141.122151781,75.8657590633,11372.7795026,3.32281068277,86.5897315152
2013-09-26,145.072454643,146.318218167,144.449577799,145.40027973,2902900.0,131.588035477,128.451817582,8.55127067041,21.9647070042,4.36234633059,123.036764807,140.139306148,77.3821507087,56445.3633224,3.22212023761,87.5650975761
2013-09-25,143.367730097,145.334726515,143.171024554,144.646270228,4009400.0,130.803581656,128.027017734,8.23904091724,19.6698986127,4.07203330664,122.564540738,139.042622573,77.1669706655,14543.5897105,3.33217823782,87.3224053759
2013-09-24,144.38401147,144.679059949,142.023620358,143.171024554,3103300.0,130.101085277,127.610469267,7.84414570271,15.0146827177,3.81960286826,122.256939574,137.945230979,74.3756306994,-63202.7808646,3.33217730116,86.8340185852
2013-09-23,145.301936794,146.613266646,143.82669112,144.416788078,3183400.0,129.564846608,127.220456211,7.41927931411,15.2769545892,3.60833380541,122.145567294,136.984125922,79.9594676606,86456.294065,3.4726763428,87.7817725925
2013-09-20,144.646270228,148.219635143,144.023393384,146.088736017,12323000.0,129.019241087,126.789443704,6.82451824256,16.7521969851,3.3486183651,122.194722844,135.84375933,84.5262810748,9126.51409929,3.4773589495,85.2440443247
2013-09-19,145.236367187,146.383787774,143.695568297,144.646270228,7183400.0,128.420948338,126.305722151,5.95106474257,15.3753008039,3.12532826228,122.469883595,134.37201308,82.1428204237,1564522.8485,3.30407697767,81.5082234542
2013-09-18,144.023393384,147.268920099,141.990840472,146.973884733,15267900.0,127.871830452,125.846030766,5.03773995885,16.621077441,2.90495236421,122.834090493,132.909570411,89.4736700654,1678285.82115,3.2549024653,78.4121540574
2013-09-17,132.582065746,133.565570512,131.69691703,132.418149924,6917200.0,127.278220543,125.316477756,3.42446847555,3.40945237118,2.64960768465,123.853752068,130.702689019,79.2035093782,42497.8363908,2.29248219187,73.2882417596
2013-09-16,132.516496139,134.254013685,131.860842687,132.418149924,4474800.0,127.156454387,125.13847994,3.29302910151,2.45873732659,2.74577177912,123.863425285,130.449483488,70.4724051398,50233.4350656,2.3439978905,69.2007467938
2013-09-13,130.844561314,131.828052966,130.778991707,131.1723864,2571600.0,127.06864234,124.956020748,3.17830799359,0.426171301659,2.77309126488,123.890334346,130.246950333,69.9398437356,-34128.7579128,2.32058087621,66.3883377123
2013-09-12,132.188671052,132.254237381,130.516732948,130.778991707,3024100.0,127.053421936,124.800212442,3.15888907769,0.622873566103,2.84521455429,123.894532858,130.212311014,69.7580345181,-30018.9746775,2.35570592932,63.0023251478
2013-09-11,131.959188902,133.041039882,131.795276358,132.614855467,2650200.0,127.031176451,124.650359051,3.13377457317,1.63915821772,2.84776424669,123.897401878,130.164951025,80.9716550837,67030.9506984,2.35102238596,59.6923402838
2013-09-10,130.713425378,132.155891166,130.352807292,132.02475523,2831100.0,126.972635087,124.450735225,3.03949604408,2.42595744055,2.7993181242,123.933139042,130.012131131,80.5382896322,73948.5585508,2.42829651933,53.8338101299
2013-09-09,129.041490552,129.566017904,128.648095858,129.500451575,1931700.0,126.885993749,124.260898382,2.92247422986,-0.360618086216,2.79130427967,123.96351952,129.808467979,77.8301807805,30043.1061604,2.41424635758,47.6175983423
2013-09-06,128.32025438,129.664364118,126.254911747,128.254688051,3140900.0,126.898872967,124.12957311,2.93518971773,-0.983491652318,2.92644369543,123.963683249,129.834062684,66.8191683991,-867.260806724,2.47044559957,40.7422930235
2013-09-05,128.287477772,129.795500054,127.631811207,127.795727029,2379800.0,126.933997669,124.026180355,2.95781276139,-2.98326467794,3.09218091339,123.976184907,129.89181043,59.1489409688,136606.595632,2.37912130446,35.1512046477
2013-09-04,124.61575353,129.238179704,124.61575353,128.451390316,5402200.0,127.040542836,123.931699638,3.04252131175,-2.8193554128,3.26993836997,123.998021524,130.083064147,50.8226685026,155443.519386,2.49152049094,30.2235592271
2013-09-03,126.090999204,127.271196399,124.419064378,125.009161337,1955500.0,127.1412341,123.818417153,3.1361542362,-6.29436099943,3.46809438562,124.005079864,130.277388337,36.6525748707,-3736.01370091,2.26906307009,24.7432621245
2013-08-30,125.009161337,125.763174117,123.992879963,124.582976922,2211500.0,127.366032708,123.788572088,3.20255370972,-7.60569413024,3.76059291744,124.163478998,130.568586417,34.4086081628,7984.2522257,2.1800808979,23.2484578592
2013-08-29,123.763397813,125.861517053,123.271643791,125.17307388,1738900.0,127.637664641,123.768660957,3.27938538062,-7.70404034499,4.05345592519,124.35827926,130.917050021,36.0801967748,19976.4272087,2.16603167282,21.9911317984
2013-08-28,124.025669684,125.107507551,123.730621205,123.861744028,1971500.0,127.912808939,123.733460454,3.38638805925,-8.32692702436,4.3390336396,124.52642088,131.299196998,27.6018364693,-31870.7995962,2.14027323809,20.1777355121
2013-08-27,123.927310356,125.009161337,123.009385033,123.763397813,2287600.0,128.21019919,123.730245127,3.38308085184,-8.81866793304,4.64974540476,124.827118338,131.593280042,33.3333680555,-13679.2426021,2.18944868712,21.0221026555
2013-08-26,126.22213514,127.402332335,125.435332638,125.599258295,2590500.0,128.525151616,123.729414181,3.36420750226,-6.49106654219,4.89489076836,125.160944114,131.889359118,35.3201233376,25478.4160977,2.15666482027,20.2627980141
2013-08-23,124.910802009,125.009161337,123.468349334,124.648543251,2410900.0,128.756975421,123.682548012,3.37873476113,-5.63871082561,5.17828286563,125.37824066,132.135710182,29.2410834363,30265.1406378,2.07236478645,18.4590681097
2013-08-22,122.452064682,124.451840986,122.419288074,124.353494771,1699600.0,128.95835795,123.658336102,3.29171188063,-7.99908882418,5.49627937774,125.66664607,132.250069831,30.6345835508,29262.8083556,2.07704832981,18.5594874685
2013-08-21,122.157016203,123.796174421,121.46857303,122.583200618,2515500.0,129.244039694,123.640912498,3.22367239987,-10.6545284152,5.76328029352,126.020367294,132.467712094,20.0934625295,15447.0847089,2.09343991199,17.9893536808
2013-08-20,121.370226815,123.59948527,121.140747943,122.353721746,2213900.0,129.624558566,123.667423213,3.03140506004,-9.57269054815,6.01352526046,126.593153506,132.655963626,26.133956169,-18877.7785162,2.05363225218,19.8584839193
2013-08-19,123.566695549,123.828964142,121.730844901,121.763621509,2185800.0,129.966440371,123.700350105,2.70305028671,-7.73683006598,6.25429920765,127.263390085,132.669490658,22.7373329142,-64487.37023,2.00211561688,19.8183459022
2013-08-16,125.205853766,125.238643487,123.107731248,123.435572726,2829200.0,130.242755731,123.748892681,2.1779032246,-6.09765545667,6.43278554324,128.064852506,132.420658956,28.9787097792,-99811.6269785,1.9412330657,20.9691126939
2013-08-15,126.615529833,126.681096162,124.419064378,124.976371616,2616800.0,130.46052914,123.756745799,1.73104408622,-2.49152704757,6.63312692106,128.729485054,132.191573226,28.978682246,-81039.1982517,1.9435740178,22.5913556224
2013-08-14,129.139833489,129.139833489,127.631811207,128.156341836,2115100.0,130.549512249,123.726176839,1.485286075,-0.524530629672,6.75515307108,129.064226174,132.034798324,35.9882395731,-19089.3742694,1.78434150522,25.615949267
2013-08-13,129.893846269,130.024982205,128.418600595,129.139833489,1960300.0,130.568245486,123.615138244,1.45702311202,2.36039111184,6.77773688305,129.111222374,132.025268598,39.3548799166,-2064.36987321,1.79604954404,29.0505607028
2013-08-12,128.254688051,129.762723446,128.189118444,129.336539032,1807900.0,130.483945803,123.476666111,1.6036350994,3.83563678611,6.81634842049,128.880310704,132.087580903,36.8580648221,-14779.463864,1.89908187796,31.5267724346
2013-08-09,129.92663599,131.205176121,128.975920945,129.270969425,1891300.0,130.346958775,123.329793015,1.85015692707,3.08161089269,6.74604681867,128.496801848,132.197115702,34.2857689795,15290.9769076,1.9037642505,35.8126262791
2013-08-08,129.729933725,130.844561314,128.779218681,130.352807292,2974200.0,130.236901243,123.18088211,2.00196116707,6.39270721418,6.73621183294,128.234940076,132.23886241,41.7159712545,13454.4519823,1.88503148205,40.6851647883
2013-08-07,129.238179704,130.254464355,128.123565229,129.008697553,2396700.0,130.008590271,123.001123457,2.32647550437,3.83562367284,6.66955295064,127.682114767,132.335065776,32.3624947371,-27419.0186234,1.86395659068,43.9858594822
2013-08-06,130.483943227,131.46743488,129.893846269,129.959412598,1642800.0,129.871603712,122.850548346,2.49439510803,5.6059178263,6.50672990101,127.377208603,132.36599882,38.9830393565,-37.7763880209,1.83117436299,49.1885930876
2013-08-05,130.15611814,131.434658272,129.828276662,130.746215099,2172200.0,129.671392361,122.672370266,2.70331507925,10.6873181362,6.23353671902,126.968077281,132.37470744,52.1472219504,-13686.1802746,1.93186574481,53.8471071327
2013-08-02,129.92663599,131.369091943,129.107056881,130.15611814,3761000.0,129.289702427,122.470005707,3.24596169272,12.6215281114,6.10203973137,126.043740734,132.53566412,40.9703773585,13625.2116614,1.99743160519,56.291814352
2013-08-01,130.713425378,131.369091943,130.024982205,130.975697249,3497600.0,128.838933566,122.277359356,3.92627340438,9.60547043418,5.99458394947,124.912660162,132.76520697,40.7506970509,29457.7559219,1.92015747183,61.0779661865
2013-07-31,130.320030684,131.008473857,129.270969425,129.59879779,3813500.0,128.49588105,122.059342372,4.14613812967,7.80238328142,5.97454953849,124.349742921,132.64201918,40.4312135192,5590.8721708,1.94357354947,65.0280518259
2013-07-30,129.303749311,130.320030684,129.07426716,129.861069661,2758000.0,128.217224505,121.870371863,4.32749478028,5.17974652464,5.70317793481,123.889729724,132.544719285,51.2585941174,-14422.7601302,1.99509018476,71.3566219384
2013-07-29,130.352807292,131.205176121,129.041490552,129.238179704,2352400.0,128.032233557,121.670091319,4.36516880311,12.4903757841,5.45803253479,123.667064754,132.397402361,48.9260117566,-38646.6426781,2.06768194559,76.9085751211
2013-07-26,131.205176121,131.500227879,129.992205597,130.778991707,2918000.0,127.586148708,121.480403148,4.84878428099,13.9328448507,5.15642760486,122.737364427,132.434932989,61.6092097768,-11490.9933148,2.07236548895,81.7503103993
2013-07-25,131.303522336,131.828052966,130.15611814,131.270745728,2242800.0,127.088547106,121.247341353,5.21042235635,16.2276696338,4.93313779344,121.87812475,132.298969463,58.6433691329,-16680.0523433,2.21052404682,83.8651861349
2013-07-24,133.204952425,133.860618991,130.811784706,131.303522336,2407400.0,126.508987476,120.996112622,5.61481906611,14.7524239595,4.62424753374,120.89416841,132.123806543,63.4241681934,-24972.5385825,2.2503326433,86.283313367
2013-07-23,133.106593097,133.434434576,131.795276358,132.188671052,1708600.0,125.982115192,120.73776552,5.83605194558,17.5389896513,4.34668333602,120.146063247,131.818167138,69.3916997862,433.060288141,2.30419069902,87.7654812021
2013-07-22,133.663913448,133.663913448,131.69691703,132.877114225,1782900.0,125.355722705,120.450757596,6.0813101386,16.9161128069,4.14670606989,119.274412566,131.437032843,69.3916470168,1084.12270947,2.36507348437,87.3860940242
2013-07-19,132.811544618,133.500000905,131.729706751,132.188671052,2764000.0,124.751575819,120.13930076,6.14634077172,13.0476994131,3.93580100945,118.605235047,130.89791659,71.9022944364,1632.76724891,2.76549548375,86.8141633806
2013-07-18,132.090324837,133.663913448,131.991965509,132.582065746,2641600.0,124.285586554,119.837292789,6.05554853529,13.3427478923,3.68701314488,118.230038019,130.341135089,68.8963411483,53230.9982237,2.77954587967,86.3288072607
2013-07-17,132.516496139,133.270522032,131.237956007,132.090324837,3135800.0,123.809059843,119.517855098,5.90152561178,14.6540777448,3.45607403773,117.907534232,129.710585455,69.4079253052,4804.83146328,2.81935353948,86.2674371725
2013-07-16,132.123101445,132.385373317,129.861069661,130.287254076,2473100.0,123.285699924,119.202736051,5.7886228077,11.965861546,3.29543635026,117.497077116,129.074322732,72.8070561455,-52694.6297929,2.96921919951,86.0508604529
2013-07-15,132.77876801,133.467211184,132.287013989,132.352583596,2122800.0,122.858347726,118.924911342,5.69349566639,12.2281203042,3.07323909243,117.16485206,128.551843392,82.3782352977,27005.348681,3.01839394604,84.5714934688
2013-07-12,133.106593097,134.024531534,132.221460773,133.237729033,4135700.0,122.421629144,118.588357318,5.39966552592,16.1621000268,2.75269263295,117.021963618,127.82129467,72.9695338871,102805.728071,3.2619260241,80.267290388
2013-07-11,130.713425378,131.959188902,130.320030684,131.926412294,3293500.0,121.844411286,118.22118236,5.05336381648,16.6538540487,2.436881483,116.791047469,126.897775102,70.3022178958,61018.5403892,3.29236776802,77.6478782966
2013-07-10,128.975920945,129.762723446,127.500675271,129.500451575,2684700.0,121.249630784,117.877671572,4.79630350973,13.3099680062,2.12216277737,116.453327274,126.045934294,59.4838761956,41105.9257027,3.4281832663,74.9472584534
2013-07-09,127.894069965,129.697153839,127.795727029,129.533228183,2578900.0,120.774274784,117.586355751,4.60400064482,15.2769545892,1.91817857075,116.170274139,125.378275428,69.192896733,15268.361735,3.9878375441,74.1993292194
2013-07-08,128.779218681,130.287254076,126.845011984,127.467898663,2813100.0,120.228669263,117.286916808,4.42946396058,12.1953404182,1.67995435239,115.799205302,124.658133223,66.9456136097,-2301.22142601,4.058087182,70.3301622863
