,OPEN,HIGH,LOW,CLOSE,VOLUME,14dSMA,28dSMA,60dSMA,14dEMA,28dEMA,60dEMA,14dSDev,28dSDev,60dSDev,14dMOM,28dMOM,60dMOM,30-60MACD,30-90MACD,60dBBand_low,60dBBand_high,28dBBand_low,28dBBand_high,14dRSI,28dRSI,PVT,14dATR,28dATR,14dSTOCH,28dSTOCH,OSC
2016-12-19,219.164622353,221.080620308,218.343471901,219.666433731,5509800.0,220.440875646,208.708273915,196.000221772,205.423102871,194.398992615,180.10872088,2.44941542078,12.3138501103,15.8591106873,27.7766328926,30.8229746611,54.8298773128,11.4322298546,19.499783046,180.141111085,211.859332459,196.394423805,221.022124026,77.654252322,66.6681517718,18130.3489883,7.42483266035,6.53141039684,83.2769372574,79.5440368018,-18.8964238768
2016-12-16,221.993009193,222.221100712,219.803286817,220.898157129,11778900.0,218.456830439,207.607453392,195.086390484,204.700159273,193.765684115,179.649082397,8.02615572209,12.670516172,16.0508468059,24.4161343921,30.5997370269,52.3787157716,11.2064754842,18.8655308217,179.035543678,211.13723729,194.93693722,220.277969564,72.7839949434,66.5075754816,92201.7338119,7.79441911513,6.56193892396,79.6494913435,78.6594367959,-4.18070100402
2016-12-15,218.708416506,221.035005654,216.974899978,219.985768244,7422200.0,216.71282084,206.514605641,194.213411887,203.878003349,193.08563006,179.169791235,9.89094149894,12.8006834823,16.0475888145,20.2755472953,34.5069042803,51.1480553013,10.9291228151,18.2503178786,178.165823073,210.261000702,193.713922159,219.315289123,68.1363383255,67.8623640472,-184420.864736,7.96272533675,6.65096312036,77.9044286716,78.1022881673,-0.786728891503
2016-12-14,221.993009193,223.498447888,218.252233468,218.708416506,8083700.0,215.264567461,205.282216202,193.360944299,203.060427347,192.411399295,178.695532427,10.8159835323,13.1129801359,16.0138134144,19.1800565625,32.3201973352,56.5089883636,10.5631587723,17.5422772311,177.347130885,209.374757714,192.169236066,218.395196338,67.4993854543,66.7944077437,-156220.692953,7.87082674242,6.68295832729,77.7847771038,77.564061035,-13.472912443
2016-12-13,223.635300974,228.060369503,222.175486057,225.049505799,8537400.0,213.894563421,204.12792344,192.419127826,202.266188015,191.752285282,178.230605109,11.5369069074,13.3084072517,16.1588594738,23.8388460213,41.6166864892,62.7591448729,10.3745894614,16.8975247811,176.260268353,208.5779873,190.819516189,217.436330692,73.770720739,72.4137495563,134523.485528,7.59965467907,6.5652347399,78.2481866276,77.1503237847,45.5775046434
2016-12-12,225.733780355,230.432573305,222.586063565,223.179117937,10560600.0,212.191788705,202.641613209,191.373142079,201.109783387,190.917716689,177.686595688,11.5230850597,13.2088486282,16.0416679293,20.7863091632,38.3822749402,61.979968661,10.0439613792,16.1046708131,175.331474149,207.414810008,189.43276458,215.850461837,71.015352225,70.7851416927,35035.0082107,7.64047817021,6.54180186848,78.1871859504,76.0333679168,27.5251300056
2016-12-09,223.224728029,223.270338121,219.89452525,221.856156106,5935600.0,210.707052337,201.270817675,190.340142601,199.989618148,190.10911009,177.157998041,11.3361090044,12.9883450442,15.9541695063,23.0552766789,38.1050652113,57.3378712734,9.85059756466,15.4775077643,174.385973095,206.294312107,188.282472631,214.259162719,72.2868159965,70.6971644414,139544.213358,7.39811336869,6.44984847974,78.9592825602,75.1296381734,-10.7993818603
2016-12-08,219.84889691,223.179117937,217.887288863,222.905393516,9027600.0,209.06024686,199.909922489,189.384511413,198.879746182,189.313395399,176.638630462,11.2662964301,12.7455868281,15.7503356578,27.332725986,36.5171743451,60.7059653734,9.77097576162,15.0292710365,173.634175755,205.134847071,187.164335661,212.655509317,75.353622345,69.4983464312,79256.9620314,7.44602914593,6.45431971259,78.5771583724,73.8319581842,86.0808842654
2016-12-07,221.035005654,223.224728029,215.880029666,218.84528784,8905800.0,207.107909289,198.605737691,188.372745323,197.660285082,188.471438438,176.101036571,11.0486569343,12.1603015103,15.5084833564,22.5451397942,28.0467214618,57.3278669793,9.72312333278,14.6125988526,172.864261967,203.88122868,186.44543618,210.766039201,72.2908570188,64.9197445688,-65803.9963793,7.57467999926,6.54787432194,76.9332230666,72.6554325276,69.581502318
2016-12-06,217.52232601,222.175486057,215.971272661,221.035005654,9031300.0,205.497542161,197.604069067,187.417280874,196.585005553,187.710141838,175.604372295,10.8474823611,11.5722980191,15.3645686238,20.1880952579,29.9181676899,53.6522537432,9.77704030419,14.2978175428,172.05271225,202.781849497,186.031771048,209.176367086,69.0714903403,66.2386018215,5258.43959806,7.4332845075,6.40735195531,76.3376286725,72.1455849564,78.6779092304
2016-12-05,222.677301997,224.31959834,219.666433731,220.487584184,9235300.0,204.055535357,196.535563078,186.523076645,195.344005732,186.874880388,175.076493763,9.92582718811,10.6751629976,14.9299965545,27.0064254186,28.6887206907,55.1508814891,9.76793919453,13.936181902,171.59308009,201.453073199,185.860400081,207.210726076,72.6011270542,65.5485790737,122859.343499,7.5617204518,6.45370746411,76.7864356881,71.4857131579,76.4038406664
2016-12-02,216.715121594,222.489510409,216.078579342,220.898134319,7174900.0,202.12650497,195.510965911,185.603895287,194.067802206,186.032404455,174.548842309,9.07445945062,9.61526267751,14.494864103,28.0080591761,26.962288827,45.6949622986,9.83085850999,13.6602822049,171.109031184,200.09875939,185.895703233,205.126228588,73.3687606447,64.3444581286,177206.545983,7.61907440537,6.49375118794,75.9992945364,70.922518154,78.7264453617
2016-12-01,220.488942574,223.762598167,216.442310021,216.669661803,11775300.0,200.125929314,194.548027024,184.842312582,192.705984734,185.158522411,174.010289477,7.58237283915,8.22878441541,13.7924416043,20.1421612692,21.8699388998,43.9672074776,9.77099302089,13.4162117953,171.049870977,198.634754186,186.319242609,202.776811439,66.9731872171,62.0672441368,4084930.28384,7.68078155203,6.41580700446,74.8905752614,70.491749854,61.5400659945
2016-11-30,191.889798058,224.308203077,191.889798058,215.987636274,32232000.0,198.687203509,193.766957778,184.10952579,191.489669037,184.368720534,173.514611447,5.93344801947,6.996990884,13.2292899807,23.9614385408,19.7329477765,42.5577014323,9.87177940307,13.2985070199,170.88023581,197.338815771,186.769966894,200.763948662,68.9704879571,60.796022523,3759521.07475,7.58659944381,6.250174858,76.0884604626,70.4656421772,62.8183619538
2016-11-29,191.889800838,195.072539376,188.570663963,191.889800838,12332000.0,196.975672185,193.062209643,183.400230766,190.246234566,183.576217328,173.021098671,3.52713374254,5.51222980964,12.617909292,3.04634176852,-5.81984869099,20.3240359602,9.66869071216,12.928057341,170.782321474,196.018140058,187.549979833,198.574439452,53.6060415192,45.7671994713,-400867.971804,5.63798813333,5.26774949213,75.8137984511,70.6070202791,-137.122009201
2016-11-28,200.301303534,200.710516738,195.936415741,196.482022737,6968500.0,196.758076344,193.270061382,183.061496834,190.162812667,183.367843909,172.801854912,3.93536894165,5.57574370136,12.6588776388,6.18360263483,7.86589790695,26.2348174347,9.78463301446,12.9145471594,170.402619195,195.720374473,187.69431768,198.845805083,57.9069843954,55.3693363227,-110147.689498,5.32945873279,5.49833559028,77.5828577109,71.9796564552,-96.3430404039
2016-11-25,198.619006952,199.755697671,196.982172316,199.710220949,2736300.0,196.316390442,192.989136456,182.624249876,189.842070804,183.039147351,172.526704616,4.29894813839,5.60599376371,12.6405376007,14.231356985,14.5041690215,30.3685798967,9.94452775881,12.9120907674,169.983712276,195.264787477,187.383142693,198.59513022,67.4860264676,59.8761605983,-30775.6336606,5.33920090396,5.48696868113,77.0851389237,72.6898873242,-4.55294322965
2016-11-23,199.301008164,201.983598212,198.982734768,199.528359944,3979200.0,195.299864943,192.47113042,182.118106878,189.341196673,182.621300029,172.210847371,5.05142610219,5.63199742561,12.5524895936,13.1401407728,11.3669035932,25.3872215224,10.0732897451,12.8082458195,169.565617285,194.670596472,186.839132994,198.103127846,65.8616866056,57.4582317328,-78241.383516,5.49508991217,5.6103804868,73.6475116726,72.5897553504,22.1329604309
2016-11-22,203.893249851,204.166064715,197.709652393,201.210659778,7699500.0,194.361283459,192.065169577,181.694986519,188.824130508,182.197537895,171.893433164,5.41311755217,5.51287365186,12.3824013775,17.7778404679,12.8218691874,24.0358708539,10.1159973909,12.6636288493,169.312585142,194.077387897,186.552295926,197.578043229,70.8200165427,58.5766413223,99774.4252581,5.53081480074,5.66396766134,70.1221701067,72.812129531,78.1648613653
2016-11-21,202.120016644,203.984189405,200.619575816,202.392808773,8011200.0,193.091437712,191.607245678,181.294388672,188.195431918,181.720988978,171.5527834,5.75704383835,5.25139233902,12.1264872819,17.595965777,14.2768302197,26.0330299559,10.0316070112,12.401936953,169.16790139,193.420875954,186.355853339,196.858638017,70.5196066634,59.6674825756,254728.687786,5.44312556675,5.73216878195,65.1377373714,72.8130239474,90.2164968531
2016-11-18,196.754836157,199.619301282,196.300146233,198.800879427,6663000.0,191.834583013,191.097358884,180.860504839,187.474820791,181.202866105,171.194439566,5.484491593,4.84257082059,11.8206668105,15.0497885324,12.1398664679,22.3958326617,10.0350639593,12.2154878712,169.039838029,192.68117165,186.254788064,195.939929705,68.6583949152,58.4654442242,80506.0599587,5.5015835908,5.69806804862,59.7364665075,72.7228524382,74.0469761932
2016-11-17,199.119156227,200.937852291,193.84491127,195.57266753,7953800.0,190.759598118,190.663792225,180.487240962,186.899948126,180.761785769,170.873668186,5.48894475068,4.66760618784,11.5960222416,9.18444835908,6.09266528935,20.1637437204,9.94607318579,11.9396923887,168.89121872,192.083263203,185.996186037,195.331398413,61.5560441609,54.2729605385,-206849.332623,5.46261027925,5.71105781356,53.6167540241,72.8859304741,41.8735355354
2016-11-16,198.891821064,200.528642054,195.481748918,196.300148046,7835200.0,190.103566092,190.446197036,180.151178566,186.459750041,180.390562689,170.586679637,5.41783885856,4.57130887521,11.4425900175,5.50158166759,11.3669081552,17.99340495,9.94415953571,11.7824920673,168.708588549,191.593768584,185.874888161,195.017505911,56.3350765428,57.5665851954,270717.825323,5.52106864463,5.68182909041,49.4088056772,73.8358345694,57.2063722655
2016-11-15,195.208933554,201.483475382,195.117998296,200.846910396,11770300.0,189.710595973,190.04023603,179.851288484,185.960284515,179.99180147,170.287903526,5.12544296737,4.53678293209,11.2462843547,9.73007243194,15.4135242286,22.1326645276,9.78331134973,11.4693591825,168.605004129,191.097572838,185.503453098,194.577018962,62.4129924993,60.8445258324,473817.482976,5.38141940312,5.63149027252,46.5939979392,74.5421563881,99.2017888728
2016-11-14,191.071383551,195.299872996,189.843753037,193.481158765,8395500.0,189.0155908,189.489753022,179.482410742,185.204689424,179.469084599,169.93282497,4.04503227994,4.09009080179,10.9037143994,1.68229527212,11.0031587733,6.75267954672,9.36863054601,10.9619047078,168.578696342,190.386125141,185.39966222,193.579843824,52.5874005174,58.2537447586,-115587.30818,5.34569447643,5.48372046529,42.4149160836,74.8510309507,71.8205537071
2016-11-11,194.435974511,195.618146491,189.252669413,192.890075143,7635100.0,188.895426852,189.096783066,179.369866083,184.784603661,179.117883002,169.659206512,3.9253895278,4.21895284813,10.7910421566,-1.04577034915,15.5499211229,7.92744279146,8.99012509642,10.6374470047,168.578823926,190.160908239,184.877830218,193.315735914,48.4645983351,60.9195330128,128727.2232,5.3684279705,5.52918790982,40.2131410523,76.0903244989,72.1994828073
2016-11-10,191.435117019,197.345922398,190.88951002,196.527500533,11520000.0,188.970124734,188.54142874,179.237742036,184.373197174,178.772693859,169.38927682,4.01615359953,4.6974451307,10.6705554272,1.72777763062,17.7778450298,17.7227096452,8.64787057677,10.3975507534,168.567186609,189.908297463,183.843983609,193.238873871,52.7616409006,62.8872789689,475486.339345,5.15083245689,5.39440849013,39.3164228468,77.1664569521,294.419651575
2016-11-09,190.389358573,193.981305742,188.843459217,192.026197733,12189800.0,188.846712046,187.906505703,178.942363542,183.75628559,178.327683621,169.07394585,3.78601091782,4.77879446862,10.4263366211,-4.22849076435,13.3674795745,15.394761045,8.24153185498,9.96570065079,168.516026921,189.368700163,183.127711235,192.685300172,42.5120715188,60.3521108947,164767.700388,4.9137502722,5.26937185801,37.5023949921,77.8074130778,336.459469391
2016-11-08,188.661602198,191.480590593,187.888643427,188.84345907,5320300.0,189.1487471,187.429095718,178.685784191,183.336532648,177.98434116,168.807253529,4.20468837351,5.01391992476,10.287399659,-8.86619045951,13.3674750126,12.9817462924,7.73577076557,9.42925009541,168.398384532,188.97318385,182.415175794,192.443015643,33.2761392367,60.3521080933,102351.188896,4.89751085094,5.24988588765,37.6781835002,78.9457470648,-33189.2158113
2016-11-07,187.433968666,190.389355357,187.433968666,190.298420102,5504400.0,189.782046419,186.951685897,178.469421753,183.057019573,177.712165927,168.574444035,4.78308842437,5.48823084951,10.2063399796,1.68229527212,21.1424355741,17.1986817093,7.01701591295,8.58253123793,168.263081773,188.675761733,181.463455047,192.439916746,52.4633732801,65.2259262574,108722.571314,5.66721244776,5.4366277429,40.1866983822,79.623701437,-16.1200438457
2016-11-04,185.842595895,187.570370313,182.614398843,185.478863964,7031600.0,189.661882471,186.196598912,178.182777058,182.689470423,177.396701384,168.322023592,4.79024436111,6.39090870946,10.1095453783,0.272812036433,24.6889236189,11.2924393467,6.38521485981,7.7822336331,168.07323168,188.292322436,179.805690202,192.587507621,50.4166763052,66.9158873013,84565.596899,5.6347364583,5.66883753317,42.8024539268,78.8579835296,-52.1047154731
2016-11-03,183.478277354,186.524617507,183.023605623,186.388219171,7378000.0,189.642395897,185.31485164,177.994569735,182.547890183,177.194128348,168.12267071,4.8090875461,7.99535524103,10.0764738473,-1.77323717952,23.6431715174,13.6507110399,5.88534526407,7.19397069816,167.918095888,188.071043583,177.319496399,193.310206881,47.4509809065,65.9705184993,58654.9096031,5.72567106144,5.69644317742,46.5824357242,77.1426684537,-39.8282804431
2016-11-02,181.523169805,184.751385093,179.568079951,183.43281931,8158100.0,189.769055695,184.470452657,177.767057885,182.352967992,176.963685707,167.91043526,4.73963741919,9.05594486709,10.0377776541,-4.95597128049,18.5962628915,9.38223959455,5.51723118762,6.77467074605,167.729280231,187.804835539,175.41450779,193.526397524,42.2695021128,62.7097601015,-21119.0997533,5.79712052195,5.75490155544,50.742883178,75.3169567681,-67.6895798867
2016-11-01,185.433385238,186.842886244,180.84116393,184.796842996,6869900.0,190.123053644,183.806300411,177.610687225,182.298158369,176.801541971,167.730073845,4.40311912004,9.78724824102,10.021084623,-3.31913555726,16.2774016391,9.795426521,5.18709830197,6.50158504501,167.589602602,187.631771848,174.01905217,193.593548652,44.6402377828,60.7831250368,-73117.6803896,6.02121199715,5.79062711469,55.8504112115,73.9899785018,-74.0781732402
2016-10-31,185.660722197,186.84288963,183.341882239,183.751090895,7931200.0,190.360134755,183.224964638,177.447430116,182.171333536,176.601146051,167.53176754,4.17787100749,10.2009084722,9.9817412719,-2.90992206454,14.9133779523,11.2399726862,4.59710824885,5.87428108351,167.465688844,187.429171388,173.024056166,193.42587311,45.3623299677,59.9756648826,-352867.559977,5.89455250644,5.74353629262,61.0713390571,73.0309032026,-149.031978785
2016-10-28,191.025899015,191.935256116,184.023897981,186.388219171,10411000.0,190.567986331,182.692343997,177.260097238,182.091150363,176.421938318,167.34330808,3.88596180989,10.5555908275,9.96689417473,-3.09178306973,24.1887910284,17.137123139,4.06908346132,5.1766534783,167.293203063,187.226991413,172.136753169,193.247934824,45.1008892806,65.3579726309,-250646.303769,5.95950534787,5.87506787843,67.1155385004,72.194029005,-107.32335149
2016-10-27,192.389946997,193.981304882,190.571232785,190.798566378,6001200.0,190.788827979,181.828458603,176.974478519,181.873045594,176.172141342,167.122016873,3.71420921121,11.2113652686,9.94640433888,5.86532648758,28.5082054524,21.7738739544,3.51506651713,4.4434140937,167.02807418,186.920882858,170.617093334,193.039823872,59.2539458937,69.1508806597,-40645.094951,5.84258953618,5.69319818208,72.8890458046,70.2981120332,-73.151802846
2016-10-26,189.252665233,195.117993737,187.615826094,191.116837964,8619700.0,190.369876087,180.810308408,176.61158062,181.420016161,175.805541525,166.846908619,4.03036625779,11.6523817219,9.83001163661,5.68345179662,29.9176886881,26.076614555,3.00195503152,3.72481726096,166.781568983,186.441592256,169.157926686,192.46269013,58.915827335,69.8911613394,-116160.909097,5.88156114192,5.70456500458,76.7670548153,68.0712371537,-50.3722640747
2016-10-25,193.844911343,196.66389979,190.889510914,191.798863493,7760200.0,189.963915245,179.741819527,176.176970377,180.927838081,175.421775946,166.564905624,4.23060097605,12.037614332,9.75399027525,9.32086350113,27.28057866,25.7625308137,2.47265161339,2.96360898838,166.422980102,185.930960652,167.704205195,191.779433859,63.6484702027,67.5233645818,-118322.514364,5.62174645414,5.60388615469,81.1194861683,65.6792273744,-18.9393148196
2016-10-24,195.299869779,195.981875102,191.753381172,193.935845492,7399100.0,189.29813928,178.767513146,175.747594864,180.376061372,175.011297152,166.271701157,4.63382285486,12.1292672449,9.62078121462,16.5956914721,31.73641735,21.6511126438,1.89264570589,2.14841209686,166.126813649,185.368376078,166.638245901,190.896780391,72.337833518,70.338001311,-82180.3177857,5.68994784915,5.54542777361,84.4538955881,63.6613039329,15.1215827935
2016-10-21,194.481454053,196.39108534,193.253823547,194.799722903,6659000.0,188.112732746,177.634069669,175.386742986,179.687812309,174.536968261,165.950259284,5.4133207263,12.1421641316,9.32862602501,16.0500673992,33.282302042,26.5447498273,1.36839446389,1.52752229853,166.058116961,184.715369011,165.491905537,189.776233801,71.2906999191,71.3785010169,-112751.315869,5.63798452338,5.57303279907,86.2955971035,61.1789803406,36.7443815906
2016-10-20,196.891230748,199.710219163,194.799724388,196.254688497,8613000.0,186.966299361,176.445416025,174.944330489,178.920782524,174.029098284,165.615044663,5.58503206871,12.0280438248,9.01658281236,17.5959703389,28.8719365867,27.3205547791,0.828706287397,0.779489311763,165.927747677,183.960913301,164.4173722,188.473459849,74.2177638542,67.5511256529,864042.723646,5.62499344382,5.75328036678,88.0298923715,58.5417840967,48.9707183974
2016-10-19,191.48058907,202.983894352,191.48058907,197.709649529,19236500.0,185.709444337,175.414275432,174.488987909,178.040971722,173.472031379,165.259029151,5.30696009374,11.4925857129,8.60250068691,22.2336654721,32.3729468349,27.3265947633,0.582331651173,0.327502836467,165.886487223,183.091488596,163.921689719,186.906861145,79.2114540666,69.5389599097,1108495.06149,5.60226092437,5.77601482883,89.5037767463,56.1014603228,60.5933369862
2016-10-18,188.161453097,189.570940471,185.11511293,188.61612483,9834100.0,184.121325374,174.25809876,174.033544663,177.04265575,172.864534581,164.881971105,4.73561635627,10.7723791728,8.05846424566,19.460140302,13.4129528092,21.4025517827,0.204201723755,-0.254762844251,165.975080418,182.092008909,163.485719587,185.030477932,77.577303559,58.0206631103,52755.4562558,5.20604303803,5.61525410754,89.9966758988,53.3651394814,-35.8006340807
2016-10-17,188.070517025,189.889208496,183.660152582,185.206051927,8169300.0,182.731315353,173.779064731,173.676835467,176.455225362,172.469733384,164.606193522,6.00158456011,10.4021136067,7.87359650706,24.4161115824,12.5035976021,12.1515814826,0.0547045871758,-0.615731887001,165.80323896,181.550431974,163.376951124,184.181178337,80.3389680628,57.5590968562,-137186.691625,5.70293860804,5.59739150175,89.3471021387,52.0603397253,-137.278712977
2016-10-14,190.389361061,192.071676962,187.570372631,188.16145635,7353400.0,180.987307383,173.332507673,173.474309109,176.01106282,172.150507596,164.366834697,8.32496221726,10.1589344111,7.72692988992,25.4164086969,14.731521509,16.4200574899,-0.197445289749,-1.01940670001,165.747379219,181.201238999,163.173573262,183.491442085,82.3870255323,59.1525479069,1753.60189758,5.66721529339,5.50158487703,85.1656273065,50.733264571,20.6579267578
2016-10-13,185.478866894,192.66274315,184.296699452,188.38879059,7327900.0,179.171849618,172.806381905,173.200641484,175.394349686,171.749205783,164.090354512,9.34852582808,9.73513633627,7.48492080912,23.5522341719,16.8230257119,13.2968154087,-0.520919366519,-1.57245342485,165.715720675,180.685562293,163.071245569,182.541518242,78.6504426989,60.2436334687,69597.9259992,5.71268258892,5.46586014594,80.4104562699,49.2159583972,50.0915244574
2016-10-12,186.661014444,189.116270926,184.887781482,188.115978554,7565500.0,177.489547178,172.205559558,172.979027894,174.734795544,171.332147702,163.808020284,9.67574607057,9.24459354817,7.2197573161,19.5965371963,17.8687732515,9.80923545773,-0.934210760979,-2.15017264379,165.759270578,180.19878521,162.96096601,181.450153107,72.0122429277,60.7435730671,-82439.9027956,5.56004223223,5.33920026167,76.4859214555,47.4045826166,67.7172102445
2016-10-11,187.888643465,189.070792702,185.069655069,186.661012959,9505000.0,176.089794521,171.567389085,172.815540636,174.055611674,170.911474208,163.525575414,9.43468337864,8.70669848943,6.97820145287,17.8233000168,17.3193719075,5.5470229688,-1.23655150777,-2.50197810391,165.837339184,179.793742089,162.860690596,180.274087575,70.5450606312,60.4824993296,74931.0843177,5.5925200788,5.30461266443,73.893729869,45.2960583454,52.5252906163
2016-10-10,187.343037351,191.207776663,187.206620826,189.48000224,8799400.0,174.816701662,170.948840088,172.723090254,173.415803875,170.51672443,163.256754579,9.0948995338,8.1948532953,6.82676284917,27.2805740981,15.3388638194,9.04519570177,-1.46030859282,-2.61769864613,165.896327404,179.549853103,162.753986793,179.143693384,78.9017208621,59.0664442423,197422.415897,5.79063040898,5.41068373895,71.7388224851,43.2077229556,82.8743800161
2016-10-07,185.478865072,187.615829966,183.660155389,184.933239891,7014500.0,172.868089227,170.401023524,172.572336992,172.600439164,170.041424816,162.952055118,8.62174134289,7.38262642366,6.54448874737,22.6428789649,7.75845096714,2.91368564987,-1.74689611189,-2.7870079295,166.027848245,179.116825739,163.0183971,177.783649947,76.4893527089,54.6693614847,104557.821124,5.54380682797,5.39843022726,66.2140537783,41.5234069044,66.7126049867
2016-10-06,183.932963539,185.569802691,181.705040677,185.433386167,7624000.0,171.250740729,170.123935989,172.523775564,171.974467654,169.668173206,162.696646054,8.30220803984,6.94991202637,6.46149762963,24.2342368915,9.07360734959,6.13053380068,-1.98260778856,-2.85477532578,166.062277935,178.985273194,163.174023963,177.073848015,77.9643122641,55.4402594098,341619.579484,5.52756886724,5.36550078341,60.8008480398,40.4132040652,95.8237566562
2016-10-05,180.113683333,184.069362427,178.93151591,182.477999992,7529500.0,169.519723809,169.799878584,172.421600001,171.29133819,169.273030567,162.432457859,7.61569100556,6.39936508736,6.30035994542,17.9597151589,6.07295322605,-0.537663519647,-2.21458097047,-2.96837041803,166.121240056,178.721959946,163.400513496,176.199243671,70.5515067808,53.772815905,178432.650421,5.58602585524,5.37462764085,54.4061226145,38.8883582738,115.994353825
2016-10-04,178.795118122,179.204326775,175.703319406,177.34015402,5035900.0,168.236887011,169.582987397,172.43056106,170.723540839,168.942058414,162.199539879,6.72562167624,6.04696709813,6.31527040086,15.1407258779,1.93123021082,1.34261002673,-2.36258392566,-2.93981998642,166.115290659,178.745831461,163.536020299,175.629954495,68.5205795005,51.2648658042,-36543.0799279,5.40090769807,5.23779169213,49.5482782947,37.563121064,89.5544147777
2016-10-03,179.70447113,180.068203054,177.112816375,178.749655504,6221400.0,167.155406592,169.514014889,172.408184226,170.387703795,168.731566766,162.023614417,6.35639514975,5.96567837436,6.29993945999,17.2322346427,0.442912407699,0.261813243418,-2.29440403029,-2.77747452708,166.108244766,178.708123686,163.548336515,175.479693264,71.4609326415,50.284539724,169948.462709,5.50808107475,5.27769798582,44.3026910099,36.3054874633,94.9513367846
